"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess-2" "loess"
"Zea" "AC185217.3_FGT003.v6a" 3 "4" 190430476.5 58.8280811144815 2.76598695106642 69.3773483628556 4.08358901544395 0.65 0.65
"Zea" "AC185217.3_FGT004.v6a" 4 "4" 190433813 50.0856321114167 2.79891308888685 48.8130685118453 3.61303705402451 0.65 0.65
"Zea" "AC185217.3_FGT007.v6a" 2 "4" 190446273 49.808071797367 12.1129285875143 47.9963680387409 13.9452414836911 0.65 0.65
"Zea" "AC185218.4_FGT004.v6a" 2 "4" 223997801 53.8851351351352 0.238887426076577 56.1649659863945 2.82602199964005 0.41 0.41
"Zea" "AC185218.4_FGT007.v6a" 2 "4" 224041315 45.4895700297999 2.88682589679821 41.550925925926 14.5677091494451 0.41 0.41
"Zea" "AC185223.3_FGT005.v6a" 1 "4" 217266085 58.3743842364532 NA 71.1111111111111 NA 0.48 0.48
"Zea" "AC185223.3_FGT007.v6a" 1 "4" 217238038.5 66.7826086956522 NA 66.1458333333333 NA 0.48 0.48
"Zea" "AC185224.4_FGT005.v6a" 1 "4" 4196446.5 48.0176211453744 NA 61.3333333333333 NA 6.3 6.3
"Zea" "AC185226.4_FGT001.v6a" 21 "4" 162613009.5 42.6245517846982 6.61533801660598 36.4987250632947 11.0314937340882 1.14 1.14
"Zea" "AC185226.4_FGT006.v6a" 1 "4" 162707612.5 56.7272727272727 NA 66.304347826087 NA 1.15 1.15
"Zea" "AC185226.4_FGT007.v6a" 1 "4" 162708777.5 68.3582089552239 NA 73.8738738738739 NA 1.15 1.15
"Zea" "AC185234.4_FGT001.v6a" 4 "4" 47128799 42.6499803343956 6.30949666996489 52.333892958893 11.2913805854632 0.35 0.35
"Zea" "AC185234.4_FGT005.v6a" 1 "4" 47268153 49.4140625 NA 47.6470588235294 NA 0.35 0.35
"Zea" "AC185254.4_FGT002.v6a" 3 "4" 74339188.5 63.7604205959805 13.0481375831487 78.8251824511367 28.322593060801 0.25 0.25
"Zea" "AC185254.4_FGT004.v6a" 2 "4" 74287989 55.5809175987218 24.2104581552116 62.7060439560439 45.1654743477671 0.25 0.25
"Zea" "AC185254.4_FGT005.v6a" 1 "4" 74259864 72.8915662650602 NA 87.3873873873874 NA 0.25 0.25
"Zea" "AC185262.2_FGT003.v6a" 1 "4" 77781726.5 51.1254019292604 NA 51.9230769230769 NA 0.26 0.26
"Zea" "AC185269.4_FGT003.v6a" 2 "4" 205213273.5 58.1862031306881 0.495515308985862 61.9241192411925 9.00650913706442 0.69 0.69
"Zea" "AC185272.3_FGT005.v6a" 1 "4" 72069437 65.625 NA 67.3267326732673 NA 0.23 0.23
"Zea" "AC185279.3_FGT002.v6a" 1 "4" 127039001 65.0735294117647 NA 66.6666666666667 NA 0.1 0.1
"Zea" "AC185300.4_FGT002.v6a" 1 "4" 228549913 66.635687732342 NA 86.5921787709497 NA 0.61 0.61
"Zea" "AC185305.3_FGT003.v6a" 1 "4" 52486840.5 64.4351464435146 NA 77.2151898734177 NA 0.28 0.28
"Zea" "AC185306.4_FGT004.v6a" 1 "4" 187552215 66.9642857142857 NA 78.6096256684492 NA 0.88 0.88
"Zea" "AC185418.3_FGT006.v6a" 1 "4" 202922942 70.5882352941177 NA 70.440251572327 NA 0.67 0.67
"Zea" "AC185418.3_FGT007.v6a" 1 "4" 202924283.5 68.9217758985201 NA 67.0886075949367 NA 0.67 0.67
"Zea" "AC185421.3_FGT003.v6a" 2 "4" 54622808 55.8006105905885 14.1957325162938 56.4814814814815 9.1661990153812 0.26 0.26
"Zea" "AC185421.3_FGT005.v6a" 2 "4" 54654950 58.0405313505916 5.66147062418033 58.6373165618449 8.21251901000724 0.26 0.26
"Zea" "AC185422.3_FGT005.v6a" 2 "4" 149185923 62.0555555555556 19.8775572933552 65.625 45.6673129516312 1.16 1.16
"Zea" "AC185436.3_FGT004.v6a" 1 "4" 195224655.5 54.5454545454545 NA 63.716814159292 NA 0.74 0.74
"Zea" "AC185436.3_FGT005.v6a" 1 "4" 195210859 65.6398104265403 NA 70.2127659574468 NA 0.74 0.74
"Zea" "AC185438.2_FGT001.v6a" 1 "4" 230301325.5 72.9483282674772 NA 82.5688073394495 NA 0.76 0.76
"Zea" "AC185443.3_FGT004.v6a" 9 "4" 221858689.5 50.5938690978985 3.29707924424552 48.53534244033 7.92700161401632 0.42 0.42
"Zea" "AC185445.3_FGT001.v6a" 2 "4" 142611877.5 65.5384266034213 6.02487662125188 68.8988764044944 10.0425052968516 0.83 0.83
"Zea" "AC185448.2_FGT005.v6a" 3 "4" 158477756 42.4587644324486 7.60346506292673 36.2400793650794 8.30054846264997 1.23 1.23
"Zea" "AC185449.3_FGT006.v6a" 1 "4" 160303056 60.9375 NA 61.3207547169811 NA 1.17 1.17
"Zea" "AC185453.3_FGT002.v6a" 1 "4" 143337880.5 70.2349869451697 NA 92.96875 NA 0.87 0.87
"Zea" "AC185455.3_FGT001.v6a" 1 "4" 169891935.5 60.9907120743034 NA 62.037037037037 NA 1.35 1.35
"Zea" "AC185466.3_FGT001.v6a" 5 "4" 181702505 49.2646367802665 12.6409135463003 52.9204812069433 9.68627294487783 2.04 2.04
"Zea" "AC185467.3_FGT001.v6a" 1 "4" 180076741 56.1538461538462 NA 60.4651162790698 NA 2.08 2.08
"Zea" "AC185471.3_FGT005.v6a" 2 "4" 166948056 64.3947723265221 15.3391050946328 80.7692307692308 21.7571317288169 1.27 1.27
"Zea" "AC185473.3_FGT005.v6a" 1 "4" 156809980.5 46.0410557184751 NA 49.5575221238938 NA 1.22 1.22
"Zea" "AC185474.3_FGT005.v6a" 1 "4" 167009658.5 66.0268714011516 NA 62.0689655172414 NA 1.27 1.27
"Zea" "AC185474.3_FGT009.v6a" 1 "4" 166998958.5 70.0440528634361 NA 70.6666666666667 NA 1.27 1.27
"Zea" "AC185475.3_FGT001.v6a" 4 "4" 168887832 54.3826873271586 13.4522928847895 58.7013987671882 13.546464831492 1.27 1.27
"Zea" "AC185478.4_FGT004.v6a" 1 "4" 181451040 64.8936170212766 NA 70.9677419354839 NA 2.06 2.06
"Zea" "AC185478.4_FGT005.v6a" 1 "4" 181432592 70.6806282722513 NA 83.0708661417323 NA 2.06 2.06
"Zea" "AC185478.4_FGT007.v6a" 1 "4" 181551441 62.3481781376518 NA 58.1818181818182 NA 2.05 2.05
"Zea" "AC185479.3_FGT006.v6a" 1 "4" 180754672 57.4803149606299 NA 63.5294117647059 NA 2.09 2.09
"Zea" "AC185481.5_FGT001.v6a" 1 "4" 173936105.5 60.1542416452442 NA 66.9230769230769 NA 1.89 1.89
"Zea" "AC185482.3_FGT001.v6a" 1 "4" 156869368 81.6582914572864 NA 84.8484848484848 NA 1.22 1.22
"Zea" "AC185498.3_FGT007.v6a" 4 "4" 11325940 41.6249728659392 28.6470112379733 41.6115134865135 30.1327589966441 3.7 3.7
"Zea" "AC185501.3_FGT001.v6a" 1 "4" 177371939.5 46.3654223968566 NA 47.6470588235294 NA 2.39 2.39
"Zea" "AC185501.3_FGT006.v6a" 2 "4" 177400012 52.3970944309928 10.752132169132 42.7536231884058 10.2479243650224 2.39 2.39
"Zea" "AC185504.4_FGT001.v6a" 1 "4" 163970024.5 53.6977491961415 NA 49.0384615384615 NA 1.17 1.17
"Zea" "AC185504.4_FGT002.v6a" 1 "4" 164027228 70.9386281588448 NA 87.5 NA 1.17 1.17
"Zea" "AC185504.4_FGT006.v6a" 2 "4" 163928074 59.0855753918364 5.37545763587455 49.047256097561 3.07203403411842 1.17 1.17
"Zea" "AC185504.4_FGT008.v6a" 7 "4" 164067655.5 46.2581954570767 14.3213687051023 60.9105180533752 23.4913861430222 1.17 1.17
"Zea" "AC185504.4_FGT009.v6a" 1 "4" 164072079 65.6398104265403 NA 71.4285714285714 NA 1.17 1.17
"Zea" "AC185522.2_FGT001.v6a" 1 "4" 115638808.5 58.0327868852459 NA 64.3564356435644 NA -0.2 -0.2
"Zea" "AC185522.2_FGT002.v6a" 1 "4" 115486028.5 57.9064587973274 NA 55.7046979865772 NA -0.2 -0.2
"Zea" "AC185530.2_FGT003.v6a" 1 "4" 120666099 68.7203791469194 NA 70 NA -0.09 -0.09
"Zea" "AC185530.2_FGT004.v6a" 4 "4" 120682348.5 50.953008472765 6.33600538461514 46.0680231688635 4.04309002900384 -0.09 -0.09
"Zea" "AC185530.2_FGT005.v6a" 1 "4" 120708087 51.6129032258064 NA 43.3734939759036 NA -0.09 -0.09
"Zea" "AC185586.4_FGT003.v6a" 1 "4" 80947051.5 63.013698630137 NA 59.504132231405 NA 0.14 0.14
"Zea" "AC185619.4_FGT005.v6a" 3 "4" 173402143.5 44.0782860166748 4.45445063641365 47.9956140350877 7.20106387056518 1.85 1.85
"Zea" "AC185623.4_FGT010.v6a" 1 "4" 157655147 60.3846153846154 NA 72.0930232558139 NA 1.23 1.23
"Zea" "AC185623.4_FGT012.v6a" 3 "4" 157673787 48.8327937613259 1.82306497890019 52.1955260977631 6.02246291479244 1.23 1.23
"Zea" "AC185625.4_FGT004.v6a" 2 "4" 178420417.5 61.3795518207283 7.67517864733299 63.8392857142857 24.6224682734602 2.2 2.2
"Zea" "AC185630.3_FGT002.v6a" 2 "4" 179110597 52.849911971831 7.01815929390696 66.5498442367601 11.6199011550126 1.98 1.98
"Zea" "AC185642.4_FGT001.v6a" 1 "4" 164762111 49.079754601227 NA 54.1284403669725 NA 1.2 1.2
"Zea" "AC185642.4_FGT006.v6a" 1 "4" 164700926.5 60.6170598911071 NA 60.655737704918 NA 1.2 1.2
"Zea" "AC185645.4_FGT006.v6a" 6 "4" 173800577.5 46.2812009882561 11.7544042897991 49.4384707287933 25.0527165231822 1.88 1.88
"Zea" "AC185648.3_FGT001.v6a" 4 "4" 174518065.5 37.784550344136 2.80691336322589 26.9590336134454 10.8601237197834 1.92 1.92
"Zea" "AC185648.3_FGT007.v6a" 4 "4" 174570981.5 57.2501019988349 12.9982311453211 64.7064498554018 20.7886286416071 1.92 1.92
"Zea" "AC185649.2_FGT003.v6a" 1 "4" 164534612 48.2248520710059 NA 63.3928571428571 NA 1.19 1.19
"Zea" "AC185651.3_FGT005.v6a" 1 "4" 160312466.5 59.2427616926503 NA 59.7315436241611 NA 1.17 1.17
"Zea" "AC185654.3_FGT006.v6a" 2 "4" 161910340.5 44.7742818057455 5.08807341866106 46.7391304347826 4.61156596426011 1.14 1.14
"Zea" "AC185660.3_FGT003.v6a" 1 "4" 164955701 48.5207100591716 NA 63.3928571428571 NA 1.21 1.21
"Zea" "AC185662.2_FGT003.v6a" 2 "4" 178065222.5 51.2790697674419 1.80887781233767 60.6303418803418 1.28427513677043 2.32 2.32
"Zea" "AC185665.3_FGT004.v6a" 3 "4" 175355939 53.0940766234884 19.0164974463754 50.9372009372009 19.8352697887617 1.94 1.94
"Zea" "AC185665.3_FGT008.v6a" 1 "4" 175295577.5 58.0838323353293 NA 67.2727272727273 NA 1.94 1.94
"Zea" "AC185667.3_FGT007.v6a" 2 "4" 175623919.5 57.0812182741116 18.269916326089 66.2820512820512 24.114154332772 1.94 1.94
"Zea" "AC185667.3_FGT008.v6a" 1 "4" 175665708 60.8433734939759 NA 66.6666666666667 NA 1.94 1.94
"Zea" "AC185668.3_FGT001.v6a" 7 "4" 177258594.5 44.1525768021235 10.3600609364572 33.9614130111788 12.6310607456097 2.38 2.38
"Zea" "AC185668.3_FGT004.v6a" 1 "4" 177362367.5 79.6363636363636 NA 88.0434782608696 NA 2.39 2.39
"Zea" "AC186015.3_FGT005.v6a" 1 "4" 176248106.5 56.763925729443 NA 59.2 NA 2.02 2.02
"Zea" "AC186020.3_FGT003.v6a" 2 "4" 175759651.5 51.4045339341031 0.652147200333939 47.9012083951664 11.7076615668156 1.93 1.93
"Zea" "AC186021.3_FGT001.v6a" 3 "4" 165779137.5 43.333421790551 10.5971265712857 33.2716303304539 22.5243695413466 1.26 1.26
"Zea" "AC186026.3_FGT003.v6a" 2 "4" 70665984 67.1482694406986 0.944443655601377 73.203419298754 1.3215991708645 0.22 0.22
"Zea" "AC186026.3_FGT004.v6a" 3 "4" 70667060.5 53.6980944743575 5.80579728014732 54.1751183231913 12.5298024202591 0.22 0.22
"Zea" "AC186143.3_FGT001.v6a" 2 "4" 180886048 47.2971794760016 5.56400775989242 49.8452012383901 3.94053314593119 2.09 2.09
"Zea" "AC186143.3_FGT008.v6a" 1 "4" 180920714 54.7738693467337 NA 66.1654135338346 NA 2.09 2.09
"Zea" "AC186145.3_FGT002.v6a" 1 "4" 59703794 68.9973614775726 NA 76.984126984127 NA 0.22 0.22
"Zea" "AC186146.3_FGT002.v6a" 1 "4" 157505097 66.9565217391304 NA 72.3684210526316 NA 1.23 1.23
"Zea" "AC186147.3_FGT008.v6a" 1 "4" 162939899 69.9400299850075 NA 92.1171171171171 NA 1.15 1.15
"Zea" "AC186156.3_FGT004.v6a" 1 "4" 172851722.5 61.7021276595745 NA 58.3333333333333 NA 1.79 1.79
"Zea" "AC186156.3_FGT005.v6a" 1 "4" 172824051.5 62.0294599018003 NA 59.3137254901961 NA 1.79 1.79
"Zea" "AC186159.3_FGT005.v6a" 1 "4" 168430314.5 65.4080389768575 NA 65.3284671532847 NA 1.25 1.25
"Zea" "AC186164.3_FGT001.v6a" 1 "4" 227260654.5 66.2027833001988 NA 60.7142857142857 NA 0.52 0.52
"Zea" "AC186165.2_FGT002.v6a" 5 "4" 161446684 43.0063767231335 4.82009364004915 36.2670239991669 8.4882338876022 1.15 1.15
"Zea" "AC186287.7_FGT003.v6a" 1 "4" 173969025 66.6095890410959 NA 72.680412371134 NA 1.89 1.89
"Zea" "AC186287.7_FGT005.v6a" 1 "4" 174025454 62.5 NA 82.2448979591837 NA 1.9 1.9
"Zea" "AC186287.7_FGT013.v6a" 2 "4" 174090612 52.9435118965876 13.2783114770314 44.9455406471981 23.7145866978522 1.9 1.9
"Zea" "AC186310.4_FGT004.v6a" 3 "4" 231152994 50.8306213228901 1.12651612435001 47.2103297148917 4.30366614282107 0.78 0.78
"Zea" "AC186314.4_FGT003.v6a" 1 "4" 149593920 72.6351351351351 NA 74.4897959183673 NA 1.16 1.16
"Zea" "AC186317.3_FGT002.v6a" 3 "4" 168136238 45.5756192057562 2.78928620728476 48.2683982683983 16.2827543678401 1.24 1.24
"Zea" "AC186323.3_FGT008.v6a" 1 "4" 174880212 65.3225806451613 NA 81.7073170731707 NA 1.93 1.93
"Zea" "AC186370.2_FGT007.v6a" 1 "4" 159528160 68.3823529411765 NA 64.4444444444444 NA 1.2 1.2
"Zea" "AC186408.5_FGT005.v6a" 1 "4" 184420158.5 76.5083440308087 NA 79.9227799227799 NA 1.43 1.43
"Zea" "AC186512.3_FGT007.v6a" 1 "4" 163706866 56.0553633217993 NA 52.3316062176166 NA 1.16 1.16
"Zea" "AC186563.4_FGT004.v6a" 1 "4" 176841343.5 60.8540925266904 NA 65.9574468085106 NA 2.29 2.29
"Zea" "AC186614.3_FGT002.v6a" 1 "4" 208124640.5 67.3684210526316 NA 67.420814479638 NA 0.66 0.66
"Zea" "AC186648.3_FGT004.v6a" 3 "4" 23677256.5 58.9058324213707 8.39754717325078 63.780102429988 21.6734641851804 0.92 0.92
"Zea" "AC186743.4_FGT003.v6a" 1 "4" 185894159.5 52.8358208955224 NA 57.6576576576577 NA 1.1 1.1
"Zea" "AC186743.4_FGT011.v6a" 3 "4" 185965239 59.1595180552236 10.1495287592157 61.3769440436107 17.4241321910207 1.09 1.09
"Zea" "AC187205.3_FGT001.v6a" 2 "4" 48685274 65.7608695652173 5.38016029163677 73.8706945228685 6.20864508608176 0.33 0.33
"Zea" "AC187205.3_FGT002.v6a" 2 "4" 48714347.5 52.0590724100415 6.4593265622352 50.9285714285715 23.9406153058874 0.33 0.33
"Zea" "AC187205.3_FGT003.v6a" 1 "4" 48727433 68.0970149253731 NA 72.0670391061452 NA 0.33 0.33
"Zea" "AC187205.3_FGT004.v6a" 1 "4" 48789859 57.5609756097561 NA 59.8540145985401 NA 0.33 0.33
"Zea" "AC187553.4_FGT010.v6a" 1 "4" 163480842 55.6603773584906 NA 43.6619718309859 NA 1.16 1.16
"Zea" "AC187557.3_FGT001.v6a" 1 "4" 167655328 60 NA 61.4583333333333 NA 1.25 1.25
"Zea" "AC187559.2_FGT006.v6a" 1 "4" 63877872.5 62.9955947136564 NA 70.6666666666667 NA 0.21 0.21
"Zea" "AC187559.2_FGT013.v6a" 3 "4" 63771806.5 45.1572871572872 1.36775529466322 48.428981348637 9.17397575154832 0.21 0.21
"Zea" "AC187568.4_FGT009.v6a" 2 "4" 235930213.5 48.7492373398413 8.1970889826384 23.4848484848485 5.35686955444356 1.23 1.23
"Zea" "AC187830.4_FGT004.v6a" 2 "4" 24686737.5 47.0774630721981 3.16445193355065 42.8763440860215 1.71074221254805 0.61 0.61
"Zea" "AC187831.3_FGT002.v6a" 1 "4" 15279017 60.5932203389831 NA 60.2564102564103 NA 2.86 2.86
"Zea" "AC187831.3_FGT005.v6a" 4 "4" 15218655.5 50.9416457198715 8.3530575609012 54.8585969493738 12.6884026893552 2.87 2.87
"Zea" "AC187879.3_FGT001.v6a" 1 "4" 96082538.5 65.5172413793103 NA 68.0497925311203 NA -0.24 -0.24
"Zea" "AC187883.4_FGT002.v6a" 1 "4" 212027351 33.5294117647059 NA 33.3333333333333 NA 0.58 0.58
"Zea" "AC187883.4_FGT004.v6a" 1 "4" 212012164 67.5 NA 69.1588785046729 NA 0.58 0.58
"Zea" "AC187917.3_FGT001.v6a" 6 "4" 177044986.5 48.6905508541945 14.2913031129617 47.6233184786566 18.5241968476846 2.35 2.35
"Zea" "AC188003.3_FGT011.v6a" 3 "4" 1079893.5 62.2609549296732 11.13708051925 64.1773169359376 5.49228718385424 7.65 7.65
"Zea" "AC188003.3_FGT012.v6a" 2 "4" 1082028.5 55.3254437869822 3.3472510352026 63.8643067846608 3.96313535178301 7.65 7.65
"Zea" "AC188005.3_FGT003.v6a" 2 "4" 14409325.5 56.7944448649057 4.92079531749814 74.1187384044527 1.96782963224461 3.04 3.04
