"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess-2" "loess"
"Zea" "AC186647.3_FGT001.v6a" 1 "6" 110204165.5 65.0549450549451 NA 66.4473684210526 NA 1.59 1.59
"Zea" "AC186809.3_FGT003.v6a" 1 "6" 966727 58.4090909090909 NA 61.2244897959184 NA 0.59 0.59
"Zea" "AC186818.3_FGT003.v6a" 1 "6" 103806220.5 59.1623036649215 NA 61.9047619047619 NA 1.39 1.39
"Zea" "AC186828.3_FGT001.v6a" 1 "6" 77425670 84.3457943925234 NA 88.8111888111888 NA -0.09 -0.09
"Zea" "AC187034.3_FGT002.v6a" 2 "6" 16802610 53.8229018492176 1.10642597340712 63.2501485442662 6.26018481264384 0.45 0.45
"Zea" "AC187055.3_FGT001.v6a" 1 "6" 100894909.5 61.9246861924686 NA 62.5 NA 1.51 1.51
"Zea" "AC187055.3_FGT006.v6a" 6 "6" 100947858 45.3323676952082 6.88106656318438 46.8303811057434 13.142663450576 1.51 1.51
"Zea" "AC187056.3_FGT002.v6a" 4 "6" 71742966.5 59.6517173953028 12.0272508038427 69.5506224342685 9.20410844366479 -0.16 -0.16
"Zea" "AC187057.3_FGT001.v6a" 2 "6" 111193096.5 58.9097859327217 0.598986478252795 61.8275862068966 17.2143926730242 1.52 1.52
"Zea" "AC187073.4_FGT007.v6a" 2 "6" 103134166.5 60.7608695652174 5.99503575353811 85 14.142135623731 1.43 1.43
"Zea" "AC187080.3_FGT006.v6a" 2 "6" 91302564 53.8030054767851 3.42183999881711 49.4242238101533 2.9513869180301 0.76 0.76
"Zea" "AC187080.3_FGT007.v6a" 1 "6" 91290642 60.7707509881423 NA 59.4074074074074 NA 0.76 0.76
"Zea" "AC187088.3_FGT002.v6a" 3 "6" 9261015.5 48.6555927732398 17.2888206986261 52.3026398888468 35.1010943237659 1.68 1.68
"Zea" "AC187100.4_FGT001.v6a" 1 "6" 49760903 75.4807692307692 NA 73.3812949640288 NA -0.03 -0.03
"Zea" "AC187142.3_FGT001.v6a" 3 "6" 124035995 41.299874753981 2.86255297001053 39.3384326355341 3.59266155262778 0.67 0.67
"Zea" "AC187142.3_FGT007.v6a" 1 "6" 123954320.5 70.5454545454545 NA 82.4175824175824 NA 0.68 0.68
"Zea" "AC187162.3_FGT002.v6a" 1 "6" 50783609 60.2272727272727 NA 54.2372881355932 NA -0.02 -0.02
"Zea" "AC187218.4_FGT001.v6a" 4 "6" 15432614 46.8528723640625 12.8101716290604 47.9343849043674 19.356279919683 0.41 0.41
"Zea" "AC187232.2_FGT004.v6a" 1 "6" 108268339.5 62.3946037099494 NA 63.1313131313131 NA 1.63 1.63
"Zea" "AC187232.2_FGT005.v6a" 1 "6" 108250201.5 58.0204778156997 NA 65.979381443299 NA 1.63 1.63
"Zea" "AC187237.3_FGT004.v6a" 1 "6" 176840.5 67.1968190854871 NA 73.0538922155689 NA NA NA
"Zea" "AC187240.3_FGT004.v6a" 1 "6" 41620148 54.6153846153846 NA 58.1395348837209 NA -0.01 -0.01
"Zea" "AC187244.4_FGT004.v6a" 4 "6" 36835074 49.0705047185709 13.9802078726955 46.2603820598007 19.9270109145805 0.04 0.04
"Zea" "AC187245.3_FGT002.v6a" 2 "6" 28607774.5 43.215972520395 2.88429129294638 50 14.142135623731 0.19 0.19
"Zea" "AC187245.3_FGT003.v6a" 1 "6" 28511979.5 63.7974683544304 NA 65.1515151515152 NA 0.19 0.19
"Zea" "AC187253.4_FGT002.v6a" 1 "6" 104844753 67.6630434782609 NA 72.1311475409836 NA 1.46 1.46
"Zea" "AC187260.3_FGT007.v6a" 1 "6" 110549338 62.5 NA 70.4918032786885 NA 1.57 1.57
"Zea" "AC187261.3_FGT002.v6a" 1 "6" 106078523 59.5505617977528 NA 60.5042016806723 NA 1.56 1.56
"Zea" "AC187279.3_FGT003.v6a" 1 "6" 48769701 69.6319018404908 NA 78.8990825688073 NA -0.03 -0.03
"Zea" "AC187279.3_FGT004.v6a" 1 "6" 48733992 65.9574468085106 NA 75.6410256410256 NA -0.03 -0.03
"Zea" "AC187281.4_FGT002.v6a" 2 "6" 99935687.5 54.8667174409749 3.6190080499418 46.3903743315508 11.5330250407431 1.51 1.51
"Zea" "AC187283.3_FGT005.v6a" 1 "6" 85772048 59.2741935483871 NA 61.4457831325301 NA 0.43 0.43
"Zea" "AC187286.4_FGT004.v6a" 1 "6" 106839917.5 60.7287449392713 NA 67.3965936739659 NA 1.6 1.6
"Zea" "AC187340.3_FGT002.v6a" 1 "6" 59426570 69.758064516129 NA 75.9036144578313 NA -0.01 -0.01
"Zea" "AC187409.4_FGT002.v6a" 1 "6" 82782003 54.7058823529412 NA 64.9122807017544 NA 0.19 0.19
"Zea" "AC187409.4_FGT008.v6a" 3 "6" 82692880 42.9240678895826 6.89472011086575 45.8829365079365 15.3903391825831 0.18 0.18
"Zea" "AC187475.4_FGT002.v6a" 2 "6" 111375158.5 58.390826030207 4.10050734568371 70.485036119711 2.91891344143055 1.51 1.51
"Zea" "AC187547.4_FGT010.v6a" 2 "6" 120831930 54.0560471976401 5.73611695652802 58.8126843657817 0.677904731226071 0.79 0.79
"Zea" "AC187567.4_FGT004.v6a" 1 "6" 131649867 56.7264573991031 NA 60.8108108108108 NA 0.63 0.63
"Zea" "AC187775.3_FGT008.v6a" 1 "6" 109974548 51.5625 NA 65.0943396226415 NA 1.6 1.6
"Zea" "AC187802.3_FGT001.v6a" 1 "6" 157997448.5 44.3636363636364 NA 36.2637362637363 NA 2.97 2.97
"Zea" "AC187802.3_FGT008.v6a" 3 "6" 157972372 58.9525801727294 7.14846800770542 56.9421223731569 8.28011958574426 2.97 2.97
"Zea" "AC187802.3_FGT010.v6a" 3 "6" 158015262 58.2076526924965 6.14535362983311 60.29945799458 9.08097721739093 2.97 2.97
"Zea" "AC187885.3_FGT002.v6a" 2 "6" 120128237.5 64.3917624521073 4.63954161985424 63.2034632034632 4.89770930691986 0.83 0.83
"Zea" "AC187885.3_FGT005.v6a" 1 "6" 120044554.5 58.3535108958838 NA 71.5328467153285 NA 0.83 0.83
"Zea" "AC187887.3_FGT008.v6a" 2 "6" 132416933 49.1187635574837 16.4314130009998 61.6013071895425 16.4067259687075 0.53 0.53
"Zea" "AC187896.3_FGT006.v6a" 1 "6" 158818379 71.830985915493 NA 77.8947368421053 NA 3.43 3.43
"Zea" "AC187902.3_FGT006.v6a" 3 "6" 96456601 57.2633669041186 8.49183750793305 57.4317617866005 12.1277709378969 1.37 1.37
"Zea" "AC187904.3_FGT004.v6a" 2 "6" 95461390.5 59.399243140965 10.951123943258 66.5714285714286 14.9502576593727 1.28 1.28
"Zea" "AC188023.3_FGT005.v6a" 2 "6" 165517319.5 60.9926224010731 18.9130908341513 72.4818401937046 25.7332080417283 5.97 5.97
"Zea" "AC188023.3_FGT011.v6a" 3 "6" 165558812.5 44.822555528839 14.1497104834201 42.7854254690837 14.1217589068457 5.86 5.86
"Zea" "AC188296.3_FGT004.v6a" 1 "6" 125272872.5 64.8106904231626 NA 66.6666666666667 NA 0.66 0.66
"Zea" "AC188296.3_FGT006.v6a" 1 "6" 125243828 52.906976744186 NA 60 NA 0.66 0.66
"Zea" "AC188710.4_FGT001.v6a" 2 "6" 129252327 55.8961727927245 9.42630411600712 63.2352941176471 18.7175324431733 0.75 0.75
"Zea" "AC188710.4_FGT006.v6a" 5 "6" 129324395.5 47.7983226335611 8.18751555385588 51.0697299331343 12.3311913705246 0.76 0.76
"Zea" "AC188710.4_FGT008.v6a" 1 "6" 129411853.5 56.7567567567568 NA 58.0645161290323 NA 0.77 0.77
"Zea" "AC188713.2_FGT003.v6a" 7 "6" 66194556.5 50.5602176978427 15.9642288285206 52.8317173883676 23.7354558899825 -0.03 -0.03
"Zea" "AC188713.2_FGT005.v6a" 4 "6" 66293916 49.8175818231633 10.9038525846585 66.5382929859986 20.1694325012354 -0.03 -0.03
"Zea" "AC188755.3_FGT001.v6a" 1 "6" 64475756 59.1412742382271 NA 65.4166666666667 NA 0.01 0.01
"Zea" "AC188755.3_FGT002.v6a" 2 "6" 64518189.5 42.0951536643026 28.1045691695008 57 9.89949493661167 0.01 0.01
"Zea" "AC188755.3_FGT003.v6a" 2 "6" 64525962 42.3611111111111 28.4806897977915 57.8 11.0308657865101 0.01 0.01
"Zea" "AC188759.3_FGT004.v6a" 2 "6" 147874115.5 59.1347841347841 13.8368561078098 55.0833333333333 1.29636243217531 2.46 2.46
"Zea" "AC188759.3_FGT010.v6a" 1 "6" 147959830.5 42.7652733118971 NA 48.0769230769231 NA 2.48 2.48
"Zea" "AC188838.3_FGT005.v6a" 1 "6" 150853324.5 70.2023298589822 NA 91.3602941176471 NA 3.23 3.23
"Zea" "AC188978.3_FGT008.v6a" 2 "6" 168365730.5 53.7424106698517 9.95875480620051 45.3654188948307 14.8731907629256 2.1 2.1
"Zea" "AC189048.2_FGT001.v6a" 2 "6" 23960021 49.2552229985748 1.6874502217282 45.8287810207586 0.678743047338462 0.32 0.32
"Zea" "AC189754.3_FGT004.v6a" 6 "6" 129230507 48.6258314507914 9.22754983791344 49.7348033130088 23.1588022238193 0.75 0.75
"Zea" "AC189762.3_FGT001.v6a" 2 "6" 141387149.5 59.1955498502354 14.2450095242886 65.2863777089783 17.896588037771 0.33 0.33
"Zea" "AC189768.3_FGT005.v6a" 1 "6" 143265378 66.1572052401747 NA 64.7058823529412 NA 0.89 0.89
"Zea" "AC189778.3_FGT004.v6a" 1 "6" 150729819 57.1428571428571 NA 62.6666666666667 NA 3.23 3.23
"Zea" "AC190561.3_FGT002.v6a" 4 "6" 120930422.5 41.8992199167349 7.05640449988383 31.8166998843533 15.1726649805814 0.78 0.78
"Zea" "AC190561.3_FGT007.v6a" 2 "6" 120851950.5 54.4901973786 2.77885166091925 49.7326203208556 1.76461585322842 0.78 0.78
"Zea" "AC190801.3_FGT002.v6a" 1 "6" 147240785 62.9496402877698 NA 69.8924731182796 NA 2.35 2.35
"Zea" "AC190801.3_FGT005.v6a" 2 "6" 147212489.5 54.4971430263197 4.32298754522375 57.7697262479871 13.6069662402243 2.35 2.35
"Zea" "AC190801.3_FGT006.v6a" 1 "6" 147175440.5 58.6206896551724 NA 64.1791044776119 NA 2.34 2.34
"Zea" "AC190920.3_FGT007.v6a" 1 "6" 150101470 69.7247706422018 NA 73.972602739726 NA 3.21 3.21
"Zea" "AC190971.3_FGT003.v6a" 2 "6" 115257459 52.734778121775 24.664818580088 43.1419457735247 48.1554378894188 1.29 1.29
"Zea" "AC191078.2_FGT001.v6a" 1 "6" 30991455.5 63.6363636363636 NA 64.3312101910828 NA 0.14 0.14
"Zea" "AC191078.2_FGT002.v6a" 1 "6" 31005589 66.2162162162162 NA 67.4418604651163 NA 0.14 0.14
"Zea" "AC191114.3_FGT001.v6a" 2 "6" 116012095.5 53.5344572611653 2.216897923862 45.5791012056997 2.09264337873988 1.18 1.18
"Zea" "AC191114.3_FGT005.v6a" 1 "6" 116076455.5 46.3840399002494 NA 41.044776119403 NA 1.17 1.17
"Zea" "AC191122.4_FGT005.v6a" 1 "6" 149513418.5 71.3924050632911 NA 84.8484848484848 NA 3.09 3.09
"Zea" "AC191122.4_FGT011.v6a" 2 "6" 149643763.5 54.2252612566121 3.24771015484987 56.1369757599077 0.54413757690388 3.13 3.13
"Zea" "AC191271.2_FGT002.v6a" 2 "6" 124782301.5 66.9625705803598 1.88106291985714 72.5 8.58629662869383 0.67 0.67
"Zea" "AC191271.2_FGT005.v6a" 1 "6" 124712321 66.1137440758294 NA 70 NA 0.67 0.67
"Zea" "AC191373.3_FGT002.v6a" 3 "6" 166442747 52.0471391563469 8.3642939874227 54.6581196581197 11.0809089852949 4.47 4.47
"Zea" "AC191373.3_FGT003.v6a" 1 "6" 166448863.5 65.2733118971061 NA 72.1153846153846 NA 4.46 4.46
"Zea" "AC191401.3_FGT009.v6a" 2 "6" 156894434 35.0124378109453 9.4105006948956 34.3412942989214 3.56821988965477 3.84 3.84
"Zea" "AC191401.3_FGT011.v6a" 1 "6" 156879769.5 69.3950177935943 NA 76.5957446808511 NA 3.85 3.85
"Zea" "AC191401.3_FGT012.v6a" 1 "6" 156842930 45.8579881656805 NA 42.4778761061947 NA 3.87 3.87
"Zea" "AC191401.3_FGT013.v6a" 1 "6" 156802067.5 64.3734643734644 NA 75.7352941176471 NA 3.89 3.89
"Zea" "AC191403.5_FGT002.v6a" 2 "6" 146308347.5 56.3504823151126 8.98093821764266 72.2527472527472 1.16556062832951 2.13 2.13
"Zea" "AC191622.3_FGT003.v6a" 5 "6" 167779510 47.0794700249246 7.65552562768662 45.120882740448 12.0205730517174 2.83 2.83
"Zea" "AC191622.3_FGT005.v6a" 1 "6" 167798436 63.9737991266376 NA 59.4771241830065 NA 2.81 2.81
"Zea" "AC191622.3_FGT007.v6a" 1 "6" 167811533 64.7590361445783 NA 66.3636363636364 NA 2.79 2.79
"Zea" "AC191927.2_FGT002.v6a" 1 "6" 114450454 80.8755760368664 NA 85.4166666666667 NA 1.35 1.35
"Zea" "AC191927.2_FGT003.v6a" 1 "6" 114494137 68.1451612903226 NA 63.855421686747 NA 1.35 1.35
"Zea" "AC192198.3_FGT004.v6a" 3 "6" 29279857 61.9636263433453 1.21286435643175 68.0249183006536 7.8551157316286 0.18 0.18
"Zea" "AC192561.3_FGT001.v6a" 1 "6" 46523496 66.8161434977578 NA 62.8378378378378 NA -0.03 -0.03
"Zea" "AC193411.4_FGT001.v6a" 1 "6" 119970332 58.9108910891089 NA 60.4477611940299 NA 0.84 0.84
"Zea" "AC193463.3_FGT004.v6a" 1 "6" 91243765 49 NA 48.4848484848485 NA 0.76 0.76
"Zea" "AC193463.3_FGT005.v6a" 3 "6" 91271693.5 55.9253095152238 6.40655503808352 48.8852813852814 9.51253144701569 0.76 0.76
"Zea" "AC193598.3_FGT002.v6a" 1 "6" 5508164.5 60.9812483945543 NA 75.0385208012327 NA 1.55 1.55
"Zea" "AC193972.3_FGT002.v6a" 1 "6" 58413752 59.7156398104265 NA 73.758865248227 NA -0.03 -0.03
"Zea" "AC193974.3_FGT003.v6a" 1 "6" 155976317 59.6875 NA 56.6037735849057 NA 3.5 3.5
"Zea" "AC194003.3_FGT003.v6a" 1 "6" 99786397.5 60.056657223796 NA 67.7966101694915 NA 1.51 1.51
"Zea" "AC194005.3_FGT004.v6a" 1 "6" 61573685.5 60.7201309328969 NA 80.7881773399015 NA -0.03 -0.03
"Zea" "AC194090.3_FGT001.v6a" 1 "6" 44867332 64.7887323943662 NA 69.1489361702128 NA -0.03 -0.03
"Zea" "AC194125.2_FGT010.v6a" 1 "6" 154659873 60.1123595505618 NA 66.1016949152542 NA 3.45 3.45
"Zea" "AC194130.2_FGT002.v6a" 1 "6" 27982874.5 51.131221719457 NA 58.1081081081081 NA 0.21 0.21
"Zea" "AC194137.3_FGT008.v6a" 5 "6" 103325559.5 37.5639097744361 22.3107932716477 43.2186653925784 24.5641936136038 1.42 1.42
"Zea" "AC194143.3_FGT001.v6a" 1 "6" 54460351 62.6373626373626 NA 71.6666666666667 NA 0 0
"Zea" "AC194149.3_FGT007.v6a" 1 "6" 6982173 63.7982195845697 NA 65.1785714285714 NA 2.11 2.11
"Zea" "AC194214.3_FGT001.v6a" 3 "6" 139298349.5 59.0262848401997 18.1873532346664 67.5650062656642 31.854875171323 0.16 0.16
"Zea" "AC194214.3_FGT002.v6a" 5 "6" 139302058 59.6889249701305 12.1645428649625 65.7055798232269 21.4139487803034 0.16 0.16
"Zea" "AC194214.3_FGT004.v6a" 2 "6" 139354665 48.1442080378251 28.8024818908846 51.9230769230769 49.8600935452053 0.15 0.15
"Zea" "AC194242.4_FGT002.v6a" 3 "6" 74354473.5 62.4440663011281 16.820143322005 75.6397933437463 29.6705764907844 -0.16 -0.16
"Zea" "AC194246.3_FGT004.v6a" 1 "6" 158710178.5 66.7617689015692 NA 78.2051282051282 NA 3.31 3.31
"Zea" "AC194248.3_FGT006.v6a" 3 "6" 125197285.5 42.0655270655271 0.348056744241301 49.5512820512821 11.6283888827253 0.66 0.66
"Zea" "AC194297.4_FGT002.v6a" 2 "6" 62369390 44.792655903767 52.4678156094102 55.7098765432099 43.4303239062108 -0.04 -0.04
"Zea" "AC194322.4_FGT001.v6a" 3 "6" 98743225 49.9472984876308 8.84235369673343 57.989417989418 36.8532097122567 1.49 1.49
"Zea" "AC194322.4_FGT004.v6a" 1 "6" 98792450.5 52.2648083623693 NA 54.7368421052632 NA 1.49 1.49
"Zea" "AC194350.3_FGT001.v6a" 8 "6" 118365635 47.4246111608908 12.9211391800045 53.7425632496545 19.087811015148 0.95 0.95
"Zea" "AC194360.2_FGT002.v6a" 1 "6" 24936540.5 58.3561643835616 NA 57.0247933884297 NA 0.29 0.29
"Zea" "AC194363.3_FGT004.v6a" 2 "6" 100044197.5 59.1304918606686 5.37477892053661 50.8741258741259 3.04929497714478 1.51 1.51
"Zea" "AC194390.3_FGT001.v6a" 2 "6" 51462821.5 65.3181818181818 2.37845008217296 78.0939054726368 1.4291648251594 -0.02 -0.02
"Zea" "AC194391.3_FGT003.v6a" 2 "6" 33724306.5 60.0859051861279 4.16209845750916 48.4060402684564 33.1011395891018 0.08 0.08
"Zea" "AC194420.3_FGT001.v6a" 2 "6" 27702828.5 36.7741935483871 52.0065632614622 41.1764705882353 58.2323231565392 0.21 0.21
"Zea" "AC194423.3_FGT001.v6a" 2 "6" 24666564 65.5174731182796 1.32107315302327 76.9230769230769 2.71964146610207 0.3 0.3
"Zea" "AC194448.3_FGT003.v6a" 1 "6" 131741304.5 42.0233463035019 NA 46.5116279069767 NA 0.61 0.61
"Zea" "AC194468.3_FGT002.v6a" 1 "6" 108054010.5 53.0791788856305 NA 56.140350877193 NA 1.63 1.63
"Zea" "AC194468.3_FGT005.v6a" 1 "6" 107998493.5 60.1823708206687 NA 63.302752293578 NA 1.63 1.63
"Zea" "AC194478.3_FGT005.v6a" 4 "6" 72419895.5 57.8944634167128 7.8043153795829 56.4244024661056 22.0728219850645 -0.17 -0.17
"Zea" "AC194592.2_FGT001.v6a" 2 "6" 122565422 55.1626618817289 14.6160041875 68.140589569161 33.5114098113352 0.71 0.71
"Zea" "AC194597.2_FGT001.v6a" 1 "6" 54811614 68.2835820895522 NA 70.2247191011236 NA 0.01 0.01
"Zea" "AC194608.2_FGT006.v6a" 2 "6" 92567833 61.7554932211314 6.74048960654215 63.1231671554253 7.15401288883749 0.92 0.92
"Zea" "AC194610.2_FGT001.v6a" 3 "6" 14841358.5 54.9591836734694 17.0085482097459 67.7332471450119 38.6817876803502 0.42 0.42
"Zea" "AC194701.3_FGT001.v6a" 1 "6" 77236203 57.3275862068966 NA 58.0645161290323 NA -0.09 -0.09
"Zea" "AC194824.2_FGT002.v6a" 1 "6" 120731620 46.1139896373057 NA 53.125 NA 0.79 0.79
"Zea" "AC194824.2_FGT003.v6a" 3 "6" 120713809.5 54.7987964034114 5.42843735795993 51.6261804585194 8.72686874059174 0.79 0.79
"Zea" "AC194824.2_FGT005.v6a" 2 "6" 120692605.5 51.3316568951624 1.02267103728245 52.8006947459835 11.9130452062693 0.79 0.79
"Zea" "AC194828.3_FGT004.v6a" 3 "6" 150935517.5 72.5857918495955 6.81380114651326 80.448985265499 16.360916795698 3.22 3.22
"Zea" "AC194828.3_FGT012.v6a" 1 "6" 151062382 85.2542372881356 NA 87.7551020408163 NA 3.21 3.21
"Zea" "AC194852.3_FGT007.v6a" 4 "6" 103801495.5 60.4934500023786 8.28695994602636 82.8546330600024 16.2033407859552 1.39 1.39
"Zea" "AC194852.3_FGT010.v6a" 1 "6" 103677649 66.5217391304348 NA 92.2077922077922 NA 1.4 1.4
"Zea" "AC194853.1_FGT002.v6a" 2 "6" 77645716.5 57.3377739578857 0.501386415538372 65.9022931206381 26.6486902580772 -0.08 -0.08
"Zea" "AC194886.3_FGT013.v6a" 1 "6" 88640494.5 60.813704496788 NA 71.7948717948718 NA 0.61 0.61
"Zea" "AC194886.3_FGT015.v6a" 4 "6" 88786082 55.84539652212 7.43304119021366 60.1748741222425 12.1841335663148 0.62 0.62
"Zea" "AC194932.2_FGT001.v6a" 5 "6" 63232121.5 42.6842789864631 4.38063497896007 41.9708647581975 6.07205034991315 -0.04 -0.04
"Zea" "AC194965.4_FGT001.v6a" 5 "6" 127562884 50.2347069482479 9.2784839167365 49.9709001127224 17.0309079879541 0.69 0.69
"Zea" "AC194965.4_FGT004.v6a" 3 "6" 127629633 62.2689657298944 15.9565032409937 80.0653284863811 10.864926448457 0.69 0.69
"Zea" "AC195165.2_FGT001.v6a" 2 "6" 26864708.5 66.699604743083 2.09616634739098 79.047976011994 14.2587499354709 0.24 0.24
"Zea" "AC195186.1_FGT002.v6a" 2 "6" 59285531.5 56.1105835707265 2.07206894915148 54.8492349234923 3.64373206326997 -0.01 -0.01
"Zea" "AC195220.3_FGT003.v6a" 3 "6" 101180166.5 58.3824946982842 16.9538356876446 58.5648148148148 19.8413525130553 1.5 1.5
"Zea" "AC195220.3_FGT004.v6a" 3 "6" 101216744 44.2241799155008 6.18074292684435 49.217940049583 6.79128364062754 1.5 1.5
"Zea" "AC195220.3_FGT005.v6a" 6 "6" 101238462.5 43.2548328209776 3.08567929285549 37.0692355889724 7.02745109096728 1.5 1.5
"Zea" "AC195220.3_FGT007.v6a" 11 "6" 101265203.5 48.5372963002105 6.29601801945921 53.639517986281 10.9006624274458 1.5 1.5
"Zea" "AC195251.3_FGT006.v6a" 1 "6" 116235882.5 60.774818401937 NA 62.3188405797101 NA 1.15 1.15
"Zea" "AC195251.3_FGT007.v6a" 1 "6" 116237370 61.3496932515337 NA 73.1481481481482 NA 1.15 1.15
"Zea" "AC195262.2_FGT009.v6a" 2 "6" 95779003.5 70.6490034030141 4.07351257027741 73.6192332683561 2.38918470576349 1.31 1.31
"Zea" "AC195304.3_FGT003.v6a" 2 "6" 132920317.5 62.054367201426 5.26233656230631 77.1825396825397 3.08657721946511 0.5 0.5
"Zea" "AC195308.3_FGT001.v6a" 1 "6" 32782988 56.4356435643564 NA 60 NA 0.1 0.1
"Zea" "AC195344.3_FGT004.v6a" 1 "6" 164150080.5 70.5454545454545 NA 78.2608695652174 NA 7.48 7.48
"Zea" "AC195344.3_FGT007.v6a" 1 "6" 164168304 47.3684210526316 NA 41.7322834645669 NA 7.47 7.47
"Zea" "AC195351.3_FGT001.v6a" 1 "6" 73810745.5 67.0718232044199 NA 66.7774086378737 NA -0.16 -0.16
"Zea" "AC195351.3_FGT003.v6a" 1 "6" 73669743.5 65.0834403080873 NA 63.7065637065637 NA -0.16 -0.16
"Zea" "AC195385.3_FGT001.v6a" 1 "6" 87420236.5 78.167115902965 NA 78.0487804878049 NA 0.55 0.55
"Zea" "AC195389.3_FGT001.v6a" 2 "6" 10069286.5 53.2410707036078 8.49219659442214 57.17721723664 9.61845872217933 1.42 1.42
"Zea" "AC195390.3_FGT003.v6a" 1 "6" 30955823.5 63.5673624288425 NA 57.3863636363636 NA 0.14 0.14
"Zea" "AC195401.3_FGT002.v6a" 4 "6" 150011125.5 54.0878172128172 21.4859289551502 46.7365967365967 23.5123310981467 3.2 3.2
"Zea" "AC195587.4_FGT001.v6a" 1 "6" 78724910.5 59.1439688715953 NA 80 NA -0.04 -0.04
"Zea" "AC195587.4_FGT003.v6a" 3 "6" 78633652.5 57.2069985149857 9.58944381540939 66.5127600747901 21.0866612819302 -0.04 -0.04
"Zea" "AC195587.4_FGT004.v6a" 16 "6" 78778901 47.3700594792501 8.94089535007351 50.4066154180595 16.7024810016427 -0.04 -0.04
"Zea" "AC195587.4_FGT005.v6a" 4 "6" 78720455.5 36.6077940833236 12.6721975381123 37.2518610421836 28.7510104143072 -0.04 -0.04
"Zea" "AC195671.2_FGT001.v6a" 3 "6" 21413796 50.3391350332237 13.5623670414107 46.2349980642664 26.2683958841932 0.4 0.4
"Zea" "AC195671.2_FGT003.v6a" 2 "6" 21380180.5 65.7075711382114 2.09293546768882 83.4257206208426 4.15484028856842 0.4 0.4
"Zea" "AC195683.3_FGT003.v6a" 2 "6" 63610880.5 60.4350233521113 1.0537317577988 51.5431427950446 16.9822428431023 -0.03 -0.03
"Zea" "AC195788.2_FGT002.v6a" 1 "6" 98987978 43.2038834951456 NA 58.8235294117647 NA 1.5 1.5
"Zea" "AC195806.3_FGT001.v6a" 1 "6" 48878929.5 62.7684964200477 NA 56.8345323741007 NA -0.03 -0.03
"Zea" "AC195806.3_FGT002.v6a" 3 "6" 48929034.5 54.1283447237345 12.8653156327157 69.5589705147426 17.6586494056509 -0.03 -0.03
"Zea" "AC195860.3_FGT002.v6a" 1 "6" 164111516 56.0589519650655 NA 53.518821603928 NA 7.51 7.51
"Zea" "AC195860.3_FGT005.v6a" 4 "6" 164072942.5 51.9835798508479 10.4511504948492 54.2427884615385 9.57036625758653 7.54 7.54
"Zea" "AC195860.3_FGT006.v6a" 2 "6" 164069913.5 50.4497204618418 14.2469763767179 61.5841114100333 19.3701825958841 7.55 7.55
"Zea" "AC195861.2_FGT001.v6a" 1 "6" 13079912 60.1036269430052 NA 63.28125 NA 0.58 0.58
