"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os07g01720.1.MSUv7.0" 3 7 430285.5 51.7638317895884 7.74977099162246 62.3093873093873 25.5171166936571 3.77
"Oryza" "LOC_Os07g01730.1.MSUv7.0" 12 7 434649.5 48.7617805557253 11.5370399463061 45.8407711605961 19.8862464045182 3.78
"Oryza" "LOC_Os07g01740.2.MSUv7.0" 4 7 438996 50.1591135354795 5.70866352553434 41.992381137118 20.794935228168 3.79
"Oryza" "LOC_Os07g01750.1.MSUv7.0" 9 7 442771.5 48.1723317811352 7.37686555220055 49.3971447037779 15.4429815271749 3.8
"Oryza" "LOC_Os07g01760.1.MSUv7.0" 12 7 448890.5 49.3725167047952 9.07160976171986 52.7296703030923 22.1745927844153 3.81
"Oryza" "LOC_Os07g01770.1.MSUv7.0" 8 7 456122 51.8861438660828 9.76777308827234 58.5677486354885 17.1960755282585 3.83
"Oryza" "LOC_Os07g01790.1.MSUv7.0" 1 7 463001.5 55.5023923444976 NA 57.1428571428571 NA 3.84
"Oryza" "LOC_Os07g01800.1.MSUv7.0" 1 7 464849.5 69.3794506612411 NA 94.2073170731707 NA 3.84
"Oryza" "LOC_Os07g01810.1.MSUv7.0" 1 7 467940.5 69.6854146806482 NA 94.8571428571429 NA 3.85
"Oryza" "LOC_Os07g01820.1.MSUv7.0" 9 7 474534.5 49.6692567479163 10.8779810415661 61.6644621653729 22.19387526323 3.87
"Oryza" "LOC_Os07g01820.2.MSUv7.0" 8 7 474534.5 51.129851825902 10.3411449778593 65.1331788507732 20.4395510645233 3.87
"Oryza" "LOC_Os07g01820.3.MSUv7.0" 8 7 474534.5 51.2267510507082 10.5016121217708 65.3546627931874 20.5637648898142 3.87
"Oryza" "LOC_Os07g01820.4.MSUv7.0" 8 7 474581.5 50.3340287742627 9.22821524720535 56.9914535248057 22.5555928686912 3.87
"Oryza" "LOC_Os07g01820.6.MSUv7.0" 3 7 475433 45.6764924475922 11.9372423093658 57.8375176735833 31.3075788472475 3.87
"Oryza" "LOC_Os07g01830.1.MSUv7.0" 2 7 491986 49.390243902439 0.862325342910458 51.3263785394932 10.8753233708572 3.91
"Oryza" "LOC_Os07g01840.1.MSUv7.0" 1 7 497781.5 62.7761567319717 NA 89.7371714643304 NA 3.92
"Oryza" "LOC_Os07g01850.1.MSUv7.0" 10 7 508544.5 48.6255078573875 11.5512340576286 46.3750791471631 6.89438559852694 3.94
"Oryza" "LOC_Os07g01860.1.MSUv7.0" 5 7 518966 51.3853013586576 10.7393794423898 51.8224219451353 24.3682261042254 3.97
"Oryza" "LOC_Os07g01870.1.MSUv7.0" 3 7 524798.5 59.5920096808828 12.7181249167406 81.3231187474051 24.4696724816165 3.98
"Oryza" "LOC_Os07g01870.2.MSUv7.0" 3 7 524840 59.494458157882 12.9948464868659 65.6136950904393 28.1411520488323 3.98
"Oryza" "LOC_Os07g01880.1.MSUv7.0" 11 7 530145 47.0819982851043 7.56012653965162 38.9826467714118 17.3938406838963 3.99
"Oryza" "LOC_Os07g01890.2.MSUv7.0" 3 7 537412.5 55.8093556707485 9.31378299206148 64.6955667789001 15.4346030898301 4.01
"Oryza" "LOC_Os07g01900.1.MSUv7.0" 3 7 538864 53.7808511834486 13.1114958853923 59.4023569023569 21.5277790120165 4.01
"Oryza" "LOC_Os07g01910.1.MSUv7.0" 3 7 557311.5 54.974639945356 12.5981780088892 61.1305361305361 20.8697132927732 4.06
"Oryza" "LOC_Os07g01950.1.MSUv7.0" 3 7 585067.5 51.1610694648823 15.8279907247391 57.3294629898404 23.0854791488622 4.12
"Oryza" "LOC_Os07g01950.2.MSUv7.0" 2 7 584977.5 52.8914527902049 20.0893581864773 63.2107023411372 24.8315090383236 4.12
"Oryza" "LOC_Os07g01960.1.MSUv7.0" 3 7 587870 45.7068705890078 5.97537053897082 61.3553113553114 4.85607090973001 4.13
"Oryza" "LOC_Os07g01990.1.MSUv7.0" 3 7 606147.5 50.4223398615922 12.2755324776196 54.8369072787677 19.324043783304 4.18
"Oryza" "LOC_Os07g01990.2.MSUv7.0" 3 7 606147.5 51.0358929751453 11.4550500156164 55.4235404235404 18.8601866279101 4.18
"Oryza" "LOC_Os07g02000.1.MSUv7.0" 3 7 608139.5 55.2237298286802 10.718183042233 62.4424854739923 20.3084675675985 4.18
"Oryza" "LOC_Os07g02030.1.MSUv7.0" 6 7 615957.5 64.1574591772097 13.6580309523128 66.5903835700019 20.1873185854554 4.2
"Oryza" "LOC_Os07g02040.1.MSUv7.0" 2 7 623966.5 72.2120708748616 0.771318028204591 78.75 5.30330085889911 4.22
"Oryza" "LOC_Os07g02060.1.MSUv7.0" 3 7 632505.5 66.6341594913023 10.3299289783507 83.9951068146557 8.82125887674998 4.24
"Oryza" "LOC_Os07g02080.1.MSUv7.0" 1 7 657339.5 68.9149560117302 NA 60.5263157894737 NA 4.31
"Oryza" "LOC_Os07g02090.1.MSUv7.0" 2 7 660883 58.0585237322441 17.4191496091153 71.7709004943048 35.6364797309791 4.32
"Oryza" "LOC_Os07g02100.2.MSUv7.0" 1 7 665326.5 67.5053918044572 NA 92.8879310344828 NA 4.33
"Oryza" "LOC_Os07g02110.1.MSUv7.0" 2 7 668480.5 51.4184397163121 33.6001094606374 51.5374056280028 31.8270849074906 4.34
"Oryza" "LOC_Os07g02120.1.MSUv7.0" 1 7 673888 68.2517482517483 NA 93.2914046121593 NA 4.35
"Oryza" "LOC_Os07g02130.1.MSUv7.0" 1 7 678204 68.8477951635846 NA 94.0298507462687 NA 4.36
"Oryza" "LOC_Os07g02140.1.MSUv7.0" 3 7 686346.5 66.3209608286472 7.91325300057327 84.6397909667786 18.7067974332405 4.38
"Oryza" "LOC_Os07g02150.1.MSUv7.0" 1 7 688303.5 72.2338204592902 NA 96.8553459119497 NA 4.39
"Oryza" "LOC_Os07g02170.1.MSUv7.0" 1 7 692241.5 74.8317631224764 NA 93.9271255060729 NA 4.4
"Oryza" "LOC_Os07g02180.1.MSUv7.0" 1 7 694161 66.510067114094 NA 79.8387096774194 NA 4.4
"Oryza" "LOC_Os07g02192.1.MSUv7.0" 1 7 698080.5 71.2680577849117 NA 73.4299516908213 NA 4.41
"Oryza" "LOC_Os07g02200.1.MSUv7.0" 2 7 700405 64.7439016478526 5.24458172824394 95.9016393442623 5.79595722284055 4.42
"Oryza" "LOC_Os07g02210.2.MSUv7.0" 5 7 704217.5 47.9759763098694 7.25301226897627 56.9515047782057 20.7655019835834 4.43
"Oryza" "LOC_Os07g02230.1.MSUv7.0" 21 7 712693 43.9177605488895 5.65120673464044 39.2848088404747 10.534560035535 4.45
"Oryza" "LOC_Os07g02240.1.MSUv7.0" 3 7 719214.5 54.2861856645345 10.0461357697395 61.0382337598576 25.2862260593048 4.47
"Oryza" "LOC_Os07g02250.1.MSUv7.0" 3 7 724880 50.5606461267245 12.8087205270567 57.8279860888556 26.6732913994583 4.49
"Oryza" "LOC_Os07g02260.1.MSUv7.0" 3 7 727023 56.5091167467515 10.3163318395593 71.314205888674 18.6821865287239 4.49
"Oryza" "LOC_Os07g02270.1.MSUv7.0" 3 7 737367 50.5430087893361 11.7741814782052 61.6057050839659 13.2790775382346 4.52
"Oryza" "LOC_Os07g02280.1.MSUv7.0" 1 7 743883 63.1302521008403 NA 81.5748031496063 NA 4.54
"Oryza" "LOC_Os07g02290.1.MSUv7.0" 2 7 751345 56.5083344813335 14.4569681236338 65.0262368815592 29.7843553484798 4.56
"Oryza" "LOC_Os07g02300.1.MSUv7.0" 23 7 758607.5 44.2949540570653 9.2099965584914 42.4723702544628 19.7834698758898 4.58
"Oryza" "LOC_Os07g02330.1.MSUv7.0" 2 7 781174 72.645202020202 0.598183766912864 93.2776694295466 5.64547710479261 4.64
"Oryza" "LOC_Os07g02340.1.MSUv7.0" 3 7 798147 56.0706504824152 4.59956130530089 87.8968253968254 11.2676752892863 4.69
"Oryza" "LOC_Os07g02350.1.MSUv7.0" 10 7 802422.5 45.2638501261604 8.14743344528176 50.0731068310628 17.030221114904 4.7
"Oryza" "LOC_Os07g02360.1.MSUv7.0" 4 7 811058.5 51.9983506435572 13.4417197501008 55.9035380801369 20.1084266919168 4.73
"Oryza" "LOC_Os07g02370.1.MSUv7.0" 3 7 815148.5 54.8722780918708 9.08201174978938 67.1803910934346 11.6004742391861 4.74
"Oryza" "LOC_Os07g02380.1.MSUv7.0" 2 7 818602.5 47.3997233748271 1.03669873866909 65 21.2132034355964 4.75
"Oryza" "LOC_Os07g02390.1.MSUv7.0" 3 7 820672.5 57.5026887352469 13.893064961934 58.8188838188838 7.83121723889339 4.75
"Oryza" "LOC_Os07g02400.1.MSUv7.0" 2 7 823073 54.4153254522148 5.04572706700557 69.9635271400987 10.2553997872153 4.76
"Oryza" "LOC_Os07g02420.1.MSUv7.0" 4 7 832365.5 52.6284240187957 12.9494028520873 53.9564016821199 10.0935033371457 4.78
"Oryza" "LOC_Os07g02430.1.MSUv7.0" 1 7 835144.5 58.8235294117647 NA 58.0246913580247 NA 4.79
"Oryza" "LOC_Os07g02440.1.MSUv7.0" 3 7 839568 67.6658751886943 4.9737186705203 89.4781144781145 8.54988502607606 4.8
"Oryza" "LOC_Os07g02450.1.MSUv7.0" 4 7 843282.5 48.5614918042738 13.2146250371803 50.2251206846666 15.7290432820758 4.81
"Oryza" "LOC_Os07g02460.1.MSUv7.0" 2 7 849249.5 74.6657283603096 1.69188110910222 91.7972831765935 3.0294020928577 4.83
"Oryza" "LOC_Os07g02470.1.MSUv7.0" 7 7 853763.5 47.968325572833 10.7369470110759 54.707831850689 15.2538026326747 4.84
"Oryza" "LOC_Os07g02480.1.MSUv7.0" 3 7 858811 52.8184416275212 4.91132330798911 63.42235192953 7.49393432452658 4.85
"Oryza" "LOC_Os07g02500.1.MSUv7.0" 3 7 873648.5 43.5342427565361 3.35529316441827 35.3570156695157 5.34423047484464 4.89
"Oryza" "LOC_Os07g02520.1.MSUv7.0" 1 7 896495.5 51.6292848074482 NA 64.0862944162437 NA 4.94
"Oryza" "LOC_Os07g02530.1.MSUv7.0" 2 7 899439.5 43.4193121693122 0.795027465619782 41.540404040404 4.10693332507338 4.95
"Oryza" "LOC_Os07g02540.1.MSUv7.0" 2 7 910242.5 73.8024193548387 2.54900589669665 94.2424242424242 4.71404520791034 4.97
"Oryza" "LOC_Os07g02550.1.MSUv7.0" 1 7 918854.5 75.0823271130626 NA 71.6171617161716 NA 5
"Oryza" "LOC_Os07g02560.1.MSUv7.0" 1 7 920668.5 45.8631921824104 NA 47.1624266144814 NA 5
"Oryza" "LOC_Os07g02570.1.MSUv7.0" 1 7 926072 45.1044386422977 NA 48.4313725490196 NA 5.01
"Oryza" "LOC_Os07g02580.1.MSUv7.0" 1 7 928174.5 64.1277641277641 NA 71.8518518518518 NA 5.02
"Oryza" "LOC_Os07g02590.1.MSUv7.0" 2 7 929990 54.5547155794925 14.5647604857946 59.7034003474808 17.6048352496457 5.02
"Oryza" "LOC_Os07g02610.1.MSUv7.0" 2 7 940680 47.1995770044223 1.94009109162316 51.991341991342 3.24473241583438 5.05
"Oryza" "LOC_Os07g02620.1.MSUv7.0" 1 7 945992.5 44.2393380012731 NA 49.5219885277247 NA 5.06
"Oryza" "LOC_Os07g02624.1.MSUv7.0" 3 7 949175.5 45.3224979391007 6.81225230324553 46.3321620482451 3.66081209753112 5.07
"Oryza" "LOC_Os07g02640.1.MSUv7.0" 2 7 956947.5 41.8838239997564 2.99819564541546 46.1794019933555 0.352378794611242 5.08
"Oryza" "LOC_Os07g02660.1.MSUv7.0" 4 7 961913 43.9573884970778 7.73867028321077 51.9625079585576 12.015931802214 5.1
"Oryza" "LOC_Os07g02674.1.MSUv7.0" 2 7 967529 56.9148936170213 9.77913633555867 58.8709677419355 12.5454428920194 5.11
"Oryza" "LOC_Os07g02690.1.MSUv7.0" 1 7 973156 57.2429906542056 NA 79.7202797202797 NA 5.12
"Oryza" "LOC_Os07g02700.1.MSUv7.0" 1 7 976535 59.5794392523364 NA 88.8111888111888 NA 5.13
"Oryza" "LOC_Os07g02710.1.MSUv7.0" 6 7 980047 53.1506726758443 12.5568463247516 62.6934319642653 22.7472132403772 5.14
"Oryza" "LOC_Os07g02720.1.MSUv7.0" 3 7 991591 52.3476580366599 5.33482934107971 59.9819422150883 12.8182756211393 5.16
"Oryza" "LOC_Os07g02730.1.MSUv7.0" 2 7 993856.5 45.440251572327 6.44845806742448 54.5514730221781 0.234063813699643 5.17
"Oryza" "LOC_Os07g02740.1.MSUv7.0" 1 7 1000286.5 64.4776119402985 NA 67.8571428571429 NA 5.18
"Oryza" "LOC_Os07g02760.1.MSUv7.0" 3 7 1008266.5 48.5451825843799 12.9319686336173 55.7759129508346 18.20133048766 5.2
"Oryza" "LOC_Os07g02760.2.MSUv7.0" 4 7 1008254 49.2572647925957 10.1833785056286 57.9461330417207 16.6778625195296 5.2
"Oryza" "LOC_Os07g02760.3.MSUv7.0" 2 7 1007870.5 51.816999012009 16.3047923377144 62.1645628798504 19.4842794217555 5.2
"Oryza" "LOC_Os07g02770.1.MSUv7.0" 3 7 1013387 48.9863809323693 13.4214257366752 51.8313300641492 21.7386190461314 5.21
"Oryza" "LOC_Os07g02780.1.MSUv7.0" 11 7 1018726 45.2109181032114 10.7261589071731 41.9929943604055 17.9608626006767 5.22
"Oryza" "LOC_Os07g02790.1.MSUv7.0" 3 7 1025057.5 54.3246558146463 15.804344440882 56.9050832208727 26.103009568947 5.23
"Oryza" "LOC_Os07g02800.2.MSUv7.0" 5 7 1046917.5 61.5998060368966 8.65197916378574 75.7545787545788 15.3988378355201 5.28
"Oryza" "LOC_Os07g02800.3.MSUv7.0" 4 7 1046917.5 62.9061134943488 8.84347170676305 78.0958568458568 17.1137787465031 5.28
"Oryza" "LOC_Os07g02800.4.MSUv7.0" 3 7 1046630.5 66.4149272070064 3.54914932649136 84.5767195767196 9.64353754648755 5.28
"Oryza" "LOC_Os07g02810.1.MSUv7.0" 4 7 1056658.5 61.4729425405248 9.68653397067544 77.7076144480428 17.531954005 5.3
"Oryza" "LOC_Os07g02820.1.MSUv7.0" 3 7 1061878 46.8272757077396 2.07231009626626 42.6221035403566 10.9747613548172 5.31
"Oryza" "LOC_Os07g02840.1.MSUv7.0" 3 7 1064958.5 58.2574983451263 15.6339504211938 75.5555555555555 28.3714340773416 5.32
"Oryza" "LOC_Os07g02850.1.MSUv7.0" 1 7 1067342.5 59.6287703016241 NA 86.1111111111111 NA 5.32
"Oryza" "LOC_Os07g02860.1.MSUv7.0" 3 7 1070074.5 58.7777853208844 3.42707224335773 63.4980483835375 1.05518016007402 5.33
"Oryza" "LOC_Os07g02870.1.MSUv7.0" 2 7 1076986 50.4488740109555 12.0397517977442 69.7780828185769 25.6894433430391 5.34
"Oryza" "LOC_Os07g02880.1.MSUv7.0" 1 7 1081348 53.5046728971963 NA 73.943661971831 NA 5.35
"Oryza" "LOC_Os07g02890.1.MSUv7.0" 3 7 1083615 50.7289495813682 11.5952708107567 63.0486866688647 9.39604774462944 5.36
"Oryza" "LOC_Os07g02900.1.MSUv7.0" 1 7 1086016 58.1775700934579 NA 84.5070422535211 NA 5.36
"Oryza" "LOC_Os07g02910.1.MSUv7.0" 2 7 1088404.5 54.4366197183098 6.27432777672569 56.1321776814735 24.9900576406339 5.37
"Oryza" "LOC_Os07g02920.1.MSUv7.0" 1 7 1089878 56.7757009345794 NA 82.3943661971831 NA 5.37
"Oryza" "LOC_Os07g02930.1.MSUv7.0" 3 7 1093998 53.4165541385346 8.21959015575356 59.4410256410256 14.718344495706 5.38
"Oryza" "LOC_Os07g02940.1.MSUv7.0" 1 7 1095470 58.6448598130841 NA 84.5070422535211 NA 5.38
"Oryza" "LOC_Os07g02960.1.MSUv7.0" 1 7 1104442.5 45.8305084745763 NA 49.7967479674797 NA 5.4
"Oryza" "LOC_Os07g02970.1.MSUv7.0" 1 7 1107827 44.2132639791938 NA 43.2748538011696 NA 5.4
"Oryza" "LOC_Os07g02980.1.MSUv7.0" 1 7 1111260.5 45.370978332239 NA 44.2913385826772 NA 5.41
"Oryza" "LOC_Os07g02990.1.MSUv7.0" 1 7 1115103 45.3655352480418 NA 45.9882583170254 NA 5.42
"Oryza" "LOC_Os07g03000.1.MSUv7.0" 2 7 1119361 45.6070915724152 0.239674105223067 47.9792105504167 0.539444957164918 5.43
"Oryza" "LOC_Os07g03015.1.MSUv7.0" 1 7 1130230.5 45.6026058631922 NA 46.6796875 NA 5.45
"Oryza" "LOC_Os07g03020.1.MSUv7.0" 2 7 1134290 48.4774194597584 6.72999697011644 54.3689320388349 6.17860294240672 5.45
"Oryza" "LOC_Os07g03070.1.MSUv7.0" 6 7 1167632.5 47.8199685971218 11.9170419346561 46.772775952588 23.2224188500687 5.52
"Oryza" "LOC_Os07g03080.1.MSUv7.0" 2 7 1173004.5 70.8537199234873 0.656349997235439 74.3186773255814 0.141318579088884 5.53
"Oryza" "LOC_Os07g03090.1.MSUv7.0" 3 7 1177400.5 59.2614866835024 15.6745419515248 66.1723779854621 34.2670752281297 5.53
"Oryza" "LOC_Os07g03100.1.MSUv7.0" 1 7 1180872 64.2241379310345 NA 83.4625322997416 NA 5.54
"Oryza" "LOC_Os07g03100.2.MSUv7.0" 2 7 1181413 49.4715400284407 23.7849208230319 52.8913260219342 49.8429206678853 5.54
"Oryza" "LOC_Os07g03100.3.MSUv7.0" 2 7 1181107.5 56.4008233696842 13.9854343443194 67.4011299435029 29.3229591746286 5.54
"Oryza" "LOC_Os07g03110.1.MSUv7.0" 2 7 1184741.5 58.6452762923351 5.7980235177507 69.7526737967914 10.2568296468904 5.55
"Oryza" "LOC_Os07g03120.1.MSUv7.0" 1 7 1194782.5 74.8784440842788 NA 92.2330097087379 NA 5.57
"Oryza" "LOC_Os07g03130.1.MSUv7.0" 2 7 1200330.5 58.6373501446879 19.5448231323215 65.878616796048 37.37635702955 5.57
"Oryza" "LOC_Os07g03160.1.MSUv7.0" 22 7 1233502 44.2216101043758 6.7161665274048 35.7430975257936 14.6210922836361 5.63
"Oryza" "LOC_Os07g03170.1.MSUv7.0" 1 7 1240281.5 76.701030927835 NA 94.4099378881988 NA 5.64
"Oryza" "LOC_Os07g03180.1.MSUv7.0" 1 7 1245907.5 69.2874692874693 NA 86.6666666666667 NA 5.65
"Oryza" "LOC_Os07g03190.1.MSUv7.0" 1 7 1249470.5 65.2975691533948 NA 77.8894472361809 NA 5.66
"Oryza" "LOC_Os07g03200.1.MSUv7.0" 2 7 1255487.5 69.4737519300052 5.37699572415397 87.9186602870814 2.19913592235047 5.67
"Oryza" "LOC_Os07g03210.1.MSUv7.0" 6 7 1262901.5 46.6770417578891 7.76923911255905 48.4699647199648 12.9251656423295 5.68
"Oryza" "LOC_Os07g03220.1.MSUv7.0" 1 7 1268262.5 75.6521739130435 NA 90.625 NA 5.69
"Oryza" "LOC_Os07g03230.2.MSUv7.0" 3 7 1276827.5 50.8386830344289 5.37449902876869 49.8966885604817 1.40781307665464 5.7
"Oryza" "LOC_Os07g03260.1.MSUv7.0" 5 7 1306688 55.5653428604836 10.0935457594673 73.380123729868 14.4263294989127 5.75
"Oryza" "LOC_Os07g03270.1.MSUv7.0" 7 7 1315197.5 48.5295935404372 14.9236885948471 55.2370812012493 26.9362798774974 5.76
"Oryza" "LOC_Os07g03279.1.MSUv7.0" 1 7 1319377.5 67.3469387755102 NA 88.8888888888889 NA 5.77
"Oryza" "LOC_Os07g03288.1.MSUv7.0" 1 7 1437659 68.7234042553192 NA 95.5414012738854 NA 6.11
"Oryza" "LOC_Os07g03319.1.MSUv7.0" 1 7 1335664 70.0772200772201 NA 95.9537572254335 NA 5.82
"Oryza" "LOC_Os07g03328.1.MSUv7.0" 1 7 1402723 67.0403587443946 NA 85.8108108108108 NA 6.01
