"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess-2" "loess"
"Zea" "AC184705.4_FGT001.v6a" 2 "5" 93043815.5 52.4208375893769 2.13793265813296 51.1973180076628 5.62163437150223 0.3 0.3
"Zea" "AC184776.3_FGT003.v6a" 1 "5" 79415470.5 66.4921465968586 NA 93.75 NA 0.26 0.26
"Zea" "AC184780.3_FGT004.v6a" 3 "5" 72184489 44.1646774980108 10.4104341406833 33.2428582428582 9.07825091171594 0.29 0.29
"Zea" "AC184781.4_FGT010.v6a" 1 "5" 62749010.5 57.4468085106383 NA 68.1818181818182 NA 0.32 0.32
"Zea" "AC184782.3_FGT004.v6a" 1 "5" 181689871.5 68.8311688311688 NA 67.7777777777778 NA 1.28 1.28
"Zea" "AC184783.3_FGT005.v6a" 3 "5" 87146546.5 45.8391100547963 25.970335503472 39.6001311045559 35.8694212194171 0.23 0.23
"Zea" "AC184788.2_FGT001.v6a" 1 "5" 153024384.5 61.9450317124736 NA 60.5095541401274 NA 0.44 0.44
"Zea" "AC184789.4_FGT002.v6a" 4 "5" 128751121 55.3534808574784 4.01349697049571 56.0436055019022 5.29675382443954 -0.38 -0.38
"Zea" "AC184834.3_FGT005.v6a" 1 "5" 14528525.5 61.9246861924686 NA 60 NA 3.19 3.19
"Zea" "AC184834.3_FGT007.v6a" 2 "5" 14520872.5 66.2789201982609 5.40453353861091 75.9935553168635 22.4056391460829 3.19 3.19
"Zea" "AC184856.3_FGT002.v6a" 2 "5" 189420191 44.2857142857143 13.1319830791788 47.0899470899471 14.2169617381422 2.06 2.06
"Zea" "AC184856.3_FGT007.v6a" 4 "5" 189357811 51.5382690009436 2.42431333968114 47.8586691086691 10.1454148855328 2.07 2.07
"Zea" "AC184857.2_FGT006.v6a" 1 "5" 15409338 65.6593406593407 NA 64.8760330578512 NA 2.62 2.62
"Zea" "AC184858.3_FGT003.v6a" 1 "5" 112681153.5 57.6017130620985 NA 69.6774193548387 NA 0.15 0.15
"Zea" "AC184859.3_FGT001.v6a" 1 "5" 172377564 71.4574898785425 NA 70.3030303030303 NA 1.46 1.46
"Zea" "AC184859.3_FGT002.v6a" 1 "5" 172386233 71.8623481781377 NA 70.3030303030303 NA 1.47 1.47
"Zea" "AC184866.3_FGT004.v6a" 2 "5" 27997250 58.6764343579265 0.964287757193935 69.6105428796224 8.76233816183168 0.82 0.82
"Zea" "AC184866.3_FGT005.v6a" 1 "5" 27972222.5 57.0498915401302 NA 68.1818181818182 NA 0.82 0.82
"Zea" "AC184866.3_FGT007.v6a" 5 "5" 27962972.5 46.8404515688047 10.9580760911545 54.8399129911603 28.1570960485892 0.82 0.82
"Zea" "AC184868.2_FGT005.v6a" 2 "5" 62658368 41.8777292576419 30.9397814300838 34.2105263157895 48.3809902917111 0.32 0.32
"Zea" "AC184868.2_FGT006.v6a" 1 "5" 62664606.5 63.5687732342007 NA 66.2921348314607 NA 0.32 0.32
"Zea" "AC184873.4_FGT001.v6a" 1 "5" 106864638 63.4615384615385 NA 71.2643678160919 NA 0.26 0.26
"Zea" "AC185130.2_FGT004.v6a" 9 "5" 76126277 52.3956789500627 9.24234200835598 48.2286615049916 11.2240587192822 0.28 0.28
"Zea" "AC185130.2_FGT005.v6a" 7 "5" 76106439.5 45.5281754359078 3.24420973673468 47.5367366888104 12.1880848700464 0.28 0.28
"Zea" "AC185228.4_FGT002.v6a" 1 "5" 165518495.5 56.4986737400531 NA 60.3174603174603 NA 1.56 1.56
"Zea" "AC185251.3_FGT002.v6a" 1 "5" 105680778.5 54.2662116040956 NA 54.639175257732 NA 0.27 0.27
"Zea" "AC185251.3_FGT005.v6a" 2 "5" 105803905 57.2730308849537 12.3557312194551 48.9273796281583 15.1017243590453 0.27 0.27
"Zea" "AC185256.3_FGT002.v6a" 2 "5" 114521596 64.730888523992 4.595355509189 65 3.92837100659196 0.11 0.11
"Zea" "AC185256.3_FGT003.v6a" 16 "5" 114629283 58.9164297108113 3.47070097735967 66.7307821319209 8.08474186698998 0.11 0.11
"Zea" "AC185257.3_FGT002.v6a" 2 "5" 190106032.5 64.0669326241134 5.14971826901372 67.4278846153846 2.5496638744707 1.88 1.88
"Zea" "AC185260.3_FGT003.v6a" 2 "5" 103064726.5 41.314482101538 4.82424491724185 49.8919419573943 15.3690390230111 0.29 0.29
"Zea" "AC185261.4_FGT002.v6a" 1 "5" 60236263 76.9396551724138 NA 77.2727272727273 NA 0.33 0.33
"Zea" "AC185265.3_FGT003.v6a" 7 "5" 116035091.5 51.4222228221138 3.74748731340741 48.7412127686869 7.66269312871429 0.07 0.07
"Zea" "AC185277.2_FGT001.v6a" 1 "5" 119120165 57.7720207253886 NA 57.8125 NA -0.01 -0.01
"Zea" "AC185281.5_FGT006.v6a" 4 "5" 90855314 49.8377730367213 16.0004421725861 61.4450187969925 27.756238474016 0.28 0.28
"Zea" "AC185287.3_FGT001.v6a" 1 "5" 56247750.5 56.4841498559078 NA 54.7826086956522 NA 0.34 0.34
"Zea" "AC185299.3_FGT002.v6a" 3 "5" 141627568 61.4849105630493 6.403054484419 69.6464014361386 6.93743243155654 -0.35 -0.35
"Zea" "AC185301.3_FGT001.v6a" 1 "5" 127391304.5 45.5525606469003 NA 48.3870967741936 NA -0.32 -0.32
"Zea" "AC185301.3_FGT005.v6a" 1 "5" 127472796.5 59.5641646489104 NA 63.5036496350365 NA -0.33 -0.33
"Zea" "AC185304.4_FGT008.v6a" 1 "5" 39384023.5 68.3582089552239 NA 82.1428571428571 NA 0.38 0.38
"Zea" "AC185304.4_FGT010.v6a" 2 "5" 39371874 51.2199036918138 1.88061242952933 48.6462544078438 1.3634930794016 0.38 0.38
"Zea" "AC185309.5_FGT001.v6a" 1 "5" 53804509 63.7795275590551 NA 65.8823529411765 NA 0.33 0.33
"Zea" "AC185310.4_FGT002.v6a" 1 "5" 121134408.5 68.7732342007435 NA 70.7865168539326 NA -0.08 -0.08
"Zea" "AC185313.5_FGT001.v6a" 1 "5" 13376906 71.304347826087 NA 72.3684210526316 NA 4.03 4.03
"Zea" "AC185313.5_FGT006.v6a" 2 "5" 13485163.5 61.8087557603687 11.6493398283037 63.5912698412698 14.1701954166352 3.94 3.94
"Zea" "AC185314.4_FGT008.v6a" 1 "5" 59337193.5 50.4911591355599 NA 44.9704142011834 NA 0.33 0.33
"Zea" "AC185414.3_FGT002.v6a" 3 "5" 152472266 60.0333000333 15.3249531842334 60.8441558441558 18.4336685152469 0.4 0.4
"Zea" "AC185414.3_FGT003.v6a" 3 "5" 152470048.5 52.5148318403269 10.5258269903465 57.5047953964194 13.9047639423267 0.4 0.4
"Zea" "AC185427.5_FGT001.v6a" 1 "5" 139247273 59.8425196850394 NA 62.3529411764706 NA -0.47 -0.47
"Zea" "AC185427.5_FGT004.v6a" 1 "5" 139149058.5 61.1691022964509 NA 63.5220125786164 NA -0.48 -0.48
"Zea" "AC185430.3_FGT003.v6a" 2 "5" 136488413.5 53.206562266965 11.1787201798321 52.3333333333333 20.2703943940144 -0.59 -0.59
"Zea" "AC185434.4_FGT004.v6a" 3 "5" 146205741.5 50.3483444659915 2.12174017622957 59.1452991452991 11.4708369708086 -0.07 -0.07
"Zea" "AC185442.3_FGT002.v6a" 1 "5" 76987320.5 67.0533642691415 NA 90.9090909090909 NA 0.27 0.27
"Zea" "AC185458.4_FGT003.v6a" 1 "5" 192370742 57.2847682119205 NA 65.3465346534653 NA 1.66 1.66
"Zea" "AC185460.3_FGT004.v6a" 1 "5" 183696560.5 62.1097954790097 NA 80.6451612903226 NA 1.54 1.54
"Zea" "AC185464.3_FGT001.v6a" 1 "5" 197375027.5 63.1728045325779 NA 58.974358974359 NA 1.79 1.79
"Zea" "AC185464.3_FGT003.v6a" 1 "5" 197358719 56.701030927835 NA 82.8125 NA 1.78 1.78
"Zea" "AC185468.3_FGT002.v6a" 1 "5" 197228474.5 55.4973821989529 NA 81.25 NA 1.74 1.74
"Zea" "AC185468.3_FGT003.v6a" 3 "5" 197312439.5 41.6836202399583 2.48906350410926 44.5171849427169 8.59169196059889 1.77 1.77
"Zea" "AC185487.4_FGT001.v6a" 1 "5" 195656256 72.029702970297 NA 80 NA 1.38 1.38
"Zea" "AC185487.4_FGT003.v6a" 1 "5" 195697850.5 59.6401028277635 NA 69.7674418604651 NA 1.39 1.39
"Zea" "AC185605.3_FGT003.v6a" 1 "5" 44442322 61.5044247787611 NA 69.3333333333333 NA 0.39 0.39
"Zea" "AC185605.3_FGT004.v6a" 1 "5" 44476886 72.0338983050847 NA 71.7948717948718 NA 0.39 0.39
"Zea" "AC185628.3_FGT010.v6a" 3 "5" 7216132.5 50.8330507314815 8.76706033687605 49.9037999037999 18.6427093229062 5.86 5.86
"Zea" "AC185631.4_FGT001.v6a" 1 "5" 195139743 54.9450549450549 NA 70 NA 1.34 1.34
"Zea" "AC185656.3_FGT002.v6a" 1 "5" 65741421.5 58.6206896551724 NA 64.2857142857143 NA 0.31 0.31
"Zea" "AC186028.3_FGT002.v6a" 4 "5" 19757967 60.2225782577248 10.587191730545 66.7142857142857 7.58982491081783 0.67 0.67
"Zea" "AC186028.3_FGT003.v6a" 4 "5" 19770419 47.6793047239898 1.68177268512617 47.5371788537549 15.4212830347831 0.66 0.66
"Zea" "AC186030.3_FGT003.v6a" 1 "5" 50606528 69 NA 69.6969696969697 NA 0.34 0.34
"Zea" "AC186166.3_FGT008.v6a" 4 "5" 1819273 58.5329485329486 13.2276601504806 67.7969969275072 29.8941862574783 6.36 6.36
"Zea" "AC186166.3_FGT015.v6a" 7 "5" 1734687.5 48.1624110257015 8.45084210269047 55.0964083090982 15.1766056000147 6.36 6.36
"Zea" "AC186166.3_FGT018.v6a" 2 "5" 1738355 51.7284446228646 19.7885184226076 58.3282674772036 13.7982539064365 6.36 6.36
"Zea" "AC186220.4_FGT002.v6a" 1 "5" 194565234.5 66.4107485604606 NA 63.5838150289017 NA 1.32 1.32
"Zea" "AC186220.4_FGT004.v6a" 1 "5" 194484343 65.1428571428571 NA 59.8290598290598 NA 1.33 1.33
"Zea" "AC186309.3_FGT002.v6a" 2 "5" 38348185 60.3879287564083 3.79694778122477 63.790698465621 6.04792449870032 0.37 0.37
"Zea" "AC186309.3_FGT005.v6a" 2 "5" 38379406.5 63.609722176231 2.45622376060356 85.0588235294117 12.8111110944386 0.37 0.37
"Zea" "AC186309.3_FGT006.v6a" 1 "5" 38410756.5 78.5611510791367 NA 79.3103448275862 NA 0.37 0.37
"Zea" "AC186372.4_FGT001.v6a" 1 "5" 211602732.5 61.9246861924686 NA 60.7594936708861 NA NA NA
"Zea" "AC186500.3_FGT001.v6a" 1 "5" 122071932.5 44.7024673439768 NA 37.9912663755458 NA -0.11 -0.11
"Zea" "AC186565.3_FGT002.v6a" 1 "5" 208135937.5 41.6370106761566 NA 45.1612903225806 NA NA NA
"Zea" "AC186566.4_FGT001.v6a" 1 "5" 206581705 63.4146341463415 NA 75.9259259259259 NA 0.62 0.62
"Zea" "AC186589.3_FGT003.v6a" 2 "5" 213395476.5 55.5503502431624 0.514248004878514 57.2580645161291 10.2644532752886 NA NA
"Zea" "AC186589.3_FGT007.v6a" 1 "5" 213355748 52.8776978417266 NA 64.5161290322581 NA NA NA
"Zea" "AC186689.3_FGT001.v6a" 1 "5" 161740900 61.1374407582938 NA 55.3191489361702 NA 1.29 1.29
"Zea" "AC187050.4_FGT004.v6a" 4 "5" 213170055.5 43.7837276009666 7.09845992884007 52.4621212121212 22.3465825057302 NA NA
"Zea" "AC187813.3_FGT001.v6a" 1 "5" 186821010.5 64.7686832740214 NA 70.2127659574468 NA 2.21 2.21
"Zea" "AC187813.3_FGT002.v6a" 1 "5" 186874661.5 65.0872817955112 NA 60.9022556390977 NA 2.22 2.22
"Zea" "AC187813.3_FGT004.v6a" 2 "5" 186886145.5 59.0018269390467 0.364064278637834 60.1726726726727 10.4579606526839 2.22 2.22
"Zea" "AC187874.3_FGT005.v6a" 1 "5" 142301986 66.6 NA 62.2754491017964 NA -0.31 -0.31
"Zea" "AC188134.2_FGT009.v6a" 1 "5" 211763286 53.3783783783784 NA 52.7918781725888 NA NA NA
"Zea" "AC188134.2_FGT011.v6a" 3 "5" 211751345 56.9019351793098 3.252988622816 59.8854102721506 5.81750480298536 NA NA
"Zea" "AC189771.3_FGT001.v6a" 1 "5" 73325301 61.5207373271889 NA 86.1111111111111 NA 0.29 0.29
"Zea" "AC190483.1_FGT003.v6a" 1 "5" 28718965 67.1875 NA 68.2242990654206 NA 0.75 0.75
"Zea" "AC190483.1_FGT005.v6a" 1 "5" 28694005.5 45.4756380510441 NA 36.3636363636364 NA 0.76 0.76
"Zea" "AC190489.1_FGT013.v6a" 1 "5" 4745896 64.9606299212598 NA 68.2352941176471 NA 6.42 6.42
"Zea" "AC190526.3_FGT004.v6a" 8 "5" 156238827 50.0601146041987 14.2818085676111 55.3291872465139 29.1180957295406 0.73 0.73
"Zea" "AC190547.3_FGT005.v6a" 3 "5" 151709505 42.006292006292 6.34997927590581 40.515873015873 11.615737558696 0.34 0.34
"Zea" "AC190573.3_FGT001.v6a" 1 "5" 135093538.5 47.5073313782991 NA 49.1228070175439 NA -0.65 -0.65
"Zea" "AC190576.2_FGT002.v6a" 1 "5" 92319370.5 80.4008908685969 NA 83.3333333333333 NA 0.29 0.29
"Zea" "AC190614.3_FGT004.v6a" 1 "5" 16715439.5 55.193482688391 NA 53.0487804878049 NA 1.88 1.88
"Zea" "AC190636.3_FGT005.v6a" 1 "5" 814664 70.018281535649 NA 92.032967032967 NA 6.37 6.37
"Zea" "AC190643.4_FGT011.v6a" 2 "5" 212258859 57.8991596638655 7.01164707395069 61.6861153390834 0.05979255717793 NA NA
"Zea" "AC190673.3_FGT004.v6a" 1 "5" 75322992 57.9617834394904 NA 60.9523809523809 NA 0.28 0.28
"Zea" "AC190704.3_FGT001.v6a" 6 "5" 172856598 54.8987733360227 7.5847420174308 53.6378205128205 16.8724688851028 1.48 1.48
"Zea" "AC190710.4_FGT001.v6a" 1 "5" 32791435.5 49.3913043478261 NA 38.2198952879581 NA 0.49 0.49
"Zea" "AC190716.3_FGT001.v6a" 6 "5" 8845937 48.4511907423589 16.176435849452 71.9404678131093 22.501272454701 1.88 1.88
"Zea" "AC190716.3_FGT005.v6a" 1 "5" 8762327 53.8216560509554 NA 47.6190476190476 NA 2.16 2.16
"Zea" "AC190734.2_FGT001.v6a" 2 "5" 11901158.5 52.4701848539058 2.67115173453598 52.9708222811671 3.1135205749858 5.25 5.25
"Zea" "AC190734.2_FGT003.v6a" 1 "5" 11859340.5 59.870250231696 NA 73.5376044568245 NA 5.29 5.29
"Zea" "AC190734.2_FGT006.v6a" 2 "5" 11790152 56.745910799553 16.4725779666845 58.4558823529412 41.0745850836303 5.35 5.35
"Zea" "AC190734.2_FGT008.v6a" 1 "5" 11757116.5 76.3341067285383 NA 70.6293706293706 NA 5.38 5.38
"Zea" "AC190753.4_FGT002.v6a" 5 "5" 55585585 43.8981784819478 3.23259333066728 44.5112587670727 2.00970507441557 0.33 0.33
"Zea" "AC190813.3_FGT004.v6a" 1 "5" 31849724.5 46.9798657718121 NA 42.8571428571429 NA 0.54 0.54
"Zea" "AC190813.3_FGT006.v6a" 1 "5" 31883137.5 53.6986301369863 NA 52.4590163934426 NA 0.54 0.54
"Zea" "AC190813.3_FGT011.v6a" 2 "5" 31898722.5 50.7164031620554 10.2362789964259 57.9246411483254 0.0422910754298237 0.54 0.54
"Zea" "AC190813.3_FGT015.v6a" 3 "5" 31935815.5 47.3573956231369 11.1102724632378 50.6246799795187 14.1687590938832 0.53 0.53
"Zea" "AC190822.2_FGT001.v6a" 2 "5" 34560126.5 49.3955227703499 5.25593944727058 48.1944444444444 13.160042872083 0.42 0.42
"Zea" "AC190822.2_FGT003.v6a" 1 "5" 34553797.5 69.4938440492476 NA 93.0041152263374 NA 0.42 0.42
"Zea" "AC190829.3_FGT002.v6a" 7 "5" 36970845.5 46.6579689004855 11.2648988246368 58.7660702176831 24.8761903810306 0.38 0.38
"Zea" "AC190834.3_FGT005.v6a" 4 "5" 36714 38.687758891873 2.15787726286719 40.902334390398 4.2584258116832 NA NA
"Zea" "AC190843.2_FGT001.v6a" 1 "5" 140652619 61.3496932515337 NA 68.5185185185185 NA -0.4 -0.4
"Zea" "AC190886.3_FGT006.v6a" 1 "5" 60102879.5 60.4887983706721 NA 58.2822085889571 NA 0.33 0.33
"Zea" "AC190909.3_FGT001.v6a" 3 "5" 64398519.5 42.6962532254128 4.52250161625884 45.8361391694725 14.0483281231961 0.31 0.31
"Zea" "AC190909.3_FGT002.v6a" 2 "5" 64390237.5 64.7020318391286 7.67612252513463 68.5820203892493 11.7960352746597 0.31 0.31
"Zea" "AC190909.3_FGT003.v6a" 15 "5" 64386250 46.3075555615891 9.82222829899381 50.1496879973763 15.8591316417839 0.31 0.31
"Zea" "AC190909.3_FGT004.v6a" 12 "5" 64365522.5 45.0983287509176 8.39731721244495 43.5105999461057 12.6953646830059 0.31 0.31
"Zea" "AC190922.3_FGT003.v6a" 2 "5" 61566017 64.0565476190476 0.728151625864714 62.8707627118644 9.36317242037271 0.32 0.32
"Zea" "AC190922.3_FGT007.v6a" 1 "5" 61542975.5 65.7841140529532 NA 73.1707317073171 NA 0.32 0.32
"Zea" "AC190925.2_FGT002.v6a" 1 "5" 115325354.5 64.0918580375783 NA 61.6352201257862 NA 0.09 0.09
"Zea" "AC190932.3_FGT008.v6a" 5 "5" 175459479 39.8361785953896 3.89417363079233 41.4285714285714 8.76656973272157 1.16 1.16
"Zea" "AC190968.2_FGT001.v6a" 1 "5" 35335541 68.8311688311688 NA 61.1650485436893 NA 0.4 0.4
"Zea" "AC190968.2_FGT009.v6a" 1 "5" 35438737 69.3251533742331 NA 85.1851851851852 NA 0.4 0.4
"Zea" "AC190970.2_FGT002.v6a" 1 "5" 131223771 51.4563106796116 NA 51.4705882352941 NA -0.5 -0.5
"Zea" "AC190980.4_FGT006.v6a" 2 "5" 91705140.5 62.5013324805458 3.89319531481559 67.6342525399129 2.25781555676399 0.28 0.28
"Zea" "AC190983.3_FGT001.v6a" 1 "5" 119705444 61.5894039735099 NA 65.3465346534653 NA -0.03 -0.03
"Zea" "AC190983.3_FGT002.v6a" 1 "5" 119711551.5 63.265306122449 NA 62.1951219512195 NA -0.03 -0.03
"Zea" "AC190990.2_FGT002.v6a" 5 "5" 177035754.5 57.6184411401803 10.912420254601 61.2718939675461 15.7562694702155 0.96 0.96
"Zea" "AC190990.2_FGT005.v6a" 5 "5" 177063587.5 31.6016671500542 17.9263465595333 32.9210921905419 18.4702346453969 0.96 0.96
"Zea" "AC191048.2_FGT006.v6a" 1 "5" 4153078 76.0294117647059 NA 96.0352422907489 NA 6.54 6.54
"Zea" "AC191125.3_FGT003.v6a" 1 "5" 107234492 64.8571428571429 NA 66.6666666666667 NA 0.25 0.25
"Zea" "AC191138.2_FGT002.v6a" 1 "5" 138548685.5 78.5900783289817 NA 81.25 NA -0.51 -0.51
"Zea" "AC191147.3_FGT002.v6a" 1 "5" 151217761 65.6818181818182 NA 66.4383561643836 NA 0.3 0.3
"Zea" "AC191246.3_FGT002.v6a" 4 "5" 173001281 44.2121854906286 12.9214342467064 43.6293859649123 24.8280579181637 1.47 1.47
"Zea" "AC191246.3_FGT004.v6a" 1 "5" 172992395.5 48.5265225933202 NA 49.7041420118343 NA 1.47 1.47
"Zea" "AC191246.3_FGT006.v6a" 1 "5" 172975413 55.2026286966046 NA 61.0197368421053 NA 1.47 1.47
"Zea" "AC191251.3_FGT002.v6a" 1 "5" 4924148 70.6611570247934 NA 67.9012345679012 NA 6.35 6.35
"Zea" "AC191251.3_FGT005.v6a" 9 "5" 4986176 49.2586215796869 10.4173062803287 50.2980322943749 23.1498008309897 6.32 6.32
"Zea" "AC191254.3_FGT001.v6a" 5 "5" 176238394.5 53.275327460687 7.86717733460505 54.9715909090909 19.8900271697607 1.02 1.02
"Zea" "AC191254.3_FGT003.v6a" 6 "5" 176277489 41.9305977432563 5.89938069284824 37.8568494815635 11.6698313800672 1.01 1.01
"Zea" "AC191281.3_FGT002.v6a" 4 "5" 54729729.5 52.0588235294118 11.9254806565051 49.5727726574501 21.8677994074532 0.33 0.33
"Zea" "AC191281.3_FGT003.v6a" 3 "5" 54741503 45.8779562695225 9.09766868943424 37.3015873015873 11.2519419672681 0.33 0.33
"Zea" "AC191334.1_FGT001.v6a" 3 "5" 158991951 38.9367816091954 6.44312854160309 32.1082879612825 6.26796996245332 1 1
"Zea" "AC191361.4_FGT004.v6a" 1 "5" 213964657 70.5583756345178 NA 76.7175572519084 NA NA NA
"Zea" "AC191361.4_FGT006.v6a" 1 "5" 213949596.5 67.3545966228893 NA 67.7966101694915 NA NA NA
"Zea" "AC191389.3_FGT001.v6a" 3 "5" 64878518.5 65.3102535558293 5.34726396599085 69.1087801087801 8.8159409039259 0.31 0.31
"Zea" "AC191391.3_FGT011.v6a" 2 "5" 4420452.5 51.0810810810811 2.00665437904288 46.1279461279461 8.0948251044925 6.51 6.51
"Zea" "AC191410.4_FGT004.v6a" 2 "5" 204833349.5 60.0796568627451 0.996535292113397 74.7899159663866 8.71504156084254 1.47 1.47
"Zea" "AC191434.3_FGT004.v6a" 2 "5" 7138105.5 57.6298701298701 11.433090163341 63.3397683397683 7.39868485334189 5.95 5.95
"Zea" "AC191458.2_FGT001.v6a" 1 "5" 123381183 58.8362068965517 NA 56.4935064935065 NA -0.16 -0.16
"Zea" "AC191526.3_FGT001.v6a" 4 "5" 217810094.5 52.9327531340243 3.02959752005238 58.80049005049 12.5732942353706 NA NA
"Zea" "AC191526.3_FGT004.v6a" 1 "5" 217884970 65.9763313609467 NA 67.8571428571429 NA NA NA
"Zea" "AC191577.3_FGT002.v6a" 1 "5" 137176354.5 45.5927051671732 NA 48.6238532110092 NA -0.57 -0.57
"Zea" "AC191577.3_FGT003.v6a" 1 "5" 137169890.5 62.536023054755 NA 71.551724137931 NA -0.57 -0.57
"Zea" "AC191577.3_FGT004.v6a" 5 "5" 137164600.5 48.030492898914 7.47420173207876 44.505772005772 17.2045095958118 -0.57 -0.57
"Zea" "AC191582.3_FGT004.v6a" 1 "5" 145329613 73.4782608695652 NA 76.3157894736842 NA -0.13 -0.13
"Zea" "AC191660.3_FGT003.v6a" 3 "5" 93211352.5 57.0134434759737 4.37899092703731 61.7607088497499 10.6799902491841 0.3 0.3
"Zea" "AC191676.3_FGT011.v6a" 2 "5" 15563875 67.9456631366617 8.79782756370404 78.6990950226244 8.91082527422865 2.52 2.52
"Zea" "AC191718.3_FGT001.v6a" 2 "5" 27903192 65.5143989983305 2.49523699287657 81.1415568408078 5.35006363313614 0.82 0.82
"Zea" "AC191732.3_FGT001.v6a" 2 "5" 55191439 57.9812206572769 3.6517251610573 66.0773149535511 0.169519156412779 0.33 0.33
"Zea" "AC191736.2_FGT002.v6a" 1 "5" 37632460.5 69.2307692307692 NA 78.3783783783784 NA 0.37 0.37
"Zea" "AC191749.3_FGT002.v6a" 3 "5" 83322061 57.9179957469431 19.1380196077659 69.6111111111111 31.4184718019571 0.23 0.23
"Zea" "AC191751.3_FGT001.v6a" 3 "5" 140117010 47.8233830845771 9.42548933802148 70.3252032520325 26.2785306648683 -0.43 -0.43
"Zea" "AC191751.3_FGT003.v6a" 3 "5" 140127553.5 39.9206349206349 14.8811111102646 25 22.3035642799943 -0.43 -0.43
"Zea" "AC191771.3_FGT007.v6a" 2 "5" 60624403 55.7221272849672 4.06812507844363 60.9526000920387 3.4818419506195 0.33 0.33
"Zea" "AC191771.3_FGT008.v6a" 4 "5" 60629612.5 42.5354030501089 6.57011990906853 33.8095238095238 14.8184401271002 0.33 0.33
"Zea" "AC191775.4_FGT003.v6a" 2 "5" 25454880.5 59.0963326899456 1.48146253156118 60.1270053475936 4.96298208720504 0.32 0.32
"Zea" "AC191775.4_FGT004.v6a" 2 "5" 25372016.5 43.3070402637155 0.341315964547338 34.2650103519669 5.41676002151183 0.31 0.31
