"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os12g02100.1.MSUv7.0" 13 12 635043.5 47.3350889087684 10.590396346192 47.9774847319812 20.5854123594603 10.06
"Oryza" "LOC_Os12g02100.2.MSUv7.0" 13 12 635173.5 44.1916254347652 10.1103313961899 41.9644936982998 20.7232356797302 10.06
"Oryza" "LOC_Os12g02105.1.MSUv7.0" 1 12 638860.5 69.0444145356662 NA 84.2741935483871 NA 10.05
"Oryza" "LOC_Os12g02120.1.MSUv7.0" 4 12 641879.5 49.1742158466544 11.0189346996831 47.3245139042988 19.0155085342932 10.04
"Oryza" "LOC_Os12g02130.1.MSUv7.0" 3 12 648317 49.9793359860743 7.44082351804213 45.0112347572909 19.1241000886736 10.02
"Oryza" "LOC_Os12g02140.1.MSUv7.0" 1 12 653409 69.8675496688742 NA 69.3069306930693 NA 10
"Oryza" "LOC_Os12g02150.1.MSUv7.0" 2 12 657326.5 56.8671021632042 10.9306986361403 67.3076923076923 22.6636788841842 9.99
"Oryza" "LOC_Os12g02160.1.MSUv7.0" 3 12 659295.5 51.1343154118702 5.06221211667996 56.7066446098704 16.9786453118343 9.98
"Oryza" "LOC_Os12g02170.1.MSUv7.0" 1 12 663615.5 51.2927439532944 NA 60.6516290726817 NA 9.97
"Oryza" "LOC_Os12g02180.1.MSUv7.0" 3 12 675355 60.9623418296301 12.2533528151508 66.8511397967591 8.4211620325319 9.93
"Oryza" "LOC_Os12g02200.2.MSUv7.0" 1 12 679983.5 45.0341167551175 NA 52.1640091116173 NA 9.91
"Oryza" "LOC_Os12g02210.1.MSUv7.0" 1 12 690712 63.677130044843 NA 72.972972972973 NA 9.88
"Oryza" "LOC_Os12g02220.1.MSUv7.0" 1 12 691785.5 60.7058823529412 NA 80.9859154929577 NA 9.87
"Oryza" "LOC_Os12g02240.1.MSUv7.0" 1 12 697094.5 58.1939799331104 NA 74 NA 9.86
"Oryza" "LOC_Os12g02250.1.MSUv7.0" 3 12 701658.5 62.9088089345832 2.17070450972008 76.4113374458202 11.8788647118087 9.84
"Oryza" "LOC_Os12g02260.1.MSUv7.0" 9 12 711613 44.8068985332236 10.6958492750724 44.82790551669 20.0755825835646 9.81
"Oryza" "LOC_Os12g02270.1.MSUv7.0" 3 12 717025.5 42.5145716714036 2.40322103807318 42.7719427719428 4.49575325763932 9.79
"Oryza" "LOC_Os12g02290.1.MSUv7.0" 2 12 723759.5 58.9555861176281 17.1785588860384 54.8340548340548 12.4483444884212 9.77
"Oryza" "LOC_Os12g02300.1.MSUv7.0" 2 12 728119.5 45.6181533646322 33.0868431259434 81.2146892655367 20.5740108650323 9.76
"Oryza" "LOC_Os12g02310.1.MSUv7.0" 2 12 733503.5 52.2351797862002 26.7312476075381 80.7017543859649 19.8486114017277 9.74
"Oryza" "LOC_Os12g02310.2.MSUv7.0" 1 12 733449.5 70.6051873198847 NA 93.9655172413793 NA 9.74
"Oryza" "LOC_Os12g02320.1.MSUv7.0" 2 12 737650 63.9542483660131 11.8775452787544 79.7935103244838 18.5641603320362 9.73
"Oryza" "LOC_Os12g02330.2.MSUv7.0" 2 12 746484.5 58.1558061821219 16.5848144376043 66.4912280701755 37.464254020761 9.7
"Oryza" "LOC_Os12g02340.1.MSUv7.0" 2 12 761570.5 51.2042389210019 25.2732770539701 63.1884057971015 42.2214483838925 9.65
"Oryza" "LOC_Os12g02340.2.MSUv7.0" 2 12 761603 57.0031796502385 17.5483892755516 74.7368421052632 20.841041971814 9.65
"Oryza" "LOC_Os12g02350.1.MSUv7.0" 1 12 764467 70.703125 NA 91.812865497076 NA 9.64
"Oryza" "LOC_Os12g02380.1.MSUv7.0" 7 12 778052 50.5632620183579 10.7468746544053 50.501687854629 16.5102692625246 9.6
"Oryza" "LOC_Os12g02385.1.MSUv7.0" 8 12 781732.5 49.1867107855512 7.7898414729977 51.9347741542604 14.5929876920915 9.59
"Oryza" "LOC_Os12g02390.1.MSUv7.0" 12 12 786032.5 46.2906859830013 5.31331129109956 43.5948574897396 17.0237586968696 9.57
"Oryza" "LOC_Os12g02400.1.MSUv7.0" 3 12 790045 49.2175824904273 4.24857987241458 54.1092609879234 5.56765855134578 9.56
"Oryza" "LOC_Os12g02410.1.MSUv7.0" 1 12 801785.5 67.381974248927 NA 82.0512820512821 NA 9.52
"Oryza" "LOC_Os12g02420.1.MSUv7.0" 3 12 804398.5 56.8163115548916 6.18372223301344 72.8894685416424 14.8132102238118 9.52
"Oryza" "LOC_Os12g02420.2.MSUv7.0" 3 12 804398.5 56.3675936061737 5.87849722312017 72.6835483357222 14.4737376317213 9.52
"Oryza" "LOC_Os12g02430.1.MSUv7.0" 2 12 812527.5 63.0940558944531 4.16299211508609 88.2933104631218 10.1275156482122 9.49
"Oryza" "LOC_Os12g02440.2.MSUv7.0" 5 12 819972.5 46.6697474738892 6.07755186895332 45.9399003873824 11.2090446286634 9.47
"Oryza" "LOC_Os12g02440.3.MSUv7.0" 3 12 817611 42.8346586105904 0.566762323867484 40.5209166000533 9.73133877731958 9.47
"Oryza" "LOC_Os12g02440.4.MSUv7.0" 5 12 819972.5 46.7598375639793 6.14225322798812 46.2402006876827 11.1790369964186 9.47
"Oryza" "LOC_Os12g02470.1.MSUv7.0" 3 12 837635.5 55.8407592674595 5.54731240352207 64.2247465822411 3.33699550679518 9.41
"Oryza" "LOC_Os12g02500.1.MSUv7.0" 4 12 854590.5 53.9945850501766 11.3452362583307 59.6980559437264 25.554704828556 9.36
"Oryza" "LOC_Os12g02510.1.MSUv7.0" 4 12 857109.5 45.3898823669201 4.80067962211572 38.8268296522874 9.50142251620859 9.35
"Oryza" "LOC_Os12g02520.1.MSUv7.0" 5 12 859562.5 47.728173573589 10.5972227205289 47.6740194550103 22.5473472253321 9.35
"Oryza" "LOC_Os12g02530.1.MSUv7.0" 3 12 862343 62.6356295320227 6.93239158628082 83.4648416532475 9.61822664237202 9.34
"Oryza" "LOC_Os12g02530.2.MSUv7.0" 3 12 862343 62.6332140272644 6.92823322775048 83.4690633734273 9.62460273695018 9.34
"Oryza" "LOC_Os12g02530.3.MSUv7.0" 4 12 862343 63.4806923807086 6.60744360825825 87.2270699072677 10.7368557680658 9.34
"Oryza" "LOC_Os12g02540.1.MSUv7.0" 4 12 867424 54.7741094337487 16.7553973415454 62.1703581535555 38.0605041877483 9.32
"Oryza" "LOC_Os12g02550.1.MSUv7.0" 1 12 877183 58.955223880597 NA 69.8717948717949 NA 9.29
"Oryza" "LOC_Os12g02560.1.MSUv7.0" 5 12 882875.5 45.9418167339535 8.7148459611144 50.2568144499179 21.3708489242606 9.27
"Oryza" "LOC_Os12g02570.1.MSUv7.0" 5 12 889805 50.4270206648296 13.3146251325278 47.7036611267537 24.6995702302332 9.25
"Oryza" "LOC_Os12g02570.2.MSUv7.0" 5 12 889786.5 49.7746802776093 12.2473416021471 43.8400979588427 16.5667135386733 9.25
"Oryza" "LOC_Os12g02589.1.MSUv7.0" 7 12 895188.5 51.2699601767819 8.5069804024676 56.0584849662922 19.0301920872203 9.24
"Oryza" "LOC_Os12g02589.2.MSUv7.0" 7 12 896589.5 52.0281115998269 9.44576945433087 56.1341508258564 19.2028474432666 9.23
"Oryza" "LOC_Os12g02660.1.MSUv7.0" 7 12 924820.5 45.7012369088053 5.04340973617741 44.7402729207625 13.1023872764134 9.15
"Oryza" "LOC_Os12g02660.3.MSUv7.0" 5 12 925253.5 45.5959158835613 5.18412640227351 43.59972394755 14.4500103776065 9.15
"Oryza" "LOC_Os12g02660.4.MSUv7.0" 6 12 924602 46.2776877718357 6.5374783802113 45.560753190165 15.9062122778602 9.15
"Oryza" "LOC_Os12g02660.7.MSUv7.0" 8 12 924820.5 45.5585697063169 6.19513456627335 45.8895933579703 13.9539875329243 9.15
"Oryza" "LOC_Os12g02680.1.MSUv7.0" 3 12 936339 56.0144814699471 11.1913503665872 57.3691014867485 19.354871087332 9.11
"Oryza" "LOC_Os12g02700.1.MSUv7.0" 1 12 945123.5 70.0427960057061 NA 93.9914163090129 NA 9.09
"Oryza" "LOC_Os12g02710.1.MSUv7.0" 4 12 948818 51.4617624677403 12.0687116607414 48.7512100138197 24.5076301776109 9.08
"Oryza" "LOC_Os12g02720.1.MSUv7.0" 1 12 955220 70.059880239521 NA 93.6936936936937 NA 9.06
"Oryza" "LOC_Os12g02730.1.MSUv7.0" 4 12 965673 48.6701252566117 12.9129244342103 47.6188219043617 21.7824134155733 9.03
"Oryza" "LOC_Os12g02760.1.MSUv7.0" 2 12 976138 56.8416289592761 13.169463852325 64.2297542470724 22.6313823007174 9
"Oryza" "LOC_Os12g02790.1.MSUv7.0" 1 12 986859 71.6442953020134 NA 86.9346733668342 NA 8.97
"Oryza" "LOC_Os12g02800.2.MSUv7.0" 2 12 989049 61.5665046398586 4.95255964728531 84.0705021616229 9.40614274940536 8.96
"Oryza" "LOC_Os12g02800.3.MSUv7.0" 1 12 988960 64.5695364238411 NA 89 NA 8.96
"Oryza" "LOC_Os12g02820.1.MSUv7.0" 9 12 1008474.5 45.1941613402791 11.1311162763909 43.3870277513646 22.4394875251805 8.9
"Oryza" "LOC_Os12g02830.2.MSUv7.0" 6 12 1013781.5 44.0368346417559 5.43194403202436 42.4599246287086 13.6420006281452 8.89
"Oryza" "LOC_Os12g02830.3.MSUv7.0" 4 12 1012969.5 43.7407060153533 4.93215810826421 37.0490107332213 4.79727793995756 8.89
"Oryza" "LOC_Os12g02840.1.MSUv7.0" 2 12 1019580 66.8032114629493 2.47168319914941 90.9534634550082 0.642973756667107 8.87
"Oryza" "LOC_Os12g02850.1.MSUv7.0" 2 12 1037367 49.99194068343 7.51101497101763 50.9897360703812 8.24266702409541 8.82
"Oryza" "LOC_Os12g02870.1.MSUv7.0" 2 12 1045262 64.8041640898784 9.55199080007309 76.2740183792816 20.3211973874831 8.8
"Oryza" "LOC_Os12g02880.1.MSUv7.0" 2 12 1053330 61.7602040816327 22.6923553758336 71.8411008437124 29.0271737114245 8.78
"Oryza" "LOC_Os12g02910.1.MSUv7.0" 10 12 1072855.5 45.7827518276944 13.3767341914137 50.5781292601648 21.557993981398 8.72
"Oryza" "LOC_Os12g02920.1.MSUv7.0" 2 12 1081867.5 53.0788177339901 4.35410579548367 68.5185185185185 12.0470044202152 8.7
"Oryza" "LOC_Os12g02930.1.MSUv7.0" 1 12 1089621 60.6818181818182 NA 88.3561643835616 NA 8.68
"Oryza" "LOC_Os12g02940.1.MSUv7.0" 1 12 1092782 62.8712871287129 NA 95.5223880597015 NA 8.67
"Oryza" "LOC_Os12g02950.1.MSUv7.0" 7 12 1095323.5 43.8303257103048 8.07282036886413 46.0818553365485 10.9224887334363 8.66
"Oryza" "LOC_Os12g02960.1.MSUv7.0" 2 12 1097962.5 50.3296703296703 1.55408083777264 64.957264957265 2.41745908097964 8.65
"Oryza" "LOC_Os12g02970.1.MSUv7.0" 7 12 1099939.5 45.7239474595156 7.01844886749462 46.3822913804341 16.4815215204935 8.65
"Oryza" "LOC_Os12g02980.1.MSUv7.0" 8 12 1108825 51.2255993087918 6.9496380571604 54.4653009072716 15.2857686400554 8.62
"Oryza" "LOC_Os12g02980.2.MSUv7.0" 8 12 1108768.5 50.4752192349649 8.81635712108706 55.3829773149694 14.7361453386132 8.62
"Oryza" "LOC_Os12g03020.1.MSUv7.0" 5 12 1129713 46.1272874412409 5.04900962571446 59.4752252252252 8.51558974158723 8.57
"Oryza" "LOC_Os12g03030.1.MSUv7.0" 6 12 1132175.5 45.1008001207884 13.3196874963807 50.6168423541305 16.542839698112 8.56
"Oryza" "LOC_Os12g03040.1.MSUv7.0" 3 12 1140148.5 57.4788753864077 6.67040095286173 75.8836349025414 14.6444197048845 8.54
"Oryza" "LOC_Os12g03050.1.MSUv7.0" 2 12 1147801 53.0199143579425 0.281996358591124 69.8563484708063 0.884702645599518 8.52
"Oryza" "LOC_Os12g03060.1.MSUv7.0" 8 12 1153729 44.8338638716385 10.9528202309867 42.9832720797876 18.2635046553959 8.5
"Oryza" "LOC_Os12g03060.2.MSUv7.0" 8 12 1153729 44.8551798126405 10.9540831487029 43.0562097055421 18.2549087124277 8.5
"Oryza" "LOC_Os12g03070.1.MSUv7.0" 5 12 1157387.5 58.7693858628204 4.48393083139361 61.4473061821899 7.67631047278208 8.49
"Oryza" "LOC_Os12g03070.2.MSUv7.0" 5 12 1157387.5 58.8751135450858 4.49871634467723 61.7493469985164 8.29821971676763 8.49
"Oryza" "LOC_Os12g03070.3.MSUv7.0" 5 12 1157387.5 59.3010553259077 4.6803642683058 62.461259670562 9.79213307048277 8.49
"Oryza" "LOC_Os12g03090.1.MSUv7.0" 1 12 1170153.5 67.4832962138085 NA 95.3020134228188 NA 8.46
"Oryza" "LOC_Os12g03094.1.MSUv7.0" 1 12 1170934.5 43.8423645320197 NA 33.8235294117647 NA 8.45
"Oryza" "LOC_Os12g03100.1.MSUv7.0" 2 12 1174386.5 54.1665242067834 16.3884713244266 63.0824303405573 28.4840343861098 8.44
"Oryza" "LOC_Os12g03110.1.MSUv7.0" 1 12 1180620.5 74.1324921135647 NA 94.3396226415094 NA 8.43
"Oryza" "LOC_Os12g03120.1.MSUv7.0" 2 12 1183576.5 54.1228070175439 17.7396964402941 56.0855263157895 17.4450686147997 8.42
"Oryza" "LOC_Os12g03130.1.MSUv7.0" 1 12 1190051 59.9779492833517 NA 75.3719008264463 NA 8.4
"Oryza" "LOC_Os12g03140.1.MSUv7.0" 2 12 1192807.5 48.3374183006536 15.1184513591928 56.5476190476191 14.3104943811564 8.4
"Oryza" "LOC_Os12g03150.1.MSUv7.0" 2 12 1201323 63.1678379808056 1.48015248536746 88.8747020769493 3.55118318777717 8.37
"Oryza" "LOC_Os12g03170.1.MSUv7.0" 1 12 1212118 72.9257641921397 NA 89.5424836601307 NA 8.34
"Oryza" "LOC_Os12g03180.1.MSUv7.0" 5 12 1214761.5 54.1591570084549 15.5422722815769 64.9263587707433 28.6562919824472 8.34
"Oryza" "LOC_Os12g03190.1.MSUv7.0" 12 12 1218701.5 50.022472355681 10.8068427674285 48.4410067947404 23.1770301215662 8.33
"Oryza" "LOC_Os12g03220.1.MSUv7.0" 2 12 1232060.5 51.8819918819919 12.2450369433869 54.7842401500939 12.2052202381168 8.29
"Oryza" "LOC_Os12g03230.1.MSUv7.0" 7 12 1236679 41.5844235802323 3.64644627348977 40.772757279996 6.15560980262452 8.28
"Oryza" "LOC_Os12g03240.1.MSUv7.0" 2 12 1239032.5 44.5532728141424 22.6017408797802 53.4564393939394 35.8240651453412 8.27
"Oryza" "LOC_Os12g03250.1.MSUv7.0" 7 12 1244516.5 44.5134383262216 7.53495528940559 38.9754664908875 14.143354271395 8.26
"Oryza" "LOC_Os12g03260.1.MSUv7.0" 8 12 1253774.5 43.5849565608096 8.55753375779776 41.6537865746911 16.618151994583 8.24
"Oryza" "LOC_Os12g03290.1.MSUv7.0" 6 12 1272285 54.9150440393859 6.62767997504663 62.3482095173581 18.223020914457 8.19
