"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess-2" "loess"
"Zea" "AC182627.2_FGT003.v6a" 1 "3" 58309018.5 67.4832962138085 NA 74.496644295302 NA 0.07 0.07
"Zea" "AC182831.3_FGT004.v6a" 1 "3" 194232126.5 79.7274275979557 NA 81.6326530612245 NA 1.67 1.67
"Zea" "AC182833.3_FGT013.v6a" 3 "3" 227927521 41.772646140116 3.7387648368817 35.8450404427416 11.3847009557597 1.95 1.95
"Zea" "AC182833.3_FGT014.v6a" 4 "3" 227931467.5 52.0588235294118 11.9254806565051 49.5727726574501 21.8677994074532 1.95 1.95
"Zea" "AC182835.3_FGT004.v6a" 4 "3" 225423078 49.1726648939421 8.9656999592201 71.0167464114833 20.8737644048571 2.33 2.33
"Zea" "AC182838.3_FGT006.v6a" 1 "3" 190568538.5 61.1859838274933 NA 69.9186991869919 NA 1.52 1.52
"Zea" "AC183314.3_FGT001.v6a" 1 "3" 33739724.5 53.204172876304 NA 51.5695067264574 NA 0.43 0.43
"Zea" "AC183314.3_FGT007.v6a" 1 "3" 33783989 51.9480519480519 NA 50.9803921568627 NA 0.43 0.43
"Zea" "AC183315.4_FGT006.v6a" 2 "3" 28222924 52.8415972571599 5.07400863538 68.9479060265577 5.34483164533241 0.4 0.4
"Zea" "AC183318.3_FGT001.v6a" 1 "3" 67155633 60.2649006622517 NA 72.2772277227723 NA -0.02 -0.02
"Zea" "AC183319.3_FGT001.v6a" 2 "3" 37159844.5 68.3906937883608 9.85936670062801 74.3737402821768 0.651523668239806 0.33 0.33
"Zea" "AC183372.4_FGT006.v6a" 1 "3" 141361522 47.1674876847291 NA 40.3703703703704 NA 0.57 0.57
"Zea" "AC183372.4_FGT008.v6a" 1 "3" 141327637.5 48.936170212766 NA 52.2935779816514 NA 0.57 0.57
"Zea" "AC183503.2_FGT001.v6a" 1 "3" 141152864.5 58.7982832618026 NA 54.5454545454545 NA 0.57 0.57
"Zea" "AC183503.2_FGT002.v6a" 1 "3" 141216214 63.6094674556213 NA 64.6017699115044 NA 0.57 0.57
"Zea" "AC183503.2_FGT003.v6a" 3 "3" 141234352.5 50.2088189588189 18.5008530358192 58.3604405638304 26.5014932813145 0.57 0.57
"Zea" "AC183509.1_FGT001.v6a" 2 "3" 135593709.5 60.98131383922 8.8083756144183 60.9063192904656 0.96031685915024 0.47 0.47
"Zea" "AC183509.1_FGT002.v6a" 1 "3" 135602116 61.1538461538462 NA 71.2643678160919 NA 0.47 0.47
"Zea" "AC183510.4_FGT001.v6a" 1 "3" 118877228 56.0728744939271 NA 56.969696969697 NA 0.31 0.31
"Zea" "AC183511.4_FGT003.v6a" 2 "3" 124978556.5 51.8721661547462 7.58094589161534 53.2687851704734 3.38222210795954 0.35 0.35
"Zea" "AC183514.3_FGT005.v6a" 5 "3" 168477376 49.0564717160687 5.16179621035239 49.499446290144 11.421547027024 0.96 0.96
"Zea" "AC183514.3_FGT006.v6a" 3 "3" 168472449 51.2881560861219 15.6799439752119 51.2900255175536 19.672892172226 0.96 0.96
"Zea" "AC183591.3_FGT003.v6a" 2 "3" 68081224 44.0621950137521 1.14494709933946 42.357256145916 2.78973531832122 -0.02 -0.02
"Zea" "AC183757.3_FGT001.v6a" 1 "3" 86370282 68.1818181818182 NA 81.3559322033898 NA -0.05 -0.05
"Zea" "AC183782.3_FGT002.v6a" 7 "3" 15741769.5 46.3532179463156 10.647692158941 36.7853290023361 9.07908867304976 2.28 2.28
"Zea" "AC183783.4_FGT004.v6a" 1 "3" 136262796 60.8040201005025 NA 62.406015037594 NA 0.48 0.48
"Zea" "AC183788.3_FGT002.v6a" 1 "3" 60542442.5 65.0130548302872 NA 73.4375 NA 0.05 0.05
"Zea" "AC183822.3_FGT001.v6a" 4 "3" 45037494 42.0288609695389 7.53469929089223 37.5622294372294 13.3264719671335 0.26 0.26
"Zea" "AC183822.3_FGT003.v6a" 1 "3" 45048209.5 70.8578143360752 NA 82.0422535211268 NA 0.26 0.26
"Zea" "AC183823.3_FGT006.v6a" 2 "3" 188398262.5 62.1123120300752 8.9219065201404 72.8603603603604 26.596133436521 1.51 1.51
"Zea" "AC183825.3_FGT003.v6a" 1 "3" 47744841.5 63.8225255972696 NA 80.4123711340206 NA 0.24 0.24
"Zea" "AC183899.3_FGT001.v6a" 1 "3" 59204383 69.6428571428571 NA 70.7692307692308 NA 0.06 0.06
"Zea" "AC183915.4_FGT001.v6a" 8 "3" 55962443.5 47.2268349028635 12.0519900190798 54.1807961891506 17.0455463924607 0.11 0.11
"Zea" "AC183915.4_FGT002.v6a" 1 "3" 55966078 57.3076923076923 NA 62.0689655172414 NA 0.11 0.11
"Zea" "AC183917.3_FGT004.v6a" 6 "3" 50652720 53.1715817750938 7.553364279302 58.4181204645601 9.18829902889886 0.19 0.19
"Zea" "AC183927.3_FGT003.v6a" 1 "3" 64570308 53.5211267605634 NA 63.1578947368421 NA 0 0
"Zea" "AC183927.3_FGT004.v6a" 2 "3" 64565170 63.6006289308176 7.44908087099039 61.0887096774194 15.6818036150242 0 0
"Zea" "AC184112.4_FGT010.v6a" 2 "3" 155709685.5 70.5932203389831 0.838940248865397 93.7277202512307 5.58147433800283 0.93 0.93
"Zea" "AC184132.3_FGT007.v6a" 2 "3" 231965356.5 49.2040902382459 3.43639285396373 43.6274509803922 9.01214525041679 NA NA
"Zea" "AC184138.4_FGT003.v6a" 2 "3" 158549652 49.0195336159903 10.8517977397421 45.8683473389355 2.47586407978484 1.01 1.01
"Zea" "AC184164.2_FGT004.v6a" 2 "3" 209391407 57.0713790713791 9.36340705122142 56.4840069427225 18.725267599981 1.96 1.96
"Zea" "AC184164.2_FGT005.v6a" 1 "3" 209406636.5 66.5738161559889 NA 71.4285714285714 NA 1.96 1.96
"Zea" "AC184164.2_FGT006.v6a" 1 "3" 209413121 64.572864321608 NA 87.8787878787879 NA 1.96 1.96
"Zea" "AC184165.4_FGT001.v6a" 1 "3" 202615382.5 65.8682634730539 NA 83.9285714285714 NA 2.86 2.86
"Zea" "AC184170.4_FGT002.v6a" 1 "3" 133684352.5 65.3786707882535 NA 69.3023255813954 NA 0.44 0.44
"Zea" "AC184694.3_FGT007.v6a" 2 "3" 205379294.5 61.5093588211868 0.309764022025144 68.8888888888889 12.5707872210942 2.49 2.49
"Zea" "AC184699.3_FGT005.v6a" 3 "3" 220771655.5 50.7255863306931 8.32919822932696 46.2573669539146 11.2665334801912 3.19 3.19
"Zea" "AC184765.4_FGT004.v6a" 2 "3" 213556865.5 49.0322580645161 12.7735418536925 55.1192145862553 4.16528538707363 2.73 2.73
"Zea" "AC184765.4_FGT005.v6a" 2 "3" 213542330.5 66.0635117022373 6.26255000555975 71.9182389937107 11.4293360229524 2.72 2.72
"Zea" "AC184770.3_FGT001.v6a" 1 "3" 147367237.5 64.9595687331536 NA 83.739837398374 NA 0.7 0.7
"Zea" "AC184774.4_FGT002.v6a" 2 "3" 220345043.5 32.1070234113713 0.827716967944113 24.7058823529412 6.65512264646166 3.19 3.19
"Zea" "AC184775.2_FGT002.v6a" 2 "3" 148841521 49.5637583892617 0.616938802377518 51.3378052457039 0.751447513923031 0.74 0.74
"Zea" "AC184790.3_FGT003.v6a" 1 "3" 204173271.5 60.9442060085837 NA 67.9487179487179 NA 2.76 2.76
"Zea" "AC185213.3_FGT003.v6a" 4 "3" 176834740 51.8359288021574 14.0838775167106 55.4387043301968 19.5045721652401 2.26 2.26
"Zea" "AC185233.3_FGT012.v6a" 3 "3" 229997483.5 46.9074762558557 6.62229407267936 50.7688104848348 10.0863751072794 1.62 1.62
"Zea" "AC185252.4_FGT002.v6a" 2 "3" 113361175.5 70.0297951582868 8.44314465729632 74.6508379888268 0.493789651666604 0.28 0.28
"Zea" "AC185276.2_FGT003.v6a" 1 "3" 228666544.5 60.5577689243028 NA 66.2650602409639 NA 1.84 1.84
"Zea" "AC185276.2_FGT004.v6a" 1 "3" 228670800 64.8562300319489 NA 69.377990430622 NA 1.84 1.84
"Zea" "AC185276.2_FGT006.v6a" 3 "3" 228583676 46.2747735629092 8.46340626941238 42.1153846153846 10.235756447824 1.85 1.85
"Zea" "AC185321.3_FGT003.v6a" 2 "3" 128114051 48.1025641025641 19.0012283765 48.6451612903226 17.8829585951695 0.37 0.37
"Zea" "AC185323.3_FGT001.v6a" 1 "3" 80477157 65.938864628821 NA 67.3202614379085 NA -0.07 -0.07
"Zea" "AC185323.3_FGT002.v6a" 1 "3" 80527107.5 67.1641791044776 NA 64.2857142857143 NA -0.07 -0.07
"Zea" "AC185489.3_FGT001.v6a" 2 "3" 212022386.5 48.1617647058823 2.59965728377407 36.9444444444444 16.8919953283453 2.41 2.41
"Zea" "AC185489.3_FGT002.v6a" 1 "3" 212031588 66.9381107491857 NA 68.2926829268293 NA 2.42 2.42
"Zea" "AC185500.3_FGT001.v6a" 2 "3" 180953356 58.4984275686363 1.45998348154385 59.0980724936356 0.27430497027482 2.7 2.7
"Zea" "AC185500.3_FGT004.v6a" 2 "3" 180979380 71.441254651781 3.93288205463777 82.3836930455635 11.7138936317427 2.7 2.7
"Zea" "AC185500.3_FGT005.v6a" 7 "3" 180988492.5 46.1630898140927 12.2272839962938 54.5413870246085 15.4658620044579 2.7 2.7
"Zea" "AC186282.3_FGT003.v6a" 3 "3" 204524720 52.5727544706602 22.0633283928539 44.8830409356725 26.3170077690703 2.64 2.64
"Zea" "AC186586.4_FGT001.v6a" 1 "3" 108285010.5 55.2795031055901 NA 43.3962264150943 NA 0.18 0.18
"Zea" "AC186645.3_FGT002.v6a" 1 "3" 223384505 62.5 NA 75.6521739130435 NA 2.7 2.7
"Zea" "AC186661.3_FGT004.v6a" 1 "3" 99724849 61.5384615384615 NA 73.3333333333333 NA 0.06 0.06
"Zea" "AC186663.3_FGT002.v6a" 2 "3" 140579378 62.7112506035731 4.35326482864724 78.4722222222223 18.6597622813117 0.56 0.56
"Zea" "AC186663.3_FGT006.v6a" 2 "3" 140646631 60.662959039548 3.33453780464206 67.4321338383838 0.345964492057826 0.56 0.56
"Zea" "AC186669.3_FGT002.v6a" 1 "3" 203554874.5 51.1369378473977 NA 49.2424242424242 NA 2.65 2.65
"Zea" "AC186862.2_FGT001.v6a" 1 "3" 112610924 78.804347826087 NA 86.0655737704918 NA 0.26 0.26
"Zea" "AC187032.5_FGT003.v6a" 5 "3" 230712322 48.0984687983593 12.4653729839722 53.251946711699 14.2785269361598 NA NA
"Zea" "AC187222.4_FGT001.v6a" 4 "3" 139311676 46.6655102158115 1.46959111460539 55.3461509799538 2.95117920061454 0.53 0.53
"Zea" "AC187223.4_FGT001.v6a" 1 "3" 46873686 58.9622641509434 NA 60.5633802816901 NA 0.26 0.26
"Zea" "AC187223.4_FGT004.v6a" 2 "3" 46831446 39.0476190476191 1.34687005940294 33.9285714285714 2.52538136138055 0.26 0.26
"Zea" "AC187248.6_FGT001.v6a" 1 "3" 103623551.5 84.1628959276018 NA 83.5616438356164 NA 0.11 0.11
"Zea" "AC187255.3_FGT002.v6a" 1 "3" 100199385 58.1683168316832 NA 55.5555555555556 NA 0.06 0.06
"Zea" "AC187256.3_FGT001.v6a" 1 "3" 51525053 83.8709677419355 NA 87.9518072289157 NA 0.18 0.18
"Zea" "AC187256.3_FGT005.v6a" 2 "3" 51434049 60.2923722107928 10.073949671834 64.4736842105263 7.81539073943028 0.18 0.18
"Zea" "AC187266.3_FGT001.v6a" 2 "3" 71822769 52.4004500398769 5.24166969932202 52.2988505747126 3.25106566062781 -0.05 -0.05
"Zea" "AC188010.3_FGT002.v6a" 1 "3" 224690165 47.6293103448276 NA 50.9677419354839 NA 2.44 2.44
"Zea" "AC188010.3_FGT003.v6a" 1 "3" 224694249 71.6417910447761 NA 72.6256983240224 NA 2.44 2.44
"Zea" "AC188011.3_FGT001.v6a" 3 "3" 149708431 55.3009021354345 10.9276463924742 71.8115942028985 24.5183598247113 0.76 0.76
"Zea" "AC188753.3_FGT003.v6a" 4 "3" 159584873 48.2749305126191 23.5236041592984 61.9671965171611 42.2464391309863 1.04 1.04
"Zea" "AC188753.3_FGT004.v6a" 5 "3" 159587683.5 59.0798868088217 14.8545881892126 60.9507645989756 14.6108192284982 1.04 1.04
"Zea" "AC188753.3_FGT005.v6a" 1 "3" 159592530.5 59.1006423982869 NA 67.3076923076923 NA 1.04 1.04
"Zea" "AC188753.3_FGT007.v6a" 1 "3" 159658238 61.2426035502959 NA 69.9115044247788 NA 1.04 1.04
"Zea" "AC188824.2_FGT003.v6a" 1 "3" 123386638 55.0884955752212 NA 56 NA 0.33 0.33
"Zea" "AC188965.3_FGT008.v6a" 4 "3" 229495410 50.1314729839304 5.74036872794064 52.0419066889655 5.50712838090404 1.7 1.7
"Zea" "AC188970.3_FGT001.v6a" 4 "3" 202563992 57.7089413722478 14.3917699658628 52.1672271349691 25.5677706592406 2.86 2.86
"Zea" "AC188970.3_FGT007.v6a" 3 "3" 202419036 42.9459429459429 20.7347978870873 51.3165989910176 32.1586346285924 2.86 2.86
"Zea" "AC188970.3_FGT008.v6a" 1 "3" 202404377 54.7794117647059 NA 71.4285714285714 NA 2.86 2.86
"Zea" "AC189044.2_FGT002.v6a" 1 "3" 206229816.5 62.4434389140271 NA 67.1232876712329 NA 2.39 2.39
"Zea" "AC189060.4_FGT003.v6a" 2 "3" 227121655.5 50.3581209184748 4.00698807961199 69.3939393939394 13.28503649502 2.08 2.08
"Zea" "AC189060.4_FGT004.v6a" 2 "3" 227132850 49.1945271984994 15.8149116789709 57.8696741854637 27.2563967284438 2.07 2.07
"Zea" "AC189060.4_FGT007.v6a" 5 "3" 227189911 36.7324925426191 2.20589229650425 33.0105309623323 9.51461618929454 2.06 2.06
"Zea" "AC189062.2_FGT001.v6a" 2 "3" 183039196.5 50.4060714685784 11.3151342771926 52.4168399168399 6.13756925458179 2.28 2.28
"Zea" "AC189062.2_FGT005.v6a" 2 "3" 182951376.5 63.9771169775341 1.37367743678454 71.6145833333333 6.99741085549185 2.29 2.29
"Zea" "AC189090.3_FGT001.v6a" 1 "3" 174222917 72.3684210526316 NA 77.7777777777778 NA 1.66 1.66
"Zea" "AC189091.2_FGT001.v6a" 2 "3" 122647188 48.1310543310403 0.56336248536203 51.8012422360248 0.5270361102012 0.33 0.33
"Zea" "AC189091.2_FGT002.v6a" 4 "3" 122566376 33.0385890587585 23.1489699321771 27.3008474576271 21.4842052754824 0.33 0.33
"Zea" "AC189745.3_FGT001.v6a" 1 "3" 82920767 66.0550458715596 NA 68.4931506849315 NA -0.06 -0.06
"Zea" "AC190482.1_FGT001.v6a" 1 "3" 6285929 66.412213740458 NA 76.5714285714286 NA 6.3 6.3
"Zea" "AC190488.1_FGT003.v6a" 1 "3" 137165941.5 42.7331887201735 NA 52.2875816993464 NA 0.5 0.5
"Zea" "AC190491.1_FGT002.v6a" 3 "3" 11979631 48.0579975579976 12.1801578395501 39.4597839135654 27.7056862254406 3.77 3.77
"Zea" "AC190539.2_FGT004.v6a" 3 "3" 124686365 54.2209477957141 11.2258946356106 55.7900312516553 19.0736040189441 0.34 0.34
"Zea" "AC190549.3_FGT004.v6a" 1 "3" 7181023 64.218009478673 NA 60.9929078014184 NA 5.87 5.87
"Zea" "AC190560.2_FGT002.v6a" 2 "3" 190032192.5 49.345364472753 16.6392784674117 61.0042735042735 23.7213172321128 1.58 1.58
"Zea" "AC190572.4_FGT001.v6a" 3 "3" 119694837 47.1953387844055 3.41557716590445 42.6448121343762 5.9581556073976 0.31 0.31
"Zea" "AC190586.3_FGT001.v6a" 1 "3" 21406835 63.4146341463415 NA 75.7352941176471 NA 1.36 1.36
"Zea" "AC190589.2_FGT001.v6a" 1 "3" 138509485 67.6056338028169 NA 76.8421052631579 NA 0.52 0.52
"Zea" "AC190589.2_FGT002.v6a" 1 "3" 138574830 85.7142857142857 NA 84.2794759825327 NA 0.52 0.52
"Zea" "AC190605.2_FGT003.v6a" 1 "3" 7983256 65.3386454183267 NA 63.5820895522388 NA 5.51 5.51
"Zea" "AC190621.2_FGT002.v6a" 3 "3" 117834375 55.1861843003232 5.16430595753615 63.7360697340836 9.32163381955628 0.3 0.3
"Zea" "AC190621.2_FGT003.v6a" 1 "3" 117830833 59.9397590361446 NA 54.954954954955 NA 0.3 0.3
"Zea" "AC190623.3_FGT001.v6a" 2 "3" 192097257 70.9005376344086 0.0950412340304941 88.7820512820512 7.70565082062263 1.46 1.46
"Zea" "AC190623.3_FGT002.v6a" 5 "3" 192104613 41.249355486227 4.81825205424375 44.7014692018332 17.5340387124499 1.46 1.46
"Zea" "AC190623.3_FGT004.v6a" 2 "3" 192190998.5 57.8374757460962 5.92250112857442 57.768813465016 2.43931675802286 1.46 1.46
"Zea" "AC190631.4_FGT001.v6a" 4 "3" 23239710 42.0456992865796 3.36837019360392 39.963205739098 11.3642693676064 1.09 1.09
"Zea" "AC190652.3_FGT001.v6a" 5 "3" 50089012 50.2457486577016 11.2331542028483 49.176588795222 18.1697069095568 0.2 0.2
"Zea" "AC190652.3_FGT003.v6a" 1 "3" 50102767 69.1428571428571 NA 74.1379310344828 NA 0.2 0.2
"Zea" "AC190652.3_FGT004.v6a" 1 "3" 50212092 60.0591715976331 NA 67.8571428571429 NA 0.2 0.2
"Zea" "AC190665.3_FGT006.v6a" 1 "3" 52821543.5 50.6151142355009 NA 54.7368421052632 NA 0.15 0.15
"Zea" "AC190684.3_FGT001.v6a" 1 "3" 1571247.5 74.9598715890851 NA 89.9038461538462 NA NA NA
"Zea" "AC190701.3_FGT001.v6a" 8 "3" 44558245 47.5391367247364 9.9893045692203 53.5318558447204 14.6478032123773 0.25 0.25
"Zea" "AC190775.2_FGT002.v6a" 2 "3" 161113607 46.6822118587608 2.00684536166204 36.3797169811321 7.25451532585258 1.08 1.08
"Zea" "AC190775.2_FGT003.v6a" 2 "3" 161116549.5 46.2842735581469 1.44407561994609 36.8303571428572 3.47239937189823 1.08 1.08
"Zea" "AC190778.2_FGT004.v6a" 2 "3" 142147712 35.8197611292074 31.8006111582484 24.5098039215687 34.6620971169877 0.59 0.59
"Zea" "AC190850.3_FGT004.v6a" 1 "3" 225657185 68.4210526315789 NA 81.7204301075269 NA 2.29 2.29
"Zea" "AC190853.3_FGT004.v6a" 1 "3" 22973711.5 41.7910447761194 NA 49.1071428571429 NA 1.14 1.14
"Zea" "AC190879.4_FGT001.v6a" 1 "3" 70861218.5 62.3955431754875 NA 53.781512605042 NA -0.04 -0.04
"Zea" "AC190883.2_FGT005.v6a" 7 "3" 200268963 51.1706616927709 9.9205824933748 54.9894565976861 15.8906531189138 2.73 2.73
"Zea" "AC190900.2_FGT003.v6a" 1 "3" 196376301.5 57.7903682719547 NA 66.9491525423729 NA 1.86 1.86
"Zea" "AC190900.2_FGT004.v6a" 3 "3" 196381633 35.8947115340158 5.90316531973516 35.8634496565531 12.0065400750055 1.86 1.86
"Zea" "AC190918.3_FGT002.v6a" 1 "3" 25233566.5 60.2739726027397 NA 70.2479338842975 NA 0.73 0.73
"Zea" "AC190918.3_FGT006.v6a" 1 "3" 25319003.5 46.4589235127479 NA 53.8461538461538 NA 0.72 0.72
"Zea" "AC190933.3_FGT004.v6a" 3 "3" 16623625.5 69.6177944862156 10.1629053367078 87.2397308380724 11.5713272954846 2.02 2.02
"Zea" "AC190959.3_FGT004.v6a" 1 "3" 139894213 56.5789473684211 NA 59.8425196850394 NA 0.55 0.55
"Zea" "AC190963.1_FGT002.v6a" 1 "3" 98903936 65.8316633266533 NA 66.3663663663664 NA 0.05 0.05
"Zea" "AC190966.3_FGT011.v6a" 2 "3" 216550207.5 55.0460309188813 18.3010092751078 61.6336633663366 16.4524845127563 2.92 2.92
"Zea" "AC190976.3_FGT003.v6a" 1 "3" 152400007.5 66.8304668304668 NA 71.8518518518518 NA 0.83 0.83
"Zea" "AC191012.2_FGT001.v6a" 1 "3" 12752106.5 64.8506151142355 NA 65.7894736842105 NA 3.53 3.53
"Zea" "AC191045.3_FGT006.v6a" 2 "3" 222679345.5 68.1442524417731 0.637511748627923 82.6707110609481 22.7395484909229 2.91 2.91
"Zea" "AC191052.3_FGT007.v6a" 1 "3" 201082993 64.0463917525773 NA 74.5173745173745 NA 2.8 2.8
"Zea" "AC191055.3_FGT007.v6a" 3 "3" 2687575.5 50.7578511395305 11.1537292373297 51.8939393939394 21.3906180355992 8.03 8.03
"Zea" "AC191057.2_FGT001.v6a" 1 "3" 91747654 56.5714285714286 NA 59.4827586206897 NA -0.02 -0.02
"Zea" "AC191096.2_FGT001.v6a" 2 "3" 78853849 38.3578431372549 36.5685124584219 38.2352941176471 54.0728715025007 -0.07 -0.07
"Zea" "AC191096.2_FGT002.v6a" 1 "3" 78812909.5 76.2637362637363 NA 78.2894736842105 NA -0.07 -0.07
"Zea" "AC191096.2_FGT004.v6a" 1 "3" 78911696 61.8 NA 59.6385542168675 NA -0.07 -0.07
"Zea" "AC191121.3_FGT002.v6a" 1 "3" 178051071.5 64.3037974683544 NA 65.6488549618321 NA 2.46 2.46
"Zea" "AC191127.5_FGT006.v6a" 1 "3" 35485251 60.1503759398496 NA 76.1363636363636 NA 0.41 0.41
"Zea" "AC191176.3_FGT002.v6a" 1 "3" 132871193.5 54.7112462006079 NA 58.7155963302752 NA 0.43 0.43
"Zea" "AC191261.3_FGT005.v6a" 3 "3" 176404279 60.8606466890739 10.0296082259917 67.3909383614975 11.5171214862828 2.22 2.22
"Zea" "AC191262.2_FGT006.v6a" 1 "3" 211109641.5 59.8607888631091 NA 54.1666666666667 NA 2.08 2.08
"Zea" "AC191272.3_FGT003.v6a" 1 "3" 157820528.5 70.6237424547284 NA 83.6363636363636 NA 0.99 0.99
"Zea" "AC191277.3_FGT003.v6a" 4 "3" 87299505.5 45.9713930007715 4.7771331493894 44.2982456140351 9.82527931796356 -0.05 -0.05
"Zea" "AC191278.3_FGT001.v6a" 1 "3" 93373223.5 63.6363636363636 NA 68.6567164179104 NA -0.01 -0.01
"Zea" "AC191293.3_FGT004.v6a" 2 "3" 35890557 45.251312828207 8.08425157185524 45.9383753501401 4.35752078042131 0.39 0.39
"Zea" "AC191297.3_FGT002.v6a" 4 "3" 27418929 38.2656098973328 5.74345939777587 31.6335978835979 5.24354263092622 0.46 0.46
"Zea" "AC191297.3_FGT004.v6a" 1 "3" 27438423.5 46.3343108504399 NA 50 NA 0.46 0.46
"Zea" "AC191301.3_FGT002.v6a" 1 "3" 112923484.5 63.3484162895928 NA 78.3783783783784 NA 0.27 0.27
"Zea" "AC191359.3_FGT003.v6a" 1 "3" 179845351 43.8709677419355 NA 34.7826086956522 NA 2.5 2.5
"Zea" "AC191375.3_FGT001.v6a" 1 "3" 14982931 70.5645161290323 NA 85.3658536585366 NA 2.55 2.55
"Zea" "AC191375.3_FGT003.v6a" 1 "3" 14974073.5 50.3355704697987 NA 48 NA 2.55 2.55
"Zea" "AC191387.3_FGT002.v6a" 1 "3" 59753922.5 65.1205936920223 NA 66.1111111111111 NA 0.06 0.06
"Zea" "AC191387.3_FGT005.v6a" 4 "3" 59812276 45.2287191641698 7.24549500692167 42.6877828054298 8.3652998944288 0.05 0.05
"Zea" "AC191387.3_FGT007.v6a" 1 "3" 59815765.5 66.5071770334928 NA 82.6086956521739 NA 0.05 0.05
"Zea" "AC191394.3_FGT002.v6a" 1 "3" 4093931 65.8823529411765 NA 82.4561403508772 NA 7.35 7.35
"Zea" "AC191399.3_FGT002.v6a" 2 "3" 18630582.5 59.3419506462985 3.98838137449523 69.3456614509246 1.30759433220846 1.58 1.58
"Zea" "AC191518.2_FGT001.v6a" 3 "3" 91009691.5 50.7827602167225 5.63111333470642 49.0750915750916 5.44485349460832 -0.03 -0.03
"Zea" "AC191518.2_FGT003.v6a" 1 "3" 91045829 64.527027027027 NA 68.3673469387755 NA -0.03 -0.03
"Zea" "AC191532.3_FGT002.v6a" 2 "3" 220546718 58.494381870729 1.37752414966591 56.4634146341463 2.06958082298503 3.19 3.19
"Zea" "AC191532.3_FGT007.v6a" 1 "3" 220608386.5 61.1738148984199 NA 68.9189189189189 NA 3.19 3.19
