"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess-2" "loess"
"Zea" "AC187404.3_FGT006.v6a" 2 "10" 60757562 67.543005517689 6.01304695458865 63.0769230769231 13.0542790372901 0.17 0.17
"Zea" "AC187404.3_FGT008.v6a" 1 "10" 60728144 57.396449704142 NA 66.9642857142857 NA 0.16 0.16
"Zea" "AC187565.4_FGT003.v6a" 1 "10" 116815158 59.0673575129534 NA 61.71875 NA 0.4 0.4
"Zea" "AC187566.4_FGT003.v6a" 2 "10" 100705950 39.4494270054808 16.5062046330791 57.3573573573574 18.2616165711842 0.2 0.2
"Zea" "AC187792.3_FGT008.v6a" 3 "10" 118864161.5 52.9977033449303 1.45730039083551 64.0617822952907 11.775742549525 0.44 0.44
"Zea" "AC187840.3_FGT002.v6a" 1 "10" 140511642 57.2329376854599 NA 55.3948832035595 NA 3.69 3.69
"Zea" "AC187843.3_FGT001.v6a" 2 "10" 7373920.5 57.5153585182468 5.45436988513825 77.303346371143 0.537782210811132 2.9 2.9
"Zea" "AC187843.3_FGT006.v6a" 1 "10" 7444822 70 NA 82.8025477707006 NA 2.89 2.89
"Zea" "AC187843.3_FGT010.v6a" 1 "10" 7352475 62.8318584070796 NA 80.0531914893617 NA 2.91 2.91
"Zea" "AC187843.3_FGT012.v6a" 2 "10" 7366628.5 44.7010869565217 1.34504007290921 56.1594202898551 14.8594903292825 2.9 2.9
"Zea" "AC187891.3_FGT001.v6a" 1 "10" 6382894 66.0550458715596 NA 76.3888888888889 NA 3.06 3.06
"Zea" "AC187891.3_FGT006.v6a" 1 "10" 6407073.5 74.0834386852086 NA 97.3384030418251 NA 3.05 3.05
"Zea" "AC187899.3_FGT002.v6a" 2 "10" 79691589 69.0743871513102 2.731595934085 88.9286386744492 0.612444208898206 0.42 0.42
"Zea" "AC187903.3_FGT004.v6a" 1 "10" 132160393.5 70.3470031545741 NA 68.8679245283019 NA 1.55 1.55
"Zea" "AC188000.3_FGT003.v6a" 1 "10" 91792520.5 80.1692865779928 NA 78.1818181818182 NA 0.12 0.12
"Zea" "AC188000.3_FGT006.v6a" 4 "10" 91733179 37.5090268042989 25.2449324870412 33.3531746031746 23.6375069208687 0.12 0.12
"Zea" "AC188013.3_FGT001.v6a" 2 "10" 87879141.5 75.4120879120879 0.582780314164717 77.1505376344086 8.74379353080135 0.11 0.11
"Zea" "AC188019.3_FGT001.v6a" 1 "10" 72198335 78.3203125 NA 78.8235294117647 NA 0.23 0.23
"Zea" "AC188033.3_FGT007.v6a" 1 "10" 76241372 58.4507042253521 NA 63.1578947368421 NA 0.29 0.29
"Zea" "AC188036.3_FGT001.v6a" 1 "10" 82192793 61.4634146341463 NA 64.7058823529412 NA 0.55 0.55
"Zea" "AC188036.3_FGT003.v6a" 3 "10" 82165715.5 54.406285538361 9.36973759019157 60.2888415931894 5.23172952086056 0.55 0.55
"Zea" "AC188125.3_FGT006.v6a" 1 "10" 137774384 60.0649350649351 NA 71.5686274509804 NA 3.52 3.52
"Zea" "AC188128.3_FGT002.v6a" 2 "10" 143616358.5 56.7664026596265 12.9363135582285 58.9065255731923 9.22855411072389 5.75 5.75
"Zea" "AC188128.3_FGT004.v6a" 2 "10" 143647229 52.2876794258373 5.60356749445084 53.961038961039 13.6829753762072 5.79 5.79
"Zea" "AC188132.3_FGT008.v6a" 3 "10" 10292930 57.1055420365793 3.77880716410382 51.2911371782339 5.31198050820986 2.47 2.47
"Zea" "AC188195.2_FGT003.v6a" 1 "10" 96529445.5 46.3878326996198 NA 34.0909090909091 NA 0.15 0.15
"Zea" "AC188195.2_FGT004.v6a" 1 "10" 96545647.5 46.3878326996198 NA 34.0909090909091 NA 0.15 0.15
"Zea" "AC188195.2_FGT005.v6a" 1 "10" 96534569.5 46.3878326996198 NA 34.4827586206897 NA 0.15 0.15
"Zea" "AC188195.2_FGT006.v6a" 1 "10" 96536494.5 72.2379603399433 NA 79.4871794871795 NA 0.15 0.15
"Zea" "AC188612.3_FGT009.v6a" 2 "10" 4722651 56.7969653382971 16.2831792548388 55.5092889173607 17.8928365514853 3.32 3.32
"Zea" "AC188715.3_FGT001.v6a" 1 "10" 28075195.5 65.7587548638132 NA 76.4705882352941 NA 0.31 0.31
"Zea" "AC188719.3_FGT003.v6a" 1 "10" 111884471 68.1132075471698 NA 88.7005649717514 NA 0.31 0.31
"Zea" "AC188722.3_FGT002.v6a" 1 "10" 34738707.5 60.7508532423208 NA 76.2886597938144 NA -0.12 -0.12
"Zea" "AC188731.3_FGT004.v6a" 1 "10" 91544741 76.123595505618 NA 81.5126050420168 NA 0.12 0.12
"Zea" "AC188735.3_FGT001.v6a" 1 "10" 88523832.5 70.1854493580599 NA 64.1025641025641 NA 0.09 0.09
"Zea" "AC188742.3_FGT002.v6a" 1 "10" 86279387.5 73.474801061008 NA 78.5714285714286 NA 0.06 0.06
"Zea" "AC188745.3_FGT001.v6a" 3 "10" 97161890 37.8165193659292 17.0217178790114 45.2629815745394 14.0952053766186 0.16 0.16
"Zea" "AC188834.4_FGT001.v6a" 1 "10" 69252533 45.2755905511811 NA 53.5714285714286 NA 0.25 0.25
"Zea" "AC188843.3_FGT011.v6a" 2 "10" 134615319 38.4741784037559 11.9842980285607 27.4647887323944 38.8410767130639 2.79 2.79
"Zea" "AC188966.3_FGT002.v6a" 1 "10" 81449402 65.3465346534653 NA 80.7407407407407 NA 0.52 0.52
"Zea" "AC188972.3_FGT003.v6a" 2 "10" 125666895 38.085015027909 3.94692492718983 40.5797101449275 10.2479243650224 0.38 0.38
"Zea" "AC188986.3_FGT002.v6a" 1 "10" 82282860.5 50.8728179551122 NA 51.8796992481203 NA 0.54 0.54
"Zea" "AC189056.3_FGT001.v6a" 1 "10" 46715695 70.9016393442623 NA 73.6196319018405 NA -0.38 -0.38
"Zea" "AC189787.3_FGT001.v6a" 1 "10" 59363302.5 62.8992628992629 NA 60 NA 0.07 0.07
"Zea" "AC189794.3_FGT003.v6a" 1 "10" 16189003 64.9056603773585 NA 55.9322033898305 NA 1.57 1.57
"Zea" "AC189795.3_FGT001.v6a" 1 "10" 144362815.5 40.4174573055028 NA 36.9318181818182 NA 6.62 6.62
"Zea" "AC189796.3_FGT004.v6a" 4 "10" 31199028 43.8078964193684 11.019286808364 38.3278744715695 11.245297243267 0.08 0.08
"Zea" "AC189883.3_FGT002.v6a" 2 "10" 58127290.5 52.5997858999848 9.11593541122892 58.234126984127 19.5015560684385 -0.01 -0.01
"Zea" "AC190590.3_FGT001.v6a" 1 "10" 53202195 66.412213740458 NA 67.2413793103448 NA -0.24 -0.24
"Zea" "AC190590.3_FGT002.v6a" 1 "10" 53220227 63.2211538461538 NA 75.3623188405797 NA -0.24 -0.24
"Zea" "AC190630.2_FGT001.v6a" 5 "10" 18014586.5 44.5199239927102 3.00033430128678 46.2376099399693 8.97639640281077 1.34 1.34
"Zea" "AC190672.3_FGT003.v6a" 1 "10" 40273289 59.0551181102362 NA 61.1764705882353 NA -0.32 -0.32
"Zea" "AC190713.3_FGT001.v6a" 1 "10" 57159698 65.1315789473684 NA 68 NA -0.06 -0.06
"Zea" "AC190713.3_FGT004.v6a" 7 "10" 57249839.5 49.4934864111683 7.56940831253248 60.8342475079157 15.5427214518926 -0.06 -0.06
"Zea" "AC190719.2_FGT001.v6a" 1 "10" 35748994 65.1428571428571 NA 59.8290598290598 NA -0.17 -0.17
"Zea" "AC190719.2_FGT003.v6a" 1 "10" 35797636.5 66.4107485604606 NA 63.2183908045977 NA -0.17 -0.17
"Zea" "AC190752.2_FGT002.v6a" 1 "10" 142837502 56.3380281690141 NA 57.8947368421053 NA 5.12 5.12
"Zea" "AC190752.2_FGT003.v6a" 1 "10" 142842945 44.1048034934498 NA 23.6842105263158 NA 5.12 5.12
"Zea" "AC190752.2_FGT007.v6a" 1 "10" 142905769.5 56.6140971998713 NA 54.3961352657005 NA 5.14 5.14
"Zea" "AC190789.3_FGT001.v6a" 2 "10" 147603089.5 51.181639145584 10.8942220340361 66.1458333333333 5.15598694615193 10.48 10.48
"Zea" "AC190789.3_FGT002.v6a" 2 "10" 147607028 48.0907457322552 27.6044830571029 54.8742138364779 30.4634053530053 10.49 10.49
"Zea" "AC190789.3_FGT005.v6a" 1 "10" 147744212 65.4150197628458 NA 69.0476190476191 NA 10.65 10.65
"Zea" "AC190899.2_FGT003.v6a" 1 "10" 104908228.5 44.3835616438356 NA 29.7520661157025 NA 0.31 0.31
"Zea" "AC190902.2_FGT005.v6a" 1 "10" 105806292 54.0697674418605 NA 63.1578947368421 NA 0.33 0.33
"Zea" "AC190950.2_FGT004.v6a" 1 "10" 38527992 59.9056603773585 NA 52.112676056338 NA -0.28 -0.28
"Zea" "AC191054.3_FGT002.v6a" 1 "10" 122973779 62.0786516853933 NA 70.3389830508475 NA 0.69 0.69
"Zea" "AC191249.2_FGT007.v6a" 1 "10" 68525711.5 64.9805447470817 NA 68.6046511627907 NA 0.26 0.26
"Zea" "AC191263.3_FGT005.v6a" 1 "10" 107442740.5 50.3355704697987 NA 67.3469387755102 NA 0.35 0.35
"Zea" "AC191276.2_FGT002.v6a" 2 "10" 17199199.5 45.5273392816289 27.8895468031482 46.1702127659575 37.0102698238065 1.44 1.44
"Zea" "AC191276.2_FGT003.v6a" 2 "10" 17157378.5 45.5273392816289 27.8895468031482 45.2611218568666 38.295918516873 1.45 1.45
"Zea" "AC191279.2_FGT001.v6a" 1 "10" 7317840.5 62.7695800227015 NA 81.9727891156463 NA 2.91 2.91
"Zea" "AC191279.2_FGT003.v6a" 1 "10" 7328566 61.9485294117647 NA 79.5580110497238 NA 2.91 2.91
"Zea" "AC191315.2_FGT003.v6a" 4 "10" 32507287 37.3121043778682 7.12451654387448 28.6898880105402 6.66046151250164 0 0
"Zea" "AC191320.2_FGT003.v6a" 1 "10" 27327156.5 53.4704370179949 NA 58.9147286821705 NA 0.37 0.37
"Zea" "AC191366.2_FGT002.v6a" 2 "10" 98837990 36.3501082251082 4.57247079825715 37.3774509803922 0.173310485584946 0.18 0.18
"Zea" "AC191366.2_FGT006.v6a" 3 "10" 98717988.5 43.9135440425763 3.9704058240625 33.0957930957931 12.486978491561 0.17 0.17
"Zea" "AC191379.3_FGT002.v6a" 2 "10" 130374989 50.9103400893164 14.2344408717045 65.0751879699249 19.086566499697 0.85 0.85
"Zea" "AC191543.3_FGT009.v6a" 4 "10" 141813568.5 46.3127501286102 11.3487894274063 55.4563492063492 37.8968253968254 4.29 4.29
"Zea" "AC191652.3_FGT003.v6a" 2 "10" 60502186 41.3424784767621 4.74890418544177 33.171834625323 4.15676466976586 0.15 0.15
"Zea" "AC191703.3_FGT005.v6a" 1 "10" 144908598 63.5593220338983 NA 67.0886075949367 NA 7.26 7.26
"Zea" "AC191708.3_FGT001.v6a" 1 "10" 78709105 62.3636363636364 NA 79.8365122615804 NA 0.38 0.38
"Zea" "AC191708.3_FGT002.v6a" 1 "10" 78756190.5 62.7864344637947 NA 79.8898071625344 NA 0.38 0.38
"Zea" "AC191708.3_FGT003.v6a" 1 "10" 78778746 54.8469387755102 NA 58.4615384615385 NA 0.38 0.38
"Zea" "AC191708.3_FGT004.v6a" 1 "10" 78787794 64.0316205533597 NA 64.2857142857143 NA 0.38 0.38
"Zea" "AC192222.3_FGT004.v6a" 1 "10" 49215203.5 68.5383980181668 NA 76.6749379652605 NA -0.35 -0.35
"Zea" "AC192330.1_FGT004.v6a" 3 "10" 140023475.5 48.4508806150047 1.46010825075174 50.3082139004469 1.93710965237226 3.3 3.3
"Zea" "AC193324.3_FGT002.v6a" 6 "10" 137965760.5 42.2661266691806 7.38885075213439 35.5457428777716 10.2944922527833 3.68 3.68
"Zea" "AC193402.3_FGT004.v6a" 1 "10" 120464299.5 63.7236084452975 NA 65.8959537572254 NA 0.51 0.51
"Zea" "AC193414.4_FGT002.v6a" 2 "10" 60655798 46.9117192331478 5.81056360854437 57.9545454545455 6.42824346533226 0.16 0.16
"Zea" "AC193524.3_FGT007.v6a" 1 "10" 114744930.5 42.2396856581532 NA 42.0118343195266 NA 0.41 0.41
"Zea" "AC193576.3_FGT003.v6a" 2 "10" 96483243 41.5979853479854 5.98968656224864 32.7956989247311 0.760329872243601 0.15 0.15
"Zea" "AC193645.3_FGT006.v6a" 1 "10" 82400800 48.1296758104738 NA 53.0841121495327 NA 0.53 0.53
"Zea" "AC193645.3_FGT008.v6a" 2 "10" 82467561.5 49.1484897281999 3.16063929911131 52.1350762527233 16.1140238152752 0.52 0.52
"Zea" "AC193656.3_FGT005.v6a" 2 "10" 116020635.5 41.6805126987895 7.51919862263407 49.609375 0.55242717280199 0.4 0.4
"Zea" "AC193767.3_FGT003.v6a" 2 "10" 148761640.5 61.8619467487144 7.85067727359183 70.8248224880848 22.2771993411461 NA NA
"Zea" "AC193980.3_FGT002.v6a" 1 "10" 33174770.5 59.2375366568915 NA 62.280701754386 NA -0.04 -0.04
"Zea" "AC194025.3_FGT002.v6a" 1 "10" 87946115.5 68.0351906158358 NA 69.0265486725664 NA 0.11 0.11
"Zea" "AC194103.3_FGT004.v6a" 3 "10" 18663530.5 50.8077819334179 13.4106088576614 56.5240785579769 7.08244900696584 1.26 1.26
"Zea" "AC194103.3_FGT006.v6a" 1 "10" 18735446.5 67.1337579617834 NA 68.5823754789272 NA 1.25 1.25
"Zea" "AC194104.3_FGT007.v6a" 1 "10" 5392647 62.6459143968872 NA 73.1778425655977 NA 3.21 3.21
"Zea" "AC194104.3_FGT010.v6a" 1 "10" 5379784 65.625 NA 94.5945945945946 NA 3.22 3.22
"Zea" "AC194121.3_FGT001.v6a" 1 "10" 42199361 59.375 NA 69.1588785046729 NA -0.36 -0.36
"Zea" "AC194136.3_FGT001.v6a" 1 "10" 85465081 48.3412322274881 NA 53.1914893617021 NA 0.25 0.25
"Zea" "AC194175.2_FGT010.v6a" 1 "10" 7017792.5 61.6724738675958 NA 69.7916666666667 NA 2.96 2.96
"Zea" "AC194221.3_FGT006.v6a" 1 "10" 99278990 56.2 NA 67.065868263473 NA 0.18 0.18
"Zea" "AC194221.3_FGT009.v6a" 1 "10" 99288237 48.3425414364641 NA 62.5 NA 0.18 0.18
"Zea" "AC194269.3_FGT008.v6a" 2 "10" 148077794.5 63.5921933692634 6.1610561450763 72.1153846153846 1.35982073305103 11.06 11.06
"Zea" "AC194273.3_FGT004.v6a" 1 "10" 78993322 63.1188118811881 NA 68.8888888888889 NA 0.39 0.39
"Zea" "AC194273.3_FGT005.v6a" 2 "10" 78962472.5 56.7674821806973 0.305127950271251 67.628884180791 14.6190332056753 0.39 0.39
"Zea" "AC194273.3_FGT006.v6a" 1 "10" 78971340 62.7056672760512 NA 79.6703296703297 NA 0.39 0.39
"Zea" "AC194273.3_FGT007.v6a" 2 "10" 78917917 61.0796283330416 5.2597745356508 76.0057471264368 13.2074542463004 0.39 0.39
"Zea" "AC194291.3_FGT003.v6a" 1 "10" 90213651 66.2790697674419 NA 63.4782608695652 NA 0.1 0.1
"Zea" "AC194410.3_FGT002.v6a" 1 "10" 31955220.5 66.1388550548112 NA 68.6131386861314 NA 0.03 0.03
"Zea" "AC194430.3_FGT005.v6a" 2 "10" 136102212 68.9727247807018 4.18197061515892 70.0928792569659 2.36431988755874 2.81 2.81
"Zea" "AC194467.3_FGT006.v6a" 2 "10" 39193605 54.3269108167458 2.21724082850491 64.9861351378855 5.79691564662063 -0.3 -0.3
"Zea" "AC194481.3_FGT001.v6a" 1 "10" 89018907 60.4961832061069 NA 70.6896551724138 NA 0.05 0.05
"Zea" "AC194481.3_FGT002.v6a" 2 "10" 88965219 67.8225806451613 17.2214716063175 78.8857142857143 0.444467119602956 0.05 0.05
"Zea" "AC194485.3_FGT002.v6a" 2 "10" 108760530 65.4725427775567 4.70888658303104 74.1779320423821 2.69976830960884 0.36 0.36
"Zea" "AC194630.3_FGT002.v6a" 3 "10" 145054903 54.3106071672023 4.55164434825077 59.4562518258837 11.6197345388315 7.4 7.4
"Zea" "AC194630.3_FGT003.v6a" 2 "10" 145057699 46.7452414820836 1.59976742475316 49.546279491833 3.07995694164739 7.41 7.41
"Zea" "AC194695.3_FGT003.v6a" 4 "10" 132527046 47.8121908488757 15.6374640735112 47.0043706293707 14.6639936730155 1.73 1.73
"Zea" "AC194723.3_FGT004.v6a" 2 "10" 145922271 45.6038647342995 7.92506150895065 60.1449275362319 9.22313192852021 8.38 8.38
"Zea" "AC194847.4_FGT001.v6a" 2 "10" 43511425 62.7140633108459 4.44005814860262 66.0362490149724 6.12937320177464 -0.38 -0.38
"Zea" "AC194847.4_FGT002.v6a" 2 "10" 43606892.5 59.1381190107305 4.64182106890116 58.9656964656965 4.52048513960215 -0.38 -0.38
"Zea" "AC194885.2_FGT002.v6a" 1 "10" 29469757.5 48.8054607508532 NA 57.1428571428571 NA 0.2 0.2
"Zea" "AC194901.3_FGT001.v6a" 2 "10" 40353185 51.4623955431755 2.06813961071276 58.9285714285714 5.55583899503719 -0.33 -0.33
"Zea" "AC194915.2_FGT005.v6a" 1 "10" 60977789 60.1744186046512 NA 76.3157894736842 NA 0.18 0.18
"Zea" "AC194960.3_FGT005.v6a" 5 "10" 123721861 48.5730226266812 11.0031528223623 51.2831227899189 21.0946107110002 0.76 0.76
"Zea" "AC195058.3_FGT003.v6a" 1 "10" 79551439 70.2439024390244 NA 83.2116788321168 NA 0.42 0.42
"Zea" "AC195137.2_FGT009.v6a" 2 "10" 1737088.5 59.1641104294478 4.71766027325381 70.2546296296296 15.549801901093 3.8 3.8
"Zea" "AC195208.3_FGT003.v6a" 1 "10" 18209956.5 53.6585365853659 NA 56.8421052631579 NA 1.32 1.32
"Zea" "AC195208.3_FGT007.v6a" 3 "10" 18161406.5 59.6864481144241 7.59440030580289 63.4201295123375 16.4406771187977 1.32 1.32
"Zea" "AC195227.3_FGT001.v6a" 1 "10" 57372667.5 58.1151832460733 NA 63.4920634920635 NA -0.05 -0.05
"Zea" "AC195240.4_FGT002.v6a" 3 "10" 622304.5 37.6192211894782 6.9167077373476 42.4003021460649 2.09655552467983 3.97 3.97
"Zea" "AC195269.3_FGT003.v6a" 1 "10" 57073625.5 60.4790419161677 NA 57.1428571428571 NA -0.07 -0.07
"Zea" "AC195312.3_FGT007.v6a" 3 "10" 91679096.5 45.16894439059 13.196405732984 52.147175317907 31.0551961330679 0.12 0.12
"Zea" "AC195319.3_FGT001.v6a" 7 "10" 10095234 51.6832391992994 10.5688216955545 48.8700280892972 17.8254041718649 2.5 2.5
"Zea" "AC195357.2_FGT001.v6a" 1 "10" 55398394 48.8571428571429 NA 41.025641025641 NA -0.15 -0.15
"Zea" "AC195594.3_FGT001.v6a" 1 "10" 82952221.5 61.2099644128114 NA 63.4408602150538 NA 0.49 0.49
"Zea" "AC195682.4_FGT008.v6a" 1 "10" 130333040 50.4545454545455 NA 57.5342465753425 NA 0.83 0.83
"Zea" "AC195855.2_FGT003.v6a" 2 "10" 119008483 57.8724353256021 26.0197633576674 55.6020066889633 35.1188484970576 0.45 0.45
"Zea" "AC195924.3_FGT003.v6a" 2 "10" 43842687.5 53.0786589297227 17.2103681429995 53.8563829787234 23.1314186398791 -0.38 -0.38
"Zea" "AC195953.2_FGT003.v6a" 3 "10" 62407838 41.5815178973074 1.14073554965063 43.3256096215381 3.84806936865632 0.29 0.29
"Zea" "AC195977.2_FGT001.v6a" 1 "10" 85659433 74.025974025974 NA 76.4705882352941 NA 0.21 0.21
"Zea" "AC195988.2_FGT001.v6a" 2 "10" 50922354 52.610588809625 2.87682141886812 49.0029096586474 2.56929012822019 -0.31 -0.31
"Zea" "AC196045.3_FGT003.v6a" 4 "10" 67556212 50.0816036348935 19.5488628197035 44.9197860962567 21.3431904335217 0.28 0.28
"Zea" "AC196099.3_FGT002.v6a" 1 "10" 24121169 71.3855421686747 NA 83.7837837837838 NA 0.66 0.66
"Zea" "AC196193.3_FGT003.v6a" 10 "10" 119767728 38.7138238755055 3.94040245456313 31.1379072947638 9.16867519711595 0.48 0.48
"Zea" "AC196202.3_FGT002.v6a" 6 "10" 71837659 42.8206866525133 9.80078302325192 43.5987327929868 19.2304559593127 0.23 0.23
"Zea" "AC196202.3_FGT007.v6a" 1 "10" 71822873.5 70.6708268330733 NA 74.6478873239437 NA 0.23 0.23
"Zea" "AC196290.3_FGT002.v6a" 2 "10" 88580803.5 70.6453634085213 0.575964170139468 93.6190476190476 2.28967910098498 0.08 0.08
"Zea" "AC196290.3_FGT007.v6a" 1 "10" 88619110 56.1479869423286 NA 52.7777777777778 NA 0.08 0.08
"Zea" "AC196294.3_FGT005.v6a" 5 "10" 17942605.5 47.3517675482632 6.24994329761122 70.9978354978355 17.2352356783354 1.35 1.35
"Zea" "AC196439.3_FGT002.v6a" 7 "10" 107168783.5 46.4858028682463 9.62457580930474 49.3725358070673 9.58170010828183 0.35 0.35
"Zea" "AC196481.3_FGT001.v6a" 1 "10" 46151476 68.0147058823529 NA 75.5555555555556 NA -0.38 -0.38
"Zea" "AC196714.3_FGT004.v6a" 8 "10" 50619257 49.089699839591 3.63384449325697 42.4233171813059 6.02216203412912 -0.32 -0.32
"Zea" "AC196727.2_FGT001.v6a" 1 "10" 47734006 67.0258620689655 NA 70.1298701298701 NA -0.37 -0.37
"Zea" "AC196727.2_FGT005.v6a" 1 "10" 47683671.5 60.1671309192201 NA 60.8333333333333 NA -0.37 -0.37
"Zea" "AC196776.3_FGT002.v6a" 2 "10" 104279606.5 63.891773393331 4.80542164669294 68.2495344506518 2.23851308755518 0.29 0.29
"Zea" "AC196800.3_FGT005.v6a" 2 "10" 84094656 53.5020242914979 0.486672683407712 55.6623931623932 0.15109119256122 0.39 0.39
"Zea" "AC196978.5_FGT002.v6a" 1 "10" 4588788 71.2827988338192 NA 89.0829694323144 NA 3.34 3.34
"Zea" "AC196978.5_FGT007.v6a" 4 "10" 4519956 59.10860994109 8.14844931584732 65.7586429308565 19.1034639598352 3.35 3.35
"Zea" "AC196983.3_FGT001.v6a" 2 "10" 46775267.5 42.0798957881025 14.375483931895 44.1975308641975 24.7923859082691 -0.38 -0.38
"Zea" "AC197035.3_FGT002.v6a" 2 "10" 97337881 52.8727445394112 20.3805230854812 45.9876543209877 65.0363644424664 0.16 0.16
"Zea" "AC197069.3_FGT004.v6a" 4 "10" 123965083 36.3230807701925 2.54041344014457 29.5813714686435 8.08583677084865 0.7 0.7
"Zea" "AC197076.3_FGT003.v6a" 1 "10" 72314297.5 47.8802992518703 NA 58.6466165413534 NA 0.23 0.23
"Zea" "AC197146.3_FGT001.v6a" 1 "10" 2483875 62.7053669222344 NA 82.7302631578947 NA 3.67 3.67
"Zea" "AC197146.3_FGT002.v6a" 2 "10" 2470076.5 65.1267225959237 5.05661602397913 87.968020940025 8.88812381723616 3.67 3.67
"Zea" "AC197196.3_FGT002.v6a" 1 "10" 26661043.5 46.8677494199536 NA 39.8601398601399 NA 0.43 0.43
"Zea" "AC197200.3_FGT006.v6a" 2 "10" 98652349.5 53.531416031416 8.60403088450023 47.6417594064653 7.49450748475409 0.17 0.17
"Zea" "AC197341.3_FGT002.v6a" 1 "10" 34080632.5 65.1877133105802 NA 65.3061224489796 NA -0.09 -0.09
"Zea" "AC197364.3_FGT007.v6a" 1 "10" 7216900.5 65.5652173913043 NA 86.3874345549738 NA 2.93 2.93
"Zea" "AC197572.3_FGT005.v6a" 1 "10" 49092219 64.8305084745763 NA 65.8227848101266 NA -0.35 -0.35
"Zea" "AC197577.2_FGT002.v6a" 2 "10" 120763699.5 68.373484022339 4.93275970749417 79.3831168831169 0.229580123761847 0.53 0.53
"Zea" "AC197583.2_FGT003.v6a" 1 "10" 69087309 66.0349854227405 NA 67.2489082969432 NA 0.25 0.25
"Zea" "AC197672.3_FGT002.v6a" 33 "10" 98159087 43.4705344734945 4.33712016686164 36.4186077952893 9.33522976584915 0.17 0.17
"Zea" "AC197742.3_FGT002.v6a" 1 "10" 106517050 84.4155844155844 NA 86.4077669902913 NA 0.34 0.34
"Zea" "AC197742.3_FGT003.v6a" 1 "10" 106573913.5 65.6470588235294 NA 71.830985915493 NA 0.34 0.34
"Zea" "AC197770.3_FGT002.v6a" 1 "10" 96023723 58.4690553745928 NA 58.5365853658537 NA 0.15 0.15
"Zea" "AC197771.3_FGT001.v6a" 1 "10" 78614782 68.8796680497925 NA 83.125 NA 0.37 0.37
