"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Brachypodium" "Bradi5g00761.1.v3.1" 1 "5" 741540.5 67.3055242390079 NA 88.135593220339 NA 20.57
"Brachypodium" "Bradi5g00770.1.v3.1" 18 "5" 750522.5 47.6798820708595 7.18890734143868 49.1296452202021 17.5922165052087 20.51
"Brachypodium" "Bradi5g00790.2.v3.1" 5 "5" 768934.5 47.3753695438901 7.5994971656185 60.1121239619425 19.1488894273853 20.39
"Brachypodium" "Bradi5g00800.1.v3.1" 2 "5" 773711 70.1350935718173 9.30161521611947 93.3480646144469 5.2478055842403 20.35
"Brachypodium" "Bradi5g00806.1.v3.1" 1 "5" 777427 64.8 NA 79.0419161676647 NA 20.33
"Brachypodium" "Bradi5g00810.1.v3.1" 2 "5" 782747 67.5097519799988 7.17582490365471 89.9802761341223 8.31234007075312 20.29
"Brachypodium" "Bradi5g00821.1.v3.1" 7 "5" 789322.5 40.6781551020672 7.3565687712157 41.2000477429958 17.835771557806 20.25
"Brachypodium" "Bradi5g00830.1.v3.1" 3 "5" 791925 58.3964075831326 13.2623601103764 70.7991383917158 18.5379143879396 20.23
"Brachypodium" "Bradi5g00830.2.v3.1" 3 "5" 791816.5 60.6461263682844 11.7073643533822 62.5638442740687 26.4131358287377 20.23
"Brachypodium" "Bradi5g00840.1.v3.1" 1 "5" 794545.5 68.6941726924713 NA 92.0817369093231 NA 20.21
"Brachypodium" "Bradi5g00847.1.v3.1" 22 "5" 805926.5 46.406034665063 4.37278241296 41.1646647702805 10.7015257520378 20.13
"Brachypodium" "Bradi5g00847.2.v3.1" 23 "5" 805926.5 46.2507242231281 4.45784292050419 40.6239718989087 10.8303538469865 20.13
"Brachypodium" "Bradi5g00860.1.v3.1" 4 "5" 815032.5 65.6426494192189 7.69818747214779 84.9007626386049 11.9792448380347 20.07
"Brachypodium" "Bradi5g00880.1.v3.1" 10 "5" 833109.5 48.5684619522198 9.85836976795124 50.0398528657596 23.9006776828573 19.94
"Brachypodium" "Bradi5g00900.1.v3.1" 2 "5" 845252 61.2614427359609 7.47638137452772 70.7345373827061 1.30562547631054 19.86
"Brachypodium" "Bradi5g00940.1.v3.1" 1 "5" 865504.5 68.5409597673291 NA 89.2285298398835 NA 19.71
"Brachypodium" "Bradi5g00948.1.v3.1" 2 "5" 871720 50.6211180124224 2.19598379250481 64.3518518518518 15.0587555252691 19.67
"Brachypodium" "Bradi5g00955.1.v3.1" 2 "5" 879637 55.7420494699646 8.12048423624125 53.9473684210527 5.58242195673593 19.61
"Brachypodium" "Bradi5g00961.1.v3.1" 4 "5" 882647.5 52.2258011071947 3.81900780556299 62.3803217722153 13.1953660767218 19.59
"Brachypodium" "Bradi5g00970.1.v3.1" 7 "5" 913731 51.6436844351385 7.62844041112496 56.3584241112388 16.3518487133865 19.37
"Brachypodium" "Bradi5g00970.2.v3.1" 6 "5" 914068.5 49.3968782419914 5.19530938359818 51.8281862939217 12.01770833773 19.37
"Brachypodium" "Bradi5g00980.1.v3.1" 2 "5" 921884 50.7650841192768 0.969574725566349 58.7888198757764 7.04178802796543 19.31
"Brachypodium" "Bradi5g00980.2.v3.1" 3 "5" 921884 50.3859751696921 1.32282755476776 55.024154589372 12.0301495275227 19.31
"Brachypodium" "Bradi5g00990.2.v3.1" 3 "5" 928407 46.9325075674101 4.41470221214507 54.6168288103772 17.932144663932 19.27
"Brachypodium" "Bradi5g01000.2.v3.1" 3 "5" 931968.5 46.5110989592827 4.16032105577431 53.0257856567285 9.36481815282561 19.24
"Brachypodium" "Bradi5g01005.1.v3.1" 2 "5" 933451.5 54.6603148301574 12.8298579187949 67.4564796905222 5.40245993363029 19.23
"Brachypodium" "Bradi5g01010.1.v3.1" 7 "5" 935722 52.64692824968 8.18454031602188 61.3042977991888 16.4358539863521 19.22
"Brachypodium" "Bradi5g01032.1.v3.1" 3 "5" 957928 52.0682173004154 9.32828483739101 57.5043236333559 21.2746930539714 19.07
"Brachypodium" "Bradi5g01033.1.v3.1" 1 "5" 959447 58.0508474576271 NA 56.9620253164557 NA 19.06
"Brachypodium" "Bradi5g01034.1.v3.1" 1 "5" 964145.5 63.1399317406143 NA 63.265306122449 NA 19.03
"Brachypodium" "Bradi5g01035.1.v3.1" 1 "5" 974108.5 42.1319796954315 NA 46.969696969697 NA 18.96
"Brachypodium" "Bradi5g01037.2.v3.1" 3 "5" 974583.5 58.7164932198045 15.965427187355 56.6309921962096 13.4065752328885 18.95
"Brachypodium" "Bradi5g01043.1.v3.1" 1 "5" 977279.5 46.6898954703833 NA 49.4736842105263 NA 18.94
"Brachypodium" "Bradi5g01055.1.v3.1" 3 "5" 982319 58.0649889748598 8.74614076711315 75.8636208825962 8.38954759972503 18.9
"Brachypodium" "Bradi5g01070.1.v3.1" 2 "5" 992487 49.7283396117068 5.26078429642561 43.1059265811588 8.85838106019859 18.83
"Brachypodium" "Bradi5g01075.1.v3.1" 1 "5" 994946 57.258064516129 NA 68.2926829268293 NA 18.82
"Brachypodium" "Bradi5g01080.2.v3.1" 3 "5" 998026.5 48.1581296333417 3.72057775494283 53.4570705520426 12.3452443120436 18.8
"Brachypodium" "Bradi5g01090.1.v3.1" 2 "5" 1001198.5 58.1817150474353 7.3561486546287 66.9354838709677 4.3338802717885 18.77
"Brachypodium" "Bradi5g01110.1.v3.1" 3 "5" 1005383 48.0434214226226 4.84519430037852 46.3989679084019 8.83226426713605 18.75
"Brachypodium" "Bradi5g01120.1.v3.1" 1 "5" 1015220.5 71.0828025477707 NA 87.4045801526718 NA 18.68
"Brachypodium" "Bradi5g01135.1.v3.1" 7 "5" 1025367 64.2592924519936 11.57842976599 80.1584300649891 14.695085840485 18.61
"Brachypodium" "Bradi5g01135.2.v3.1" 7 "5" 1025367 64.2657565761048 11.5806487673302 80.045499517276 14.6761427063878 18.61
"Brachypodium" "Bradi5g01135.3.v3.1" 6 "5" 1025367 61.4556610138124 9.73884538276619 77.518168409154 14.1625708081679 18.61
"Brachypodium" "Bradi5g01135.4.v3.1" 5 "5" 1024610 57.6815323952652 7.1994733326615 74.3528768133639 14.3150415663916 18.62
"Brachypodium" "Bradi5g01153.1.v3.1" 1 "5" 1045109 64.4642857142857 NA 79.5698924731183 NA 18.48
"Brachypodium" "Bradi5g01155.1.v3.1" 1 "5" 1047821.5 58.6027111574557 NA 69.0625 NA 18.46
"Brachypodium" "Bradi5g01173.1.v3.1" 2 "5" 1067944.5 57.0847130242826 18.8581320092935 55.9918006937875 5.10651065568333 18.33
"Brachypodium" "Bradi5g01180.1.v3.1" 5 "5" 1073935.5 58.3737793722837 12.8965307022331 71.7011166547873 30.7897137170364 18.29
"Brachypodium" "Bradi5g01186.1.v3.1" 4 "5" 1080620 48.2579528890234 1.74400365302035 65.0148809523809 26.3335008444255 18.24
"Brachypodium" "Bradi5g01189.1.v3.1" 3 "5" 1083105.5 57.0642221566748 14.4998742494969 74.2364914983453 13.9149012788361 18.23
"Brachypodium" "Bradi5g01193.1.v3.1" 1 "5" 1099029.5 62.2291021671827 NA 60.1851851851852 NA 18.12
"Brachypodium" "Bradi5g01198.1.v3.1" 2 "5" 1106851.5 54.2538974142 3.20249720979289 62.8949308755761 5.22542135627074 18.07
"Brachypodium" "Bradi5g01205.1.v3.1" 3 "5" 1116872.5 44.7636935849163 2.54853686439502 46.0215053763441 6.89095482581164 18
"Brachypodium" "Bradi5g01207.1.v3.1" 3 "5" 1121856 48.508972202195 10.7152494936105 47.1578947368421 12.150082297915 17.97
"Brachypodium" "Bradi5g01208.2.v3.1" 2 "5" 1117026.5 48.8381888381889 2.56136959699731 54.327868852459 8.9489579520658 18
"Brachypodium" "Bradi5g01210.1.v3.1" 2 "5" 1130072 65.3315982263351 1.74493287048153 86.941318419909 6.3009475120828 17.91
"Brachypodium" "Bradi5g01220.5.v3.1" 12 "5" 1142448.5 44.6294534641606 11.461722701999 49.6534294861597 20.0513883164015 17.83
"Brachypodium" "Bradi5g01230.1.v3.1" 14 "5" 1152923.5 48.175012493558 8.6173206583628 39.6154451105663 11.6945827664591 17.76
"Brachypodium" "Bradi5g01235.1.v3.1" 1 "5" 1162596 46.6981132075472 NA 45.7142857142857 NA 17.7
"Brachypodium" "Bradi5g01240.1.v3.1" 2 "5" 1164350 70.4235565819861 1.16468488762645 95.0231025837598 3.12361779725613 17.69
"Brachypodium" "Bradi5g01250.1.v3.1" 2 "5" 1173321 55.9015990502161 6.70713218858794 61.3414022325348 6.54071555405837 17.63
"Brachypodium" "Bradi5g01250.3.v3.1" 2 "5" 1173321 55.9015990502161 6.70713218858794 61.3414022325348 6.54071555405837 17.63
"Brachypodium" "Bradi5g01257.1.v3.1" 2 "5" 1179631 55.1262088720698 6.07884751906997 60.1523631840796 6.26633807954492 17.59
"Brachypodium" "Bradi5g01257.2.v3.1" 3 "5" 1179348 46.0090042710525 16.2080520366565 40.2563001145475 35.1149240920213 17.59
"Brachypodium" "Bradi5g01257.3.v3.1" 3 "5" 1179344.5 45.9684916869081 16.1044440599867 56.9110219845514 7.32141201544111 17.59
"Brachypodium" "Bradi5g01270.1.v3.1" 3 "5" 1185885 60.3119038770626 12.6304194160224 64.7298606453536 21.7543826155061 17.55
"Brachypodium" "Bradi5g01280.2.v3.1" 12 "5" 1194472 46.1906081130156 7.21518172759161 40.8557908160498 10.3184873935286 17.49
"Brachypodium" "Bradi5g01283.1.v3.1" 1 "5" 1207587 72.5433526011561 NA 69.6969696969697 NA 17.41
"Brachypodium" "Bradi5g01299.1.v3.1" 1 "5" 1232524 55.7377049180328 NA 66.0493827160494 NA 17.24
"Brachypodium" "Bradi5g01317.2.v3.1" 7 "5" 1242811 42.9778162235987 4.44694743910613 41.3140869844956 10.7677949707293 17.18
"Brachypodium" "Bradi5g01317.3.v3.1" 7 "5" 1242811 43.0860972621123 4.64090874265939 41.2771729940933 10.7557110906222 17.18
"Brachypodium" "Bradi5g01317.4.v3.1" 7 "5" 1242811 43.0860972621123 4.64090874265939 41.2771729940933 10.7557110906222 17.18
"Brachypodium" "Bradi5g01327.2.v3.1" 1 "5" 1251712 66.0094637223975 NA 89.3364928909953 NA 17.12
"Brachypodium" "Bradi5g01360.1.v3.1" 1 "5" 1280302 62.6732673267327 NA 79.7619047619048 NA 16.93
"Brachypodium" "Bradi5g01366.2.v3.1" 2 "5" 1296526.5 62.1128046639039 14.0557153245623 58.9911355002111 18.8641403845461 16.83
"Brachypodium" "Bradi5g01370.2.v3.1" 6 "5" 1300209.5 48.3812446657833 7.38695771486609 48.4209115189064 13.2368232213758 16.81
"Brachypodium" "Bradi5g01389.1.v3.1" 3 "5" 1332571.5 47.1220534555517 26.5041047594753 50.1375343835959 43.7596899046185 16.6
"Brachypodium" "Bradi5g01397.1.v3.1" 2 "5" 1356166.5 67.7234665052462 2.293531377638 81.25 3.78807204207075 16.45
"Brachypodium" "Bradi5g01410.1.v3.1" 6 "5" 1382901 57.0140723511689 9.53254258350698 64.7198482812585 14.3046913862674 16.27
"Brachypodium" "Bradi5g01420.1.v3.1" 3 "5" 1387789.5 62.0370303221056 14.7016447817361 73.3672603901611 22.0800553966479 16.23
"Brachypodium" "Bradi5g01420.2.v3.1" 2 "5" 1387349 53.5412407753759 1.88430583535712 61.4894360048891 11.4208795634286 16.23
"Brachypodium" "Bradi5g01445.2.v3.1" 10 "5" 1416269.5 47.5156286020306 5.55740502665673 50.8586658469345 16.8105276165364 16
"Brachypodium" "Bradi5g01445.3.v3.1" 10 "5" 1416258 41.6443107755757 15.2387860185562 42.0990212362261 18.6143729391703 16
"Brachypodium" "Bradi5g01445.4.v3.1" 10 "5" 1416269.5 46.7656286020306 6.04448494913839 49.9932812315499 17.2953888146752 16
"Brachypodium" "Bradi5g01445.5.v3.1" 9 "5" 1416007.5 46.4621610520232 4.76628184422436 47.084780105447 12.3317125297018 16
"Brachypodium" "Bradi5g01457.1.v3.1" 5 "5" 1424772 49.5920375920376 6.87666664763977 63.5753135753136 23.7386434439886 15.93
"Brachypodium" "Bradi5g01466.1.v3.1" 2 "5" 1435278.5 72.2116555082167 4.61039646589225 82.9986613119143 8.33003972482143 15.85
"Brachypodium" "Bradi5g01470.2.v3.1" 3 "5" 1437623 48.9064913721825 2.44308919849018 56.0431340725098 8.29836221506289 15.83
"Brachypodium" "Bradi5g01480.1.v3.1" 1 "5" 1441238 46.3815789473684 NA 47.6284584980237 NA 15.8
"Brachypodium" "Bradi5g01482.1.v3.1" 3 "5" 1444638.5 59.4211872391977 9.56846998203259 54.3935523820581 16.3369618804915 15.78
"Brachypodium" "Bradi5g01485.1.v3.1" 2 "5" 1452163 42.3831404897673 3.49710489874319 35.5855855855855 3.18516568102048 15.72
"Brachypodium" "Bradi5g01487.1.v3.1" 4 "5" 1455161 58.2235005985006 11.6087649056105 51.0858048000905 17.953416869595 15.69
"Brachypodium" "Bradi5g01490.1.v3.1" 1 "5" 1458990.5 64.5217391304348 NA 80.1047120418848 NA 15.66
"Brachypodium" "Bradi5g01546.1.v3.1" 2 "5" 1483458.5 55.79851566565 1.80311288694915 71.4356884057971 2.38904736759585 15.47
"Brachypodium" "Bradi5g01616.1.v3.1" 2 "5" 1526378 65.3571428571429 3.53553390593274 46.1309523809524 0.420896893563426 15.13
"Brachypodium" "Bradi5g01720.1.v3.1" 2 "5" 1753905.5 64.5238536645656 17.1183464052546 81.0344827586207 20.3191603789237 13.43
"Brachypodium" "Bradi5g01720.2.v3.1" 3 "5" 1753943.5 63.4738186462325 12.5114021972169 76.8007662835249 16.3022317607823 13.43
"Brachypodium" "Bradi5g01751.1.v3.1" 1 "5" 1781678 48.4375 NA 46.2264150943396 NA 13.24
"Brachypodium" "Bradi5g01760.1.v3.1" 5 "5" 1790422 53.9589602770536 12.378068807799 65.6225962823008 19.8291705094175 13.17
"Brachypodium" "Bradi5g01760.2.v3.1" 6 "5" 1790453.5 54.1368567131724 11.8011672790441 65.7907523549989 17.6927166994048 13.17
"Brachypodium" "Bradi5g01763.1.v3.1" 3 "5" 1794136.5 64.4549119795617 5.83974416408885 74.6212121212121 21.3301639777289 13.15
"Brachypodium" "Bradi5g01766.3.v3.1" 7 "5" 1802794.5 46.1349470227147 4.89970106146478 51.9595160106008 8.09921263197065 13.09
"Brachypodium" "Bradi5g01766.4.v3.1" 6 "5" 1803139.5 44.6129099317298 5.93401136439761 49.8044740050105 11.4019177825005 13.08
"Brachypodium" "Bradi5g01766.5.v3.1" 7 "5" 1802930 46.7430245276969 5.72979081522079 54.7570458706119 12.1451406776646 13.09
"Brachypodium" "Bradi5g01770.1.v3.1" 1 "5" 1811880 67.1551724137931 NA 88.6304909560724 NA 13.02
"Brachypodium" "Bradi5g01781.1.v3.1" 6 "5" 1815239.5 55.9513827436055 21.8438706142477 67.9686689490611 33.9478325343996 13
"Brachypodium" "Bradi5g01790.2.v3.1" 3 "5" 1820605 54.7503460741131 18.335579571129 70.6408873399164 27.2249603172669 12.96
"Brachypodium" "Bradi5g01797.11.v3.1" 3 "5" 1831975.5 49.6301321292577 6.11058856791084 57.2729232344462 11.7762375309653 12.88
"Brachypodium" "Bradi5g01797.2.v3.1" 7 "5" 1833853.5 47.5767222715255 4.57174312732034 55.2274960123678 9.5415159288647 12.87
"Brachypodium" "Bradi5g01797.4.v3.1" 6 "5" 1833853.5 48.2431790415504 4.62060812075856 56.7931897922069 9.41577912666973 12.87
"Brachypodium" "Bradi5g01811.1.v3.1" 2 "5" 1848550.5 44.306855934763 3.45971907436488 50.974025974026 11.4790061880933 12.77
"Brachypodium" "Bradi5g01823.1.v3.1" 7 "5" 1851866.5 44.5474681712589 5.00206378163993 49.1019182533065 8.26167525742831 12.74
"Brachypodium" "Bradi5g01827.2.v3.1" 2 "5" 1860132 50.4912765718982 10.2604054923172 49.3055555555556 6.87464926153593 12.68
"Brachypodium" "Bradi5g01832.1.v3.1" 1 "5" 1862935 50.1108647450111 NA 58.3333333333333 NA 12.67
"Brachypodium" "Bradi5g01836.1.v3.1" 9 "5" 1880737 50.2893080748636 10.3818440375927 51.2034472241938 16.8403762370898 12.54
"Brachypodium" "Bradi5g01850.1.v3.1" 2 "5" 1885747 68.9046941678521 3.03764221789953 89.2275938715567 1.36964399944051 12.51
"Brachypodium" "Bradi5g01855.1.v3.1" 1 "5" 1889112 66.8711656441718 NA 91.6666666666667 NA 12.49
"Brachypodium" "Bradi5g01863.1.v3.1" 2 "5" 1897185 73.4683198049535 0.27583745039597 81.6602316602317 9.10047337434426 12.43
"Brachypodium" "Bradi5g01872.1.v3.1" 3 "5" 1909898.5 70.3399489322191 2.89562574857152 88.0703643745592 1.14240371990789 12.34
"Brachypodium" "Bradi5g01880.1.v3.1" 7 "5" 1917225 40.995926476252 19.7012934340204 45.8248765954827 26.7404943218593 12.29
"Brachypodium" "Bradi5g01890.1.v3.1" 13 "5" 1921358.5 46.7237407862521 9.39284731763152 43.2717664934585 15.9851113687489 12.27
"Brachypodium" "Bradi5g01900.1.v3.1" 5 "5" 1928373.5 58.2197925639419 6.73471861301648 79.8745361295805 17.4441401853422 12.22
"Brachypodium" "Bradi5g01910.1.v3.1" 10 "5" 1934915 46.5598393662631 13.0129645359588 48.4935538472642 17.0195842251164 12.17
"Brachypodium" "Bradi5g01920.2.v3.1" 13 "5" 1946015 43.4156107241862 10.8336733264163 39.0527419773022 15.1131965780015 12.1
"Brachypodium" "Bradi5g01920.3.v3.1" 13 "5" 1946015 43.4380747015939 10.8377546112809 38.7928016672993 15.2119683020759 12.1
"Brachypodium" "Bradi5g01926.1.v3.1" 3 "5" 1959564 49.5660492759854 15.5478460447662 52.9050642156921 22.8937092422473 12.01
"Brachypodium" "Bradi5g01926.2.v3.1" 2 "5" 1959564 53.6614247821144 19.553284333872 58.4900284900285 28.3245622321449 12.01
"Brachypodium" "Bradi5g01926.3.v3.1" 3 "5" 1959750.5 52.3909080330476 14.0546826060301 54.3174935942231 22.3571596639252 12.01
"Brachypodium" "Bradi5g01930.1.v3.1" 2 "5" 2002127.5 51.6935052019584 13.4435214805988 52.8033088235294 10.5936034313793 11.73
"Brachypodium" "Bradi5g01933.1.v3.1" 5 "5" 2009601 64.3998837376942 2.29134159778596 60.7358005871725 10.663388408312 11.68
"Brachypodium" "Bradi5g01935.1.v3.1" 1 "5" 2019043 40.1785714285714 NA 41.3333333333333 NA 11.62
"Brachypodium" "Bradi5g01936.1.v3.1" 1 "5" 2023619.5 47.4272272860923 NA 49.294532627866 NA 11.59
"Brachypodium" "Bradi5g01943.3.v3.1" 2 "5" 2031099 58.6834733893557 12.2802858357328 82.9831932773109 24.0653988555086 11.54
"Brachypodium" "Bradi5g01950.1.v3.1" 5 "5" 2051620 52.8176027274305 11.905619119378 54.8147959872098 21.1713662097937 11.4
"Brachypodium" "Bradi5g01960.1.v3.1" 7 "5" 2057589.5 50.1373026742485 12.1436719973217 43.9868914785626 24.7011544764381 11.36
"Brachypodium" "Bradi5g01960.2.v3.1" 6 "5" 2058089 45.9966395849649 4.48553285884762 35.1625570410133 9.99209588971878 11.36
"Brachypodium" "Bradi5g01970.1.v3.1" 2 "5" 2062279 60.2866473149492 19.2170892274573 68.5901434809732 36.3919584827761 11.33
"Brachypodium" "Bradi5g01973.1.v3.1" 3 "5" 2068303.5 50.1288305190744 14.546718364376 48.7492087289688 6.49099760727371 11.3
"Brachypodium" "Bradi5g01980.1.v3.1" 4 "5" 2088280.5 41.0618279569892 11.0124864751394 34.0395894428152 25.1947335318649 11.17
"Brachypodium" "Bradi5g01990.1.v3.1" 8 "5" 2095060.5 46.9427470175487 7.80908883323521 44.7013718732267 13.9514286756449 11.13
"Brachypodium" "Bradi5g02000.1.v3.1" 3 "5" 2111843.5 49.5372096997727 16.3135152017731 54.0404040404041 14.3910292790375 11.02
"Brachypodium" "Bradi5g02010.3.v3.1" 8 "5" 2117266.5 48.2499546889674 10.7711270813402 54.8633753003176 17.0271434669495 10.98
"Brachypodium" "Bradi5g02010.4.v3.1" 7 "5" 2117266.5 48.8305130000159 11.4981561193895 55.558143200363 18.268524690262 10.98
"Brachypodium" "Bradi5g02030.3.v3.1" 8 "5" 2151459 48.5947803562 10.9254556910631 55.3898775122872 17.0112376429955 10.77
"Brachypodium" "Bradi5g02037.1.v3.1" 3 "5" 2170365 61.3483550183117 1.42315626447657 95.6703860281378 1.91000902141438 10.65
"Brachypodium" "Bradi5g02047.2.v3.1" 13 "5" 2176286 43.2430923700589 8.06814628170675 42.0639515590426 11.1354104222654 10.62
"Brachypodium" "Bradi5g02060.3.v3.1" 3 "5" 2182339 60.8796028532871 21.0701023317853 67.2862231001766 33.9362761742812 10.58
"Brachypodium" "Bradi5g02068.1.v3.1" 2 "5" 2197070.5 44.3002392344498 0.617449701275337 47.5456621004567 8.31415507559524 10.49
"Brachypodium" "Bradi5g02077.1.v3.1" 3 "5" 2204335 61.0094417413159 3.89620426987612 82.4585629064527 7.00462592023837 10.45
"Brachypodium" "Bradi5g02083.1.v3.1" 1 "5" 2207249.5 64.4562334217507 NA 58.7301587301587 NA 10.43
"Brachypodium" "Bradi5g02090.2.v3.1" 2 "5" 2210830.5 70.6351202803613 2.17397378392826 89.7937822215279 5.44166224671911 10.41
"Brachypodium" "Bradi5g02100.1.v3.1" 2 "5" 2213370 65.706587978703 14.9254914586846 76.4833782569631 21.6947730134396 10.39
"Brachypodium" "Bradi5g02110.1.v3.1" 1 "5" 2220671 72.2457627118644 NA 93.3333333333333 NA 10.35
"Brachypodium" "Bradi5g02111.1.v3.1" 2 "5" 2222733 50.8219178082192 12.9797683121914 73.1404958677686 37.9850750224178 10.33
"Brachypodium" "Bradi5g02112.1.v3.1" 1 "5" 2224033.5 70.1067615658363 NA 93.5483870967742 NA 10.33
"Brachypodium" "Bradi5g02115.1.v3.1" 2 "5" 2225289.5 57.7366291344124 2.40719848978884 75.8661186142102 1.49476477526222 10.32
"Brachypodium" "Bradi5g02120.1.v3.1" 3 "5" 2232814 45.9740139087965 15.3543935370477 47.5694444444444 30.1215227745753 10.27
"Brachypodium" "Bradi5g02130.1.v3.1" 2 "5" 2240826 65.6675113881936 10.8219075480798 83.7700348432056 12.6047327266563 10.23
